panel,kind,condition,channel,A,D,total,gate,weights,interaction,contribution,leave_out_MAG_gain_pct
electricity_transfer,standard,POINT16,83,0.45407520949605096,0.45415303206289126,-7.782256684030209e-05,-3.4928011178214646e-05,-4.289455566208744e-05,-5.6262488087210905e-05,-4.8639104275188805e-06,-0.029299210344586473
electricity_transfer,standard,POINT16,21,0.2694871858908618,0.26945961942766333,2.7566463198458457e-05,1.1096842964519738e-06,2.6456778902006484e-05,1.2069439251360947e-06,1.7229039499036536e-06,-0.030677684811421427
electricity_transfer,standard,POINT16,79,0.40228681668992355,0.40213089331199514,0.00015592337792841304,-1.1665380408476533e-05,0.00016758875833688958,-3.007245167330197e-07,9.745211120525815e-06,-0.03538900985645196
electricity_transfer,standard,POINT16,313,0.15175628192316346,0.1517007412244422,5.55406987212681e-05,-2.8280915791878414e-05,8.382161451314651e-05,2.233807776419461e-06,3.4712936700792563e-06,-0.030465613284549393
electricity_transfer,standard,POINT16,14,0.23288608851765502,0.23297931366897515,-9.322515132012543e-05,-2.5794453038574527e-05,-6.74306982815509e-05,-5.148479266248174e-07,-5.8265719575078395e-06,-0.02716516598673335
electricity_transfer,standard,POINT16,129,0.2624880258184336,0.26287817410598696,-0.00039014828755334907,-7.471784276072424e-05,-0.00031543044479262483,-1.1713907978605498e-06,-2.4384267972084317e-05,-0.019418175192730303
electricity_transfer,standard,POINT16,262,0.15959498176570722,0.15975461125291468,-0.00015962948720746328,-3.318679052879969e-05,-0.0001264426966786636,-9.79825773739229e-06,-9.976842950466455e-06,-0.024912623378563294
electricity_transfer,standard,POINT16,189,0.19311231914331076,0.19316033814708297,-4.801900377221502e-05,-1.8273107552313483e-05,-2.9745896219901535e-05,-3.032661810786763e-06,-3.0011877357634387e-06,-0.02807086770299441
electricity_transfer,standard,POINT16,225,0.1643137032766031,0.16447155287358856,-0.00015784959698544876,-7.570173135552916e-05,-8.21478656299196e-05,8.946883628679903e-07,-9.865599811590547e-06,-0.024989847012412032
electricity_transfer,standard,BURST4,288,0.30952554173807195,0.309578898164174,-5.335642610204694e-05,-8.081822208277911e-05,2.7461795980732173e-05,3.950015933162909e-05,-3.3347766313779337e-06,-0.04236990606317281
electricity_transfer,standard,BURST4,43,0.2673816127489191,0.26747254211693666,-9.092936801757823e-05,-3.488896091138893e-05,-5.6040407106189294e-05,9.36203464391161e-06,-5.683085501098639e-06,-0.040908275384518064
electricity_transfer,standard,BURST4,100,0.23177090508162,0.23198981701415647,-0.00021891193253648078,-2.0877884376352407e-05,-0.00019803404816012837,1.3562642656173018e-06,-1.3681995783530049e-05,-0.0371842952240408
electricity_transfer,standard,BURST4,144,0.21289119533445122,0.21322432057734664,-0.0003331252428954157,-0.00024938564196209934,-8.373960093331634e-05,-6.190666100830411e-06,-2.082032768096348e-05,-0.034032735723647164
electricity_transfer,standard,BURST4,149,0.21616452567563024,0.2162836566288523,-0.00011913095322205192,4.964144042374219e-05,-0.0001687723936457941,4.37598702890396e-06,-7.445684576378245e-06,-0.039629401649850224
electricity_transfer,standard,BURST4,147,0.22316034613470528,0.2231964632548399,-3.6117120134626646e-05,-4.760984182783368e-06,-3.135613595184328e-05,-4.20327715344726e-06,-2.2573200084141654e-06,-0.041865449249492794
electricity_transfer,standard,BURST4,11,0.2836608224564236,0.28356309597735946,9.772647906414189e-05,-0.0001020088775240402,0.0001997353565881821,-1.929848853332583e-05,6.107904941508868e-06,-0.046080807006584616
electricity_transfer,standard,BURST4,83,0.4526067403673429,0.45272824395832156,-0.00012150359097867769,-4.226659697589841e-05,-7.923699400277928e-05,-5.211274347910466e-05,-7.5939744361673556e-06,-0.04216132112991419
electricity_transfer,standard,BURST4,21,0.2703017085871473,0.27043635283881545,-0.00013464425166814786,-4.978027641480698e-05,-8.486397525334088e-05,-1.0669672323992963e-06,-8.415265729259241e-06,-0.0397861808027426
electricity_transfer,standard,BURST4,79,0.40014862268787627,0.4001693940414815,-2.077135360523119e-05,-5.569455545936797e-05,3.4923201854136776e-05,-5.489082099463527e-06,-1.2982096003269494e-06,-0.04430955700664046
electricity_transfer,standard,BURST4,313,0.17541818277546972,0.17523385757893725,0.00018432519653246993,-0.00014039166143180182,0.00032471685796427174,7.235783378581329e-05,1.152032478327937e-05,-0.047026152853381
electricity_transfer,standard,BURST4,14,0.23290703933610613,0.2329890411845026,-8.20018483964624e-05,-5.698742876655838e-05,-2.5014419629904028e-05,6.932343769472382e-06,-5.1251155247789e-06,-0.04077303234318789
electricity_transfer,standard,BURST4,129,0.2581361049419256,0.2581775885514906,-4.148360956496289e-05,-0.00019048593929049673,0.00014900232972553384,8.804279049046126e-05,-2.5927255978101804e-06,-0.042109462945290846
electricity_transfer,standard,BURST4,262,0.16194526182780025,0.16219367090512463,-0.0002484090773243741,-5.862634511619169e-05,-0.00018978273220818243,-9.716367967704809e-06,-1.5525567332773382e-05,-0.035761380877582155
electricity_transfer,standard,BURST4,189,0.1970987981166504,0.19729767175905252,-0.0001988736424021198,-7.073295722458128e-05,-0.00012814068517753852,3.3341292774713427e-06,-1.2429602650132487e-05,-0.03736929394052967
electricity_transfer,standard,BURST4,225,0.1665549558055284,0.1667800391760401,-0.0002250833705116917,-0.00020644550501788816,-1.863786549380353e-05,3.586178907316606e-05,-1.4067710656980731e-05,-0.03640287699540544
electricity_transfer,standard,BURST8,288,0.317200732395804,0.31747027990643856,-0.0002695475106345713,-0.0002667765589518811,-2.770951682690148e-06,3.257590206789951e-05,-1.6846719414660705e-05,-0.015122532303309016
electricity_transfer,standard,BURST8,43,0.2699066125354686,0.27001648545575835,-0.00010987292028974416,-5.058955019765499e-05,-5.928337009208917e-05,2.627598390358976e-05,-6.86705751810901e-06,-0.018929006371369444
electricity_transfer,standard,BURST8,100,0.24008735063631603,0.24035174920145352,-0.0002643985651374914,-0.00017521830244938974,-8.918026268810164e-05,1.4767690283939983e-05,-1.652491032109321e-05,-0.014961200501925375
electricity_transfer,standard,BURST8,144,0.2057331505979508,0.20573482461472145,-1.6740167706474907e-06,2.9760242680476612e-05,-3.14342594511241e-05,2.2332178493622568e-05,-1.0462604816546817e-07,-0.021288358031700167
electricity_transfer,standard,BURST8,149,0.24660192309203385,0.24659333406742198,8.589024611871388e-06,1.852695395433701e-05,-9.937929342465623e-06,5.170241741023207e-05,5.368140382419617e-07,-0.021758885478240106
electricity_transfer,standard,BURST8,147,0.25395693792063134,0.25384556174341616,0.00011137617721518334,9.842270590418312e-05,1.295347131100022e-05,1.298579618941309e-05,6.9610110759489585e-06,-0.02435373510852406
electricity_transfer,standard,BURST8,11,0.2795109584866642,0.2795735431178384,-6.258463117420066e-05,-0.00013779577102274176,7.521113984854111e-05,-2.720827937674475e-05,-3.911539448387541e-06,-0.02015748697860699
electricity_transfer,standard,BURST8,83,0.45337610422720065,0.4535026906672424,-0.0001265864400417649,-3.1327518750151606e-05,-9.525892129161329e-05,-5.631101385966675e-05,-7.911652502610306e-06,-0.019400188443239267
electricity_transfer,standard,BURST8,21,0.2737274668563117,0.2737250000948636,2.4667614481055367e-06,-1.1692197890877942e-05,1.4158959338983479e-05,9.417649589504862e-06,1.5417259050659604e-07,-0.021753388563626616
electricity_transfer,standard,BURST8,79,0.41530465633350905,0.4153446682237771,-4.0011890268032424e-05,-0.000215933482540287,0.00017592159227225457,7.124214557285846e-06,-2.5007431417520265e-06,-0.021450896341680556
electricity_transfer,standard,BURST8,313,0.21939724495953272,0.21903439453218174,0.0003628504273509858,-9.741559080177209e-05,0.0004602660181527579,0.00011059189854348284,2.2678151709436614e-05,-0.030344164375515553
electricity_transfer,standard,BURST8,14,0.23579131396542574,0.23591154216902488,-0.00012022820359913755,-2.397754941386998e-05,-9.625065418526757e-05,7.731366381519278e-06,-7.514262724946097e-06,-0.01851295076691595
electricity_transfer,standard,BURST8,129,0.29379829155018655,0.29408318889361534,-0.0002848973434287916,-0.0001453718470985632,-0.00013952549633022837,6.117049732701219e-05,-1.7806083964299474e-05,-0.014648298777254824
electricity_transfer,standard,BURST8,262,0.18440636507845717,0.18465675341092203,-0.0002503883324648515,-0.00015479060881319617,-9.559772365165531e-05,1.5551863508905805e-05,-1.5649270779053218e-05,-0.015099985937731281
electricity_transfer,standard,BURST8,189,0.20584510574223736,0.20557239060682483,0.00027271513541252124,9.362863286968559e-05,0.00017908650254283565,0.0001136836815252007,1.7044695963282577e-05,-0.02802905969364961
electricity_transfer,standard,BURST8,225,0.1821863667286513,0.18228251821447813,-9.615148582683974e-05,-2.1386409411586205e-05,-7.476507641525354e-05,5.219495746583425e-06,-6.009467864177484e-06,-0.018858593991140093
electricity_transfer,standard,BURST16,288,0.3402962811593097,0.3414504396878835,-0.001154158528573812,-0.0005086985639858321,-0.0006454599645879799,-9.632417337201993e-05,-7.213490803586325e-05,-0.11671982933783234
electricity_transfer,standard,BURST16,43,0.3066385035207252,0.3069832718284166,-0.0003447683076914232,-0.00041617599720059073,7.140768950916754e-05,4.150616168735466e-05,-2.154801923071395e-05,-0.13451861258717096
electricity_transfer,standard,BURST16,100,0.2611816622877483,0.2614633408132257,-0.00028167852547739125,-0.000148299117015388,-0.00013337940846200325,-8.032914162903193e-06,-1.7604907842336953e-05,-0.13456302676856916
electricity_transfer,standard,BURST16,144,0.22318465718222488,0.2235166896227202,-0.00033203244049531677,-6.371319367887152e-05,-0.00026831924681644526,-1.0343972823512182e-05,-2.0752027530957298e-05,-0.13226190084989142
electricity_transfer,standard,BURST16,149,0.23134379645139713,0.2315369320079473,-0.000193135556550178,-1.72160556380363e-05,-0.0001759195009121417,2.2467782506696565e-06,-1.2070972284386125e-05,-0.13566234492033336
electricity_transfer,standard,BURST16,147,0.24940209037398076,0.24938858375418615,1.3506619794600994e-05,0.00012321410675641964,-0.00010970748696181865,-4.703106616099628e-06,8.441637371625621e-07,-0.14093475283591708
electricity_transfer,standard,BURST16,11,0.30777394567445554,0.30796782608468026,-0.0001938804102247227,-0.000318610390732027,0.00012472998050730433,-1.7624994884613e-05,-1.2117525639045168e-05,-0.13804218259687442
electricity_transfer,standard,BURST16,83,0.45710553569033396,0.45724978937236743,-0.00014425368203346833,-0.00012153523220764795,-2.2718449825820386e-05,-4.2719716344397085e-05,-9.01585512709177e-06,-0.14416649624976524
electricity_transfer,standard,BURST16,21,0.3893043586234081,0.39021431392990397,-0.0009099553064958465,-0.0011188369770349649,0.00020888167053911832,0.00013297966959080476,-5.687220665599041e-05,-0.12382164272899467
electricity_transfer,standard,BURST16,79,0.4836653705876064,0.4840820585780667,-0.00041668799046029603,-0.0005449762818799386,0.0001282882914196426,2.525499922534369e-05,-2.6042999403768502e-05,-0.13852406747406548
electricity_transfer,standard,BURST16,313,0.24040471750975087,0.2410819585910445,-0.0006772410812936336,-0.0003061223212159625,-0.0003711187600776711,5.640960066166656e-06,-4.23275675808521e-05,-0.1249221359051494
electricity_transfer,standard,BURST16,14,0.2451877478444449,0.24536752480946314,-0.00017977696501825235,-7.924455643736061e-05,-0.00010053240858089174,6.655770742852729e-06,-1.1236060313640772e-05,-0.13639475859717062
electricity_transfer,standard,BURST16,129,0.29723001014784295,0.29767788098489534,-0.0004478708370523887,1.9529419243435875e-06,-0.0004498237789767323,3.81853899877882e-06,-2.7991927315774295e-05,-0.1318489847508546
electricity_transfer,standard,BURST16,262,0.20308055866564656,0.20329634290125,-0.00021578423560345006,-0.00020247339819216836,-1.3310837411281695e-05,3.395275741593928e-05,-1.3486514725215629e-05,-0.13428565609359017
electricity_transfer,standard,BURST16,189,0.21716036553550158,0.21749166551963728,-0.0003312999841356967,-0.00012798341900362165,-0.00020331656513207508,-2.520260882385439e-05,-2.0706249008481045e-05,-0.1320980636958539
electricity_transfer,standard,BURST16,225,0.18040679976310625,0.18076280517762056,-0.00035600541451430434,-0.0002356677995945522,-0.00012033761491975214,4.164965403286036e-06,-2.225033840714402e-05,-0.13045295155329484
electricity_transfer,standard,SHIFT4,288,0.3912032432424281,0.3898050631886514,0.001398180053776732,0.0006759251089224483,0.0007222549448542837,-0.0010443212109348954,8.738625336104575e-05,0.0565218647608195
electricity_transfer,standard,SHIFT4,43,0.2849589739267358,0.28492183791030196,3.713601643384745e-05,-0.0001431497961678907,0.00018028581260173815,-0.0003282554047180919,2.3210010271154657e-06,0.08343690758597505
electricity_transfer,standard,SHIFT4,100,0.29266338007870724,0.2930360979803937,-0.0003727179016864701,-0.0006049111167421295,0.00023219321505565937,-0.00033549695491913445,-2.3294868855404383e-05,0.09206273638462806
electricity_transfer,standard,SHIFT4,144,0.2470887042356221,0.24635765704883295,0.0007310471867891521,0.0002533710565498365,0.00047767613023931565,-0.0005744285869241639,4.569044917432201e-05,0.06854419933504047
electricity_transfer,standard,SHIFT4,149,0.24131271026874032,0.24093231268217533,0.00038039758656499556,-3.389092078114053e-05,0.0004142885073461361,-0.0003637668816927342,2.3774849160312223e-05,0.0756523760960451
electricity_transfer,standard,SHIFT4,147,0.26446162521297883,0.2632314819395721,0.0012301432734067586,0.0002609425042673086,0.00096920076913945,-0.0006357480020300899,7.688395458792241e-05,0.058507775513916956
electricity_transfer,standard,SHIFT4,11,0.4817565814257327,0.4820143504681746,-0.00025776904244190213,-0.0012753654312643026,0.0010175963888224004,-2.4140134062267116e-06,-1.6110565152618883e-05,0.09333805972960646
electricity_transfer,standard,SHIFT4,83,0.5071326749310889,0.5076558273393578,-0.0005231524082688344,-0.0005916660165813936,6.851360831255926e-05,-0.00014390277398479423,-3.269702551680215e-05,0.09960645796060243
electricity_transfer,standard,SHIFT4,21,0.309007133272371,0.3087971442197779,0.00020998905259311806,0.0002641725478973178,-5.418349530419975e-05,-0.00011244183730368951,1.3124315787069879e-05,0.08026021295086772
electricity_transfer,standard,SHIFT4,79,0.4842360448362875,0.48423321979708045,2.8250392070661157e-06,5.024599835962151e-05,-4.74209591525554e-05,-1.219840011090767e-05,1.7656495044163223e-07,0.0877649878298028
electricity_transfer,standard,SHIFT4,313,0.20899816728200604,0.20797805336581054,0.0010201139161954975,0.0004595467792916641,0.0005605671369038334,-0.000872598794203705,6.37571197622186e-05,0.06212470301689776
electricity_transfer,standard,SHIFT4,14,0.263836280697996,0.26377939988639815,5.6880811597825875e-05,-5.9217649554105245e-05,0.00011609846115193112,-0.00032599172441766244,3.5550507248641172e-06,0.08266718005996067
electricity_transfer,standard,SHIFT4,129,0.4831097550053991,0.4828750879276304,0.0002346670777687021,0.00030503670680437356,-7.036962903567145e-05,-0.00018608133975683838,1.4666692360543881e-05,0.08274227214636193
electricity_transfer,standard,SHIFT4,262,0.202412954822184,0.20271617708279452,-0.00030322226061052504,-0.0007547999113389631,0.00045157765072843803,-0.0003679223329114689,-1.8951391288157815e-05,0.088959095742999
electricity_transfer,standard,SHIFT4,189,0.25231960023155053,0.2521110992361112,0.00020850099543934242,-0.00039185674033459517,0.0006003577357739376,-0.0005907850227795386,1.3031312214958901e-05,0.07935584805216285
electricity_transfer,standard,SHIFT4,225,0.2041625194663591,0.20414531189744287,1.7207568916238758e-05,-0.0003318467830124988,0.00034905435192873757,-0.00025163319659946004,1.0754730572649224e-06,0.08247067223149164
electricity_transfer,standard,SHIFT8,288,0.47744908622800225,0.4751306134386522,0.0023184727893500456,-0.003138698915786331,0.005457171705136377,-0.0022460659211474,0.00014490454933437785,0.2295880435646178
electricity_transfer,standard,SHIFT8,43,0.29519123765498695,0.2945067914680213,0.0006844461869656704,-0.00034789737234194873,0.0010323435593076191,-0.0005086709367803643,4.27778866853544e-05,0.2519195008964897
electricity_transfer,standard,SHIFT8,100,0.32852829023781993,0.32766917518445765,0.0008591150533622804,-0.0010961726857308396,0.00195528773909312,-0.0012251933601177822,5.369469083514253e-05,0.2502432395609866
electricity_transfer,standard,SHIFT8,144,0.28671097402140605,0.28487780892052555,0.0018331651008804961,-0.0019217012952406354,0.0037548663961211315,-0.001694010927226819,0.00011457281880503101,0.23045739553883376
electricity_transfer,standard,SHIFT8,149,0.28125033027650614,0.2804331201383645,0.0008172101381416219,-0.0014198503987144506,0.0022370605368560725,-0.0010516793695274362,5.107563363385137e-05,0.24884319195897872
electricity_transfer,standard,SHIFT8,147,0.30717449743537706,0.3051126390983329,0.0020618583370441423,-0.0027558822004329353,0.004817740537477078,-0.0020963009488003115,0.0001288661460652589,0.22711509157063028
electricity_transfer,standard,SHIFT8,11,0.5711309549122102,0.5715552500534214,-0.00042429514121122835,-0.0017757829782755197,0.0013514878370642913,-9.35986305861114e-05,-2.6518446325701772e-05,0.28682827310721265
electricity_transfer,standard,SHIFT8,83,0.5288161640033241,0.5284428881126858,0.0003732758906382916,-0.00014070436073054804,0.0005139802513688396,-1.8561948916806514e-05,2.3329743164893224e-05,0.2691893792938299
electricity_transfer,standard,SHIFT8,21,0.33644442212238285,0.33570735496814347,0.0007370671542393792,-0.0003565925169359274,0.0010936596711753066,-0.0005172623891183115,4.60666971399612e-05,0.25286919947912145
electricity_transfer,standard,SHIFT8,79,0.5206865635018066,0.5208440743920106,-0.00015751089020399345,0.0002963487591612912,-0.00045385964936528467,-0.00017442104163056804,-9.84443063774959e-06,0.2789424408823856
electricity_transfer,standard,SHIFT8,313,0.27300503651308317,0.27138728876266976,0.0016177477504134008,-0.0026726660974114302,0.004290413847824831,-0.0021081040460677047,0.00010110923440083755,0.23382083958859884
electricity_transfer,standard,SHIFT8,14,0.2979971103482931,0.2969105044349738,0.0010866059133193273,-0.0007215444924527359,0.0018081504057720632,-0.0010670024582831172,6.791286958245796e-05,0.24465755147326798
electricity_transfer,standard,SHIFT8,129,0.48257020858658417,0.4832329130828111,-0.0006627044962269069,-0.0013992981609963484,0.0007365936647694415,-0.0007268880380534859,-4.141903101418168e-05,0.2865313186935047
electricity_transfer,standard,SHIFT8,262,0.2286977959112759,0.22780491618216814,0.0008928797291077595,-0.00169010787791532,0.0025829876070230795,-0.0010324968675749502,5.580498306923497e-05,0.24509640387438827
electricity_transfer,standard,SHIFT8,189,0.29415531636656694,0.29287239501582335,0.0012829213507435933,-0.0022378868442655686,0.003520808195009162,-0.001767144115185748,8.018258442147458e-05,0.24087909353463613
electricity_transfer,standard,SHIFT8,225,0.22875559884932514,0.2276784910745933,0.0010771077747318558,-0.0011598076956416126,0.0022369154703734684,-0.0009604101585592995,6.731923592074099e-05,0.24175533694250553
electricity_transfer,standard,SHIFT_POINT,288,0.4258882811735081,0.4240486583800886,0.001839622793419482,0.0013454433903155316,0.0004941794031039504,-0.0009425748279378587,0.00011497642458871762,0.10315374344290534
electricity_transfer,standard,SHIFT_POINT,43,0.29154009847574974,0.2912687918731701,0.000271306602579624,0.00018856175935197395,8.274484322765008e-05,-0.00026980750154675937,1.69566626612265e-05,0.13135425617351296
electricity_transfer,standard,SHIFT_POINT,100,0.307331884400211,0.3074531282643358,-0.00012124386412482036,-0.0002853273197562789,0.00016408345563145854,-0.00022192508614293782,-7.577741507801272e-06,0.1395316753988252
electricity_transfer,standard,SHIFT_POINT,144,0.25805201405911643,0.2570695427513337,0.0009824713077827285,0.0006742032991013114,0.00030826800868141713,-0.0006574888732407413,6.140445673642053e-05,0.11655710031462903
electricity_transfer,standard,SHIFT_POINT,149,0.25021334080328395,0.24909759945003992,0.0011157413532440208,0.0007261804036808317,0.0003895609495631891,-0.00036530618598201725,6.97338345777513e-05,0.11377093463094003
electricity_transfer,standard,SHIFT_POINT,147,0.29143561343400887,0.2906868322733656,0.0007487811606432526,0.0003287177306511846,0.000420063429992068,-0.0006217050660680679,4.679882254020329e-05,0.12193386865415459
electricity_transfer,standard,SHIFT_POINT,11,0.5180454160139297,0.5181920321811991,-0.00014661616726940885,-0.0013216934321298446,0.0011750772648604357,0.0001223252805417907,-9.163510454338053e-06,0.14612593482474093
electricity_transfer,standard,SHIFT_POINT,83,0.5142142390511407,0.5147329223586211,-0.0005186833074803943,-0.0005650074309835884,4.632412350319415e-05,-9.29998021913514e-05,-3.241770671752464e-05,0.15368635446244597
electricity_transfer,standard,SHIFT_POINT,21,0.320673408784565,0.32054089921274914,0.0001325095718158753,7.814155452123828e-05,5.436801729463703e-05,-8.188477702775199e-05,8.281848238492207e-06,0.13486693052866447
electricity_transfer,standard,SHIFT_POINT,79,0.5000029464940176,0.4997505131299716,0.0002524333640459564,0.00017796692449584262,7.446643955011378e-05,0.00011516213782147844,1.5777085252872275e-05,0.13737509941683262
electricity_transfer,standard,SHIFT_POINT,313,0.22521365078252778,0.22394961842166064,0.00126403236086714,0.0011319264156584158,0.0001321059452087242,-0.0008938906109099143,7.900202255419625e-05,0.110329999575802
electricity_transfer,standard,SHIFT_POINT,14,0.278280976132839,0.2780822861385725,0.0001986899942664766,9.50190931113537e-05,0.0001036709011551229,-0.00021507128973835554,1.2418124641654787e-05,0.1324402038427829
electricity_transfer,standard,SHIFT_POINT,129,0.4895632655493132,0.4890549680488887,0.0005082975004244705,0.0005009346794228042,7.362821001666298e-06,4.517483129340416e-05,3.176859377652941e-05,0.13182883866547174
electricity_transfer,standard,SHIFT_POINT,262,0.2163978998072311,0.21670146202321575,-0.00030356221598465405,-0.0008719886126025145,0.0005684263966178604,-0.0003414471680889264,-1.8972638499040878e-05,0.1406091573067271
electricity_transfer,standard,SHIFT_POINT,189,0.26741606605058693,0.26657938335488723,0.0008366826956996976,0.0007777172252095288,5.896547049016876e-05,-0.0007508679032620647,5.22926684812311e-05,0.11963332882404722
electricity_transfer,standard,SHIFT_POINT,225,0.20714694191066696,0.20727660062226969,-0.0001296587116027259,-0.00041430694395408474,0.00028464823235135883,-0.00026656742866204564,-8.10366947517037e-06,0.13698281970851545
electricity_transfer,standard,FAULT,288,0.3061190215728971,0.3064480425497746,-0.000329020976877481,-0.00014707205552888514,-0.00018194892134859586,-5.080048659178438e-06,-2.0563811054842562e-05,-0.044858580977068
electricity_transfer,standard,FAULT,43,0.27239323251519393,0.2725024466866323,-0.00010921417143838763,-8.373036012443436e-05,-2.5483811313953275e-05,1.1723803688412637e-05,-6.825885714899227e-06,-0.05015822148962611
electricity_transfer,standard,FAULT,100,0.23669250763436775,0.2368735735818068,-0.0001810659474390519,-5.958913505195451e-05,-0.0001214768123870974,1.3102233278605713e-06,-1.1316621714940744e-05,-0.047855425042499504
electricity_transfer,standard,FAULT,144,0.20620400122002427,0.20636313882759227,-0.00015913760756799955,-4.722617700925191e-05,-0.00011191143055874764,6.761589462778161e-07,-9.946100472999972e-06,-0.048042221844594155
electricity_transfer,standard,FAULT,149,0.22279560029606804,0.22291402817760206,-0.00011842788153401673,1.3865880293922883e-05,-0.00013229376182793962,9.58285025071115e-06,-7.401742595876046e-06,-0.04928670930272166
electricity_transfer,standard,FAULT,147,0.23204411934392744,0.23203621321269882,7.906131228613278e-06,6.91571169545574e-05,-6.125098572594412e-05,-5.491458913292613e-06,4.941332017883299e-07,-0.05264080814245568
electricity_transfer,standard,FAULT,11,0.2817262798430983,0.2817548249138291,-2.8545070730801037e-05,-0.00011266011831065348,8.411504757985244e-05,-2.857483111801118e-05,-1.7840669206750648e-06,-0.05237351746154464
electricity_transfer,standard,FAULT,83,0.45340477819200203,0.45351521213229173,-0.00011043394028970033,-4.730474861672218e-05,-6.312919167297815e-05,-5.077775848599808e-05,-6.9021212681062705e-06,-0.05259152849699458
electricity_transfer,standard,FAULT,21,0.28879133098872045,0.2889838389683859,-0.0001925079796654683,-0.0001954378550053648,2.929875339896526e-06,2.3111030779343622e-05,-1.2031748729091768e-05,-0.04820620754685364
electricity_transfer,standard,FAULT,79,0.4160378580265218,0.41607367141089224,-3.581338437042003e-05,-0.00014528678495448477,0.00010947340058406474,1.7963114957164628e-06,-2.238336523151252e-06,-0.05406979251684806
electricity_transfer,standard,FAULT,313,0.18006822382514281,0.18005934893121775,8.874893925064908e-06,-9.47534889330498e-05,0.00010362838285811471,3.195852539758515e-05,5.546808703165568e-07,-0.051973411279751865
electricity_transfer,standard,FAULT,14,0.23334295902363017,0.23345305316398296,-0.00011009414035278997,-3.000527930174801e-05,-8.008886105104196e-05,3.5944428771750303e-06,-6.880883772049373e-06,-0.04963358535027783
electricity_transfer,standard,FAULT,129,0.2667914138193043,0.26702599570676555,-0.0002345818874612271,-7.290774650356435e-05,-0.00016167414095766275,2.4595121990655944e-05,-1.4661367966326694e-05,-0.04684418138918654
electricity_transfer,standard,FAULT,262,0.1704075601423702,0.17061381314068721,-0.0002062529983170025,-8.324343931769007e-05,-0.00012300955899931243,1.3833448684608118e-06,-1.2890812394812656e-05,-0.04641983890131492
electricity_transfer,standard,FAULT,189,0.19882205092035582,0.1988971627318761,-7.511181152028423e-05,-2.4494327122370763e-05,-5.061748439791347e-05,1.4129359950765252e-05,-4.6944882200177646e-06,-0.05008708673920577
electricity_transfer,standard,FAULT,225,0.16886132990553498,0.16903428250838515,-0.00017295260285016267,-9.965659574992514e-05,-7.329600710023754e-05,9.627300506243053e-06,-1.0809537678135167e-05,-0.04724146240169238
electricity_transfer,shape,STEP6_D17,288,0.5674046697524407,0.558870174132962,0.008534495619478721,-0.0004841333976632889,0.00901862901714201,-0.0018892661755776086,0.0005334059762174201,0.6411682556076483
electricity_transfer,shape,STEP6_D17,43,0.34202005829087007,0.34068124215720014,0.001338816133669929,0.0003423319217626397,0.0009964842119072892,-8.176269335646857e-05,8.367600835437056e-05,0.7365107436845296
electricity_transfer,shape,STEP6_D17,100,0.35166451121317355,0.34893788998328534,0.002726621229888204,-9.900564660833555e-05,0.0028256268764965398,-0.0002556665701489158,0.00017041382686801276,0.7146441939716194
electricity_transfer,shape,STEP6_D17,144,0.3344567371920948,0.3298051221879636,0.004651615004131193,3.802202170014035e-05,0.004613592982431053,-0.0010972639799368689,0.0002907259377581996,0.6807321938774887
electricity_transfer,shape,STEP6_D17,149,0.3140739331157567,0.30998644008449155,0.004087493031265155,1.0794469358144099e-05,0.004076698561907011,-0.0008888359274709101,0.00025546831445407217,0.6877521335434066
electricity_transfer,shape,STEP6_D17,147,0.3647454258119727,0.3594259740687477,0.005319451743225012,7.069860240621617e-05,0.005248753140818796,-0.001165498885287497,0.00033246573395156326,0.6730492353320755
electricity_transfer,shape,STEP6_D17,11,0.5901730209858761,0.5902134998394016,-4.047885352553848e-05,0.0013986464763969808,-0.0014391253299225193,-0.0008334362466060341,-2.529928345346155e-06,0.7919624848027853
electricity_transfer,shape,STEP6_D17,83,0.5748461607885077,0.575681524255722,-0.0008353634672143562,-0.0011262168549753815,0.0002908533877610253,-8.81046944616326e-05,-5.221021670089726e-05,0.8035772317166786
electricity_transfer,shape,STEP6_D17,21,0.36404577459152404,0.36246071025109755,0.0015850643404264897,0.00041843234987812283,0.0011666319905483669,-0.0002581844310775572,9.90665212766556e-05,0.7351125115640265
electricity_transfer,shape,STEP6_D17,79,0.5610706039513162,0.5616017738129001,-0.0005311698615838578,-0.0002078782664635681,-0.0003232915951202897,-0.00010576969136499859,-3.3198116348991114e-05,0.796439266176295
electricity_transfer,shape,STEP6_D17,313,0.32584183331969047,0.31921472762064956,0.006627105699040903,2.8462580506954938e-05,0.006598643118533948,-0.0015293154327614134,0.0004141941061900564,0.647097233843953
electricity_transfer,shape,STEP6_D17,14,0.338147883061884,0.3356907152701492,0.002457167791734771,-9.653892977018463e-05,0.002553706721504956,-0.00034011787362608903,0.0001535729869834232,0.7175082685083252
electricity_transfer,shape,STEP6_D17,129,0.5164373982280802,0.5156540270697084,0.0007833711583717928,-0.00023867667626448208,0.001022047834636275,-0.0006082709710558687,4.896069739823705e-05,0.7679264949747459
electricity_transfer,shape,STEP6_D17,262,0.24200814913485558,0.23938329168822206,0.002624857446633516,-8.454387670832342e-05,0.0027094013233418396,-0.0002530432897562551,0.00016405359041459476,0.7035231404262868
