key,arm,seed,selected,variant,window,scaled_pinball,raw_mae,scaled_rmse,coverage80,scaled_width80,pce,crossing
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,0.22384575414815663,2.1825115673601116,0.40653126674390705,0.7699139030612245,0.83833226164982,0.02468466553287982,0.0017478475765306122
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,0.2852228094216123,2.8473549459038696,0.5081571782531659,0.7658322704081633,1.0549509961395056,0.03652210884353742,0.001678093112244898
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,0.25453428178488446,2.5149332566319904,0.46037973992684417,0.7678730867346939,0.9466416288946626,0.029949688208616782,0.0017129703443877551
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,0.2238428445714172,2.1825041341885942,0.40652794743703596,0.7699936224489796,0.8383623891476574,0.024627976190476193,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block2,0.2852187950957426,2.847303970435537,0.5081458961027064,0.7658801020408164,1.0549781729159966,0.03652210884353742,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,full128,0.2545308198335799,2.514904052312066,0.46037216186540203,0.767936862244898,0.946670281031827,0.029949688208616782,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,block1,0.2238428445714172,2.1825041341885942,0.40652794743703596,0.7699936224489796,0.8383623891476574,0.024627976190476193,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,block2,0.2852187950957426,2.847303970435537,0.5081458961027064,0.7658801020408164,1.0549781729159966,0.03652210884353742,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,full128,0.2545308198335799,2.514904052312066,0.46037216186540203,0.767936862244898,0.946670281031827,0.029949688208616782,0.0
COMPONENT_s92231,COMPONENT,92231,True,raw,block1,0.23655876252499733,2.2808505662236565,0.413496844704005,0.8237085459183674,1.0346754513995338,0.045037910997732425,0.0002730389030612245
COMPONENT_s92231,COMPONENT,92231,True,raw,block2,0.29307209246326427,2.8390196141899726,0.5047685324969039,0.7065688775510204,0.9744088056599658,0.06113059807256238,0.0
COMPONENT_s92231,COMPONENT,92231,True,raw,full128,0.2648154274941308,2.5599350902068143,0.4616634815549427,0.7651387117346938,1.0045421285297498,0.048155824829931984,0.00013651945153061226
COMPONENT_s92231,COMPONENT,92231,True,ordered,block1,0.23655787901055142,2.2808505662236565,0.413496844704005,0.8237244897959184,1.034711045844812,0.045037910997732425,0.0
COMPONENT_s92231,COMPONENT,92231,True,ordered,block2,0.29307209246326427,2.8390196141899726,0.5047685324969039,0.7065688775510204,0.9744088056599658,0.06113059807256238,0.0
COMPONENT_s92231,COMPONENT,92231,True,ordered,full128,0.26481498573690787,2.5599350902068143,0.4616634815549427,0.7651466836734694,1.004559925752389,0.048155824829931984,0.0
COMPONENT_s92231,COMPONENT,92231,True,affine,block1,0.23740434796484491,2.2808505662236565,0.413496844704005,0.7016262755102041,0.7760332843836091,0.051351686507936506,0.0
COMPONENT_s92231,COMPONENT,92231,True,affine,block2,0.29188954843103493,2.8390196141899726,0.5047685324969039,0.8033641581632653,1.2180110070749575,0.05756448412698412,0.0
COMPONENT_s92231,COMPONENT,92231,True,affine,full128,0.26464694819794,2.5599350902068143,0.4616634815549427,0.7524952168367347,0.9970221457292833,0.04807876275510203,0.0
COMPONENT_s92231_fixed512,COMPONENT,92231,False,raw,block1,0.2344857395813689,2.270523411578131,0.41333312395903743,0.8224968112244898,1.0014370122166105,0.04026360544217686,0.00014548788265306123
COMPONENT_s92231_fixed512,COMPONENT,92231,False,raw,block2,0.28772694856534203,2.8079803323499415,0.4990175078301654,0.7274713010204081,1.0049506459056474,0.05282738095238095,0.0
COMPONENT_s92231_fixed512,COMPONENT,92231,False,raw,full128,0.2611063440733555,2.5392518719640362,0.45846353349095204,0.774984056122449,1.0031938290611289,0.041852678571428555,7.274394132653062e-05
COMPONENT_s92231_fixed512,COMPONENT,92231,False,ordered,block1,0.23448512647610925,2.270523411578131,0.41333312395903743,0.8224968112244898,1.001460921974349,0.04026360544217686,0.0
COMPONENT_s92231_fixed512,COMPONENT,92231,False,ordered,block2,0.28772694856534203,2.8079803323499415,0.4990175078301654,0.7274713010204081,1.0049506459056474,0.05282738095238095,0.0
COMPONENT_s92231_fixed512,COMPONENT,92231,False,ordered,full128,0.26110603752072564,2.5392518719640362,0.45846353349095204,0.774984056122449,1.0032057839399982,0.041852678571428555,0.0
COMPONENT_s92232,COMPONENT,92232,True,raw,block1,0.2364045570393006,2.2795716151878582,0.4135756019912858,0.8285873724489796,1.0346017928458522,0.04912840136054422,7.971938775510203e-05
COMPONENT_s92232,COMPONENT,92232,True,raw,block2,0.2926758705478447,2.847815176970694,0.5063873665563294,0.7481186224489796,1.0807071105859354,0.06286848072562357,0.0
COMPONENT_s92232,COMPONENT,92232,True,raw,full128,0.2645402137935727,2.563693396079276,0.4626900511187482,0.7883529974489796,1.057654451715894,0.053466907596371877,3.985969387755102e-05
COMPONENT_s92232,COMPONENT,92232,True,ordered,block1,0.23640429361553322,2.2795716151878582,0.4135756019912858,0.8285873724489796,1.0346122840713325,0.04912840136054422,0.0
COMPONENT_s92232,COMPONENT,92232,True,ordered,block2,0.2926758705478447,2.847815176970694,0.5063873665563294,0.7481186224489796,1.0807071105859354,0.06286848072562357,0.0
COMPONENT_s92232,COMPONENT,92232,True,ordered,full128,0.264540082081689,2.563693396079276,0.4626900511187482,0.7883529974489796,1.0576596973286339,0.053466907596371877,0.0
COMPONENT_s92232,COMPONENT,92232,True,affine,block1,0.23640429361553322,2.2795716151878582,0.4135756019912858,0.8285873724489796,1.0346122840713325,0.04912840136054422,0.0
COMPONENT_s92232,COMPONENT,92232,True,affine,block2,0.2926758705478447,2.847815176970694,0.5063873665563294,0.7481186224489796,1.0807071105859354,0.06286848072562357,0.0
COMPONENT_s92232,COMPONENT,92232,True,affine,full128,0.264540082081689,2.563693396079276,0.4626900511187482,0.7883529974489796,1.0576596973286339,0.053466907596371877,0.0
COMPONENT_s92232_fixed512,COMPONENT,92232,False,raw,block1,0.2364045570393006,2.2795716151878582,0.4135756019912858,0.8285873724489796,1.0346017928458522,0.04912840136054422,7.971938775510203e-05
COMPONENT_s92232_fixed512,COMPONENT,92232,False,raw,block2,0.2926758705478447,2.847815176970694,0.5063873665563294,0.7481186224489796,1.0807071105859354,0.06286848072562357,0.0
COMPONENT_s92232_fixed512,COMPONENT,92232,False,raw,full128,0.2645402137935727,2.563693396079276,0.4626900511187482,0.7883529974489796,1.057654451715894,0.053466907596371877,3.985969387755102e-05
