key,arm,seed,selected,variant,window,series,scaled_pinball,raw_mae,scaled_rmse,coverage80,scaled_width80,pce,crossing
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,HUFL,0.29521194145049184,3.6719555432243007,0.5383053000513669,0.75390625,1.076037490556295,0.017137896825396834,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,HULL,0.31073694112193356,1.7097100695973495,0.5674755418515466,0.7724330357142857,1.173388324927937,0.019159226190476185,0.008872767857142857
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,MUFL,0.17487299046046104,3.4159668450909,0.3178074762675476,0.7474330357142858,0.6306997535032015,0.018092757936507935,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,MULL,0.35581186811955456,1.2829428272271928,0.6234546721175311,0.7825892857142858,1.4084597696930965,0.021254960317460325,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,LUFL,0.13620820713192663,0.9081585634499788,0.27590252444960756,0.7921875,0.5235260337266534,0.015240575396825391,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,LULL,0.04471885063358157,0.4249274310223492,0.08226474534031365,0.7941964285714286,0.1777753691510321,0.007105654761904754,0.0033482142857142855
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,OT,0.24935948011914724,3.8639196919087095,0.44050860712943557,0.7466517857142857,0.8784390899905241,0.07480158730158731,1.3950892857142857e-05
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,HUFL,0.38361199332939605,4.838358582343374,0.680551359656781,0.746875,1.3508333789012161,0.0218501984126984,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,HULL,0.3635789460763512,2.0023787818678622,0.6514777297982969,0.7655133928571428,1.3931926143446633,0.04207589285714285,0.009626116071428572
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,MUFL,0.21967681247454465,4.306548702397516,0.38403588780333053,0.7373883928571429,0.783561420276171,0.02147817460317461,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,MULL,0.44314686932277053,1.5900575077660115,0.7619974895282629,0.7872767857142857,1.7885035913085736,0.03505704365079365,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,LUFL,0.18253625193844653,1.2119760565193636,0.39685075704297623,0.7966517857142857,0.6351756562296765,0.025632440476190472,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,LULL,0.05634144639858598,0.5398379413144929,0.1043226522542488,0.8059151785714286,0.22773528379149,0.010292658730158728,0.002120535714285714
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block2,OT,0.34766734641119135,5.442327049118466,0.5778643716882652,0.7212053571428572,1.205655028124748,0.0992683531746032,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,HUFL,0.33941196738994395,4.255157062783837,0.6135644828353762,0.750390625,1.2134354347287555,0.019233630952380967,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,HULL,0.3371579435991424,1.8560444257326059,0.610922140302203,0.7689732142857143,1.2832904696363001,0.029414682539682553,0.009249441964285714
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,MUFL,0.19727490146750284,3.8612577737442084,0.3524806059150206,0.7424107142857143,0.7071305868896862,0.019661458333333316,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,MULL,0.3994793687211626,1.4365001674966023,0.6961809758362237,0.7849330357142857,1.5984816805008353,0.02815600198412698,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,LUFL,0.15937222953518657,1.0600673099846711,0.3417694591118768,0.7944196428571428,0.579350844978165,0.020436507936507937,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,LULL,0.05053014851608377,0.48238268616842106,0.09394334489272664,0.8000558035714286,0.20275532647126104,0.005710565476190475,0.002734375
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,full128,OT,0.29851341326516934,4.653123370513588,0.5137971705944813,0.7339285714285714,1.042047059057636,0.08703497023809524,6.975446428571428e-06
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,HUFL,0.29521194145049184,3.6719555432243007,0.5383053000513669,0.75390625,1.076037490556295,0.017137896825396834,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,HULL,0.3107170017230079,1.709651319108421,0.5674466916285836,0.7729910714285714,1.1735976337439882,0.018762400793650793,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,MUFL,0.17487299046046104,3.4159668450909,0.3178074762675476,0.7474330357142858,0.6306997535032015,0.018092757936507935,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,MULL,0.35581186811955456,1.2829428272271928,0.6234546721175311,0.7825892857142858,1.4084597696930965,0.021254960317460325,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,LUFL,0.13620820713192663,0.9081585634499788,0.27590252444960756,0.7921875,0.5235260337266534,0.015240575396825391,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,LULL,0.04471842631729261,0.42493414931065804,0.0822703604151793,0.7941964285714286,0.17777695281984265,0.007105654761904741,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block1,OT,0.2493594767971857,3.8639196919087095,0.44050860712943557,0.7466517857142857,0.8784390899905241,0.07480158730158731,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block2,HUFL,0.38361199332939605,4.838358582343374,0.680551359656781,0.746875,1.3508333789012161,0.0218501984126984,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block2,HULL,0.36355122210611707,2.0020220239443005,0.6513986298647778,0.7658482142857143,1.3933791178170163,0.042075892857142846,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block2,MUFL,0.21967681247454465,4.306548702397516,0.38403588780333053,0.7373883928571429,0.783561420276171,0.02147817460317461,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block2,MULL,0.44314686932277053,1.5900575077660115,0.7619974895282629,0.7872767857142857,1.7885035913085736,0.03505704365079365,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block2,LUFL,0.18253625193844653,1.2119760565193636,0.39685075704297623,0.7966517857142857,0.6351756562296765,0.025632440476190472,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block2,LULL,0.05634107008773178,0.5398378709597247,0.10432277713455147,0.8059151785714286,0.227739017754576,0.01029265873015874,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,block2,OT,0.34766734641119135,5.442327049118466,0.5778643716882652,0.7212053571428572,1.205655028124748,0.0992683531746032,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,full128,HUFL,0.33941196738994395,4.255157062783837,0.6135644828353762,0.750390625,1.2134354347287555,0.019233630952380967,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,full128,HULL,0.3371341119145625,1.8558366715263608,0.6108665659658967,0.7694196428571428,1.2834883757805022,0.029414682539682553,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,full128,MUFL,0.19727490146750284,3.8612577737442084,0.3524806059150206,0.7424107142857143,0.7071305868896862,0.019661458333333316,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,full128,MULL,0.3994793687211626,1.4365001674966023,0.6961809758362237,0.7849330357142857,1.5984816805008353,0.02815600198412698,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,full128,LUFL,0.15937222953518657,1.0600673099846711,0.3417694591118768,0.7944196428571428,0.579350844978165,0.020436507936507937,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,full128,LULL,0.05052974820251219,0.48238601013519133,0.09394587279893885,0.8000558035714286,0.2027579852872093,0.005710565476190475,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,full128,OT,0.29851341160418854,4.653123370513588,0.5137971705944813,0.7339285714285714,1.042047059057636,0.08703497023809524,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,block1,HUFL,0.29521194145049184,3.6719555432243007,0.5383053000513669,0.75390625,1.076037490556295,0.017137896825396834,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,block1,HULL,0.3107170017230079,1.709651319108421,0.5674466916285836,0.7729910714285714,1.1735976337439882,0.018762400793650793,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,block1,MUFL,0.17487299046046104,3.4159668450909,0.3178074762675476,0.7474330357142858,0.6306997535032015,0.018092757936507935,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,block1,MULL,0.35581186811955456,1.2829428272271928,0.6234546721175311,0.7825892857142858,1.4084597696930965,0.021254960317460325,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,block1,LUFL,0.13620820713192663,0.9081585634499788,0.27590252444960756,0.7921875,0.5235260337266534,0.015240575396825391,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,block1,LULL,0.04471842631729261,0.42493414931065804,0.0822703604151793,0.7941964285714286,0.17777695281984265,0.007105654761904741,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,block1,OT,0.2493594767971857,3.8639196919087095,0.44050860712943557,0.7466517857142857,0.8784390899905241,0.07480158730158731,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,block2,HUFL,0.38361199332939605,4.838358582343374,0.680551359656781,0.746875,1.3508333789012161,0.0218501984126984,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,block2,HULL,0.36355122210611707,2.0020220239443005,0.6513986298647778,0.7658482142857143,1.3933791178170163,0.042075892857142846,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,block2,MUFL,0.21967681247454465,4.306548702397516,0.38403588780333053,0.7373883928571429,0.783561420276171,0.02147817460317461,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,block2,MULL,0.44314686932277053,1.5900575077660115,0.7619974895282629,0.7872767857142857,1.7885035913085736,0.03505704365079365,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,block2,LUFL,0.18253625193844653,1.2119760565193636,0.39685075704297623,0.7966517857142857,0.6351756562296765,0.025632440476190472,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,block2,LULL,0.05634107008773178,0.5398378709597247,0.10432277713455147,0.8059151785714286,0.227739017754576,0.01029265873015874,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,block2,OT,0.34766734641119135,5.442327049118466,0.5778643716882652,0.7212053571428572,1.205655028124748,0.0992683531746032,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,full128,HUFL,0.33941196738994395,4.255157062783837,0.6135644828353762,0.750390625,1.2134354347287555,0.019233630952380967,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,full128,HULL,0.3371341119145625,1.8558366715263608,0.6108665659658967,0.7694196428571428,1.2834883757805022,0.029414682539682553,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,full128,MUFL,0.19727490146750284,3.8612577737442084,0.3524806059150206,0.7424107142857143,0.7071305868896862,0.019661458333333316,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,full128,MULL,0.3994793687211626,1.4365001674966023,0.6961809758362237,0.7849330357142857,1.5984816805008353,0.02815600198412698,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,full128,LUFL,0.15937222953518657,1.0600673099846711,0.3417694591118768,0.7944196428571428,0.579350844978165,0.020436507936507937,0.0
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,full128,LULL,0.05052974820251219,0.48238601013519133,0.09394587279893885,0.8000558035714286,0.2027579852872093,0.005710565476190475,0.0
