key,arm,seed,selected,variant,lead,scaled_pinball
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,50,0.21588040870108866
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,51,0.2275195414885087
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,52,0.23497942172664277
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,53,0.2397808222690621
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,54,0.22638729772860527
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,55,0.23016813026917904
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,56,0.22445225860522194
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,57,0.2375742723753645
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,58,0.26593298384050923
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,59,0.2462943595900139
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,60,0.28795663064387306
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,61,0.30543025196396345
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,62,0.307738289914087
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,63,0.3166677109674693
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,64,0.3081554836782255
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,65,0.30344568770783303
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,66,0.291966919427863
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,67,0.28289638768482805
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,68,0.26302695775691975
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,69,0.27386366940898427
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,70,0.2671129271553998
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,71,0.2698105213892199
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,72,0.2623027862766819
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,73,0.24827346887559176
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,74,0.2404584606537536
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,75,0.25324593545841145
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,76,0.2628763996754285
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,77,0.26077807975818346
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,78,0.2468714731158687
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,79,0.2493508615575605
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,80,0.2442421580537611
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,81,0.2509175477508996
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,82,0.281019897384781
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,83,0.2574098056888593
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,84,0.30488398175453024
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,85,0.3199060953517557
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,86,0.3299833645217611
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,87,0.33718265323174773
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,88,0.3289996262861491
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,89,0.32441863690356976
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,90,0.31103282897557616
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,91,0.29777481528708377
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,92,0.28194159260995616
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,93,0.29499663609463983
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,94,0.2840704549607933
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,95,0.28673181168228684
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,96,0.2759586483977576
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,97,0.2666371423150526
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,98,0.25509680110625677
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,99,0.26816823864053396
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,100,0.272309860345702
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,101,0.2712093100118835
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,102,0.2612638596022409
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,103,0.2638018085223116
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,104,0.25477406026796817
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,105,0.26052260541709454
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,106,0.2910015414076387
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,107,0.2707324808538055
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,108,0.31345737856250266
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,109,0.32738965856107366
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,110,0.34061526621825783
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,111,0.34561803838244054
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,112,0.3445928730430324
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,113,0.3388481728020035
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,114,0.32446158071371145
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,115,0.31127588316307647
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,116,0.28888842701893014
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,117,0.30682949792216396
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,118,0.2986954907811139
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,119,0.29897433260394624
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,120,0.2897436830610063
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,121,0.2775850728493022
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,122,0.26633855864406
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,123,0.28122279819422114
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,124,0.2859580324644962
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,125,0.2843458401853224
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,126,0.2706609533101358
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,127,0.27032884930116097
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,128,0.2651606158723078
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,1,0.09705700234762246
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,2,0.11000558795128268
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,3,0.13087478130500088
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,4,0.1375439036267809
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,5,0.15509026657737796
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,6,0.1423051033305249
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,7,0.14863174230424242
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,8,0.14274785580369376
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,9,0.1652335983035602
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,10,0.18520188384860778
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,11,0.18171096881913837
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,12,0.22124738491071239
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,13,0.23736243775625965
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,14,0.2436963290233612
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,15,0.24479696528029027
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,16,0.23653759484719367
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,17,0.2409755327155104
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,18,0.23615332058530167
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,19,0.21586883085618871
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,20,0.20420130068087217
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,21,0.20981819063503626
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,22,0.2086773797647604
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,23,0.20797885126417742
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,24,0.2104191949723738
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,25,0.1907046506465791
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,26,0.1895101279061966
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,27,0.2046218817493836
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,28,0.20941647878563321
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,29,0.21690193766334678
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,30,0.20189649003468438
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,31,0.2067234853680365
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,32,0.2012936633199204
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,33,0.21726745899256697
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,34,0.24093923626431094
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,35,0.22393607446473257
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,36,0.2673364307244906
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,37,0.2825468150295159
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,38,0.28554668464982236
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,39,0.2899518001780961
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,40,0.28151479488382264
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,41,0.28193291548130656
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,42,0.2691832476367967
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,43,0.25892804170208655
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,44,0.24357598502744648
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,45,0.24714764697846237
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,46,0.23740635170341
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,47,0.23643038150875764
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,48,0.2306206048948299
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,49,0.22160981536528154
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,50,0.2158779853153977
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,51,0.2275162762130296
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,52,0.2349757474086299
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,53,0.23977630105758502
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,54,0.22638296973380598
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,55,0.23016405172946902
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,56,0.22444551249252503
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,57,0.23756857207407103
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,58,0.2659324347387988
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,59,0.24628986901841235
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,60,0.28795363334714746
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,61,0.30542951824750586
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,62,0.3077357128608334
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,63,0.3166640495270815
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,64,0.30815041033702156
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,65,0.30343248723912564
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,66,0.2919470896828152
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,67,0.2828909976775582
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,68,0.2630233553577695
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,69,0.2738612699976812
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,70,0.2671111114680576
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,71,0.2698092284171698
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,72,0.26230014890150916
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,73,0.24826980265863804
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,74,0.2404548817968233
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,75,0.253241192698348
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,76,0.26286906715555414
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,77,0.26077184507876383
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,78,0.2468668913655597
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,79,0.249343774913012
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,80,0.24423581009927112
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,81,0.2509019161450283
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,82,0.2810123624141033
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,83,0.25739635488149537
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,84,0.30487336494389383
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,85,0.3199026323879513
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,86,0.3299829168564552
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,87,0.3371826234769362
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,88,0.32899778930195267
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,89,0.3244126312060281
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,90,0.31103090696962593
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,91,0.2977720432221595
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,92,0.28193828678822336
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,93,0.29499587842744945
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,94,0.2840679145989363
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,95,0.2867311089391455
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,96,0.27595305090931194
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,97,0.26663657430624504
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,98,0.2550955172049091
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,99,0.26816711673728144
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,100,0.2723081862996139
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,101,0.2712068383863759
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,102,0.2612614586841434
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,103,0.2637971165896632
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,104,0.25477016949852643
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,105,0.26052185227478336
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,106,0.2910009011276187
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,107,0.2707284278883171
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,108,0.31345482764706767
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,109,0.3273889126197232
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,110,0.3406126292128431
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,111,0.3456112943053263
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,112,0.3445863095636667
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,113,0.33884479602379586
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,114,0.3244545715462209
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,115,0.3112729031043166
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,116,0.28888538861622426
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,117,0.3068272351542936
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,118,0.29869517139671414
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,119,0.29897409586961293
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,120,0.2897420348058017
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,121,0.2775831358511987
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,122,0.2663365510549246
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,123,0.2812197570084583
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,124,0.28595414338876424
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,125,0.28434323060540584
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,126,0.2706592591853782
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,127,0.270324786175917
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,ordered,128,0.2651569580180406
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,1,0.09705700234762246
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,2,0.11000558795128268
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,3,0.13087478130500088
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,4,0.1375439036267809
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,5,0.15509026657737796
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,6,0.1423051033305249
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,7,0.14863174230424242
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,8,0.14274785580369376
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,9,0.1652335983035602
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,10,0.18520188384860778
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,11,0.18171096881913837
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,12,0.22124738491071239
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,13,0.23736243775625965
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,14,0.2436963290233612
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,15,0.24479696528029027
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,16,0.23653759484719367
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,17,0.2409755327155104
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,18,0.23615332058530167
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,19,0.21586883085618871
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,20,0.20420130068087217
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,21,0.20981819063503626
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,22,0.2086773797647604
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,23,0.20797885126417742
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,24,0.2104191949723738
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,25,0.1907046506465791
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,26,0.1895101279061966
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,27,0.2046218817493836
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,28,0.20941647878563321
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,29,0.21690193766334678
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,30,0.20189649003468438
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,31,0.2067234853680365
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,32,0.2012936633199204
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,33,0.21726745899256697
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,34,0.24093923626431094
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,35,0.22393607446473257
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,36,0.2673364307244906
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,37,0.2825468150295159
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,38,0.28554668464982236
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,39,0.2899518001780961
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,40,0.28151479488382264
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,41,0.28193291548130656
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,42,0.2691832476367967
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,43,0.25892804170208655
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,affine,44,0.24357598502744648
