selected,variant,window,effect,relative_percent,ci95_low,ci95_high,bootstrap_block,draws
True,ordered,block1,0.010796578938388118,4.565514776135703,0.005739587988278147,0.01775580488613855,7,2000
True,ordered,block2,0.007246557807628912,2.4742921069250103,-0.0025542470495811182,0.021824154780040284,7,2000
True,ordered,full128,0.009021568373008519,3.408513083736081,0.0019130768431783747,0.01946615097412709,7,2000
True,affine,block1,0.011219813415534857,4.736010461147962,0.006139581552925589,0.01849125794671186,7,2000
True,affine,block2,0.00799937182365737,2.7368611156064153,-0.0015778277573241927,0.02200917933899001,7,2000
True,affine,full128,0.00960959261959611,3.6318322520180906,0.0030192564274648882,0.01985217597276321,7,2000
False,ordered,block1,0.009760202671167024,4.14543298478338,0.004943403970638329,0.016235944688226624,7,2000
False,ordered,block2,0.004573985858667785,1.5761418477107254,-0.002994165707683123,0.016038546973808555,7,2000
False,ordered,full128,0.007167094264917402,2.7269655373232315,0.00175610597296935,0.015655621574000477,7,2000
