key,arm,seed,selected,variant,window,origin,scaled_pinball
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,16440,0.31535620922185786
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,16464,0.20628840960840153
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,16488,0.19100618143532008
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,16512,0.23527608275901316
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,16536,0.24075435947895749
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,16560,0.19703109250981912
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,16584,0.1776451682570776
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,16608,0.1660176008752762
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,16632,0.13490845367266252
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,16656,0.14869057434945473
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,16680,0.13785977739363373
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,16704,0.14932787786159993
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,16728,0.11869897501684891
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,16752,0.13678747731937574
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,16776,0.14432600181547772
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,16800,0.18527641046407187
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,16824,0.1176371822322692
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,16848,0.1674126955642889
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,16872,0.1820267896467424
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,16896,0.20270253669183086
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,16920,0.19102197070259694
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,16944,0.13702997924595367
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,16968,0.14962480595775762
CHRONOS2_DIRECT,CHRONOS2_DIRECT,0,True,raw,block1,16992,0.14438886949782817
