key,arm,seed,selected,tail_mixture_crps,tail_component_crps,tail_disagreement,representation
COMPONENT_s92231,COMPONENT,92231,True,0.2702979604493873,0.29460000866601954,0.024302048216632247,equal-weight empirical atoms; uncalibrated
COMPONENT_s92231_fixed512,COMPONENT,92231,False,0.26551120079939344,0.27918964004782304,0.013678439248429547,equal-weight empirical atoms; uncalibrated
COMPONENT_s92232,COMPONENT,92232,True,0.26965969741320817,0.28130941382581204,0.011649716412603903,equal-weight empirical atoms; uncalibrated
COMPONENT_s92232_fixed512,COMPONENT,92232,False,0.26965969741320817,0.28130941382581204,0.011649716412603903,equal-weight empirical atoms; uncalibrated
F0_NATIVE,F0_NATIVE,0,True,0.26122727626518366,0.340460295245652,0.07923301898046835,equal-weight empirical atoms; uncalibrated
MIXTURE_s92231,MIXTURE,92231,True,0.2618962344772857,0.33533738237854566,0.07344114790125991,equal-weight empirical atoms; uncalibrated
MIXTURE_s92231_fixed512,MIXTURE,92231,False,0.2618962344772857,0.33533738237854566,0.07344114790125991,equal-weight empirical atoms; uncalibrated
MIXTURE_s92232,MIXTURE,92232,True,0.2646179582436671,0.3424588231483518,0.0778408649046847,equal-weight empirical atoms; uncalibrated
MIXTURE_s92232_fixed512,MIXTURE,92232,False,0.2646179582436671,0.3424588231483518,0.0778408649046847,equal-weight empirical atoms; uncalibrated
