arm,seed,policy,condition,channel,origin,normalized_MSE,raw_MAE
C0,73101,selected,delta2,1,55764,0.07362548734826556,0.4836475501457849
C0,73101,selected,delta2,1,55765,0.07639492905966232,0.48596620062987
C0,73101,selected,delta2,1,55767,0.09508651218690078,0.5243231703837712
C0,73101,selected,delta2,1,55768,0.10813213748536381,0.541990707317988
C0,73101,selected,delta2,1,55770,0.10800253122785468,0.5400191570321718
C0,73101,selected,delta2,1,55771,0.11209925515288194,0.570263775686423
C0,73101,selected,delta2,1,55773,0.12460010700334555,0.6014232213298479
C0,73101,selected,delta2,1,55775,0.12974061215663882,0.6039226527015367
C0,73101,selected,delta2,1,55776,0.09607406772000975,0.52103503793478
C0,73101,selected,delta2,1,55777,0.17338311537823856,0.718982122838497
C0,73101,selected,delta2,1,55779,0.14389592579963673,0.665287820001443
C0,73101,selected,delta2,1,55780,0.19984492844012847,0.7912894114851952
C0,73101,selected,delta2,1,55782,0.19899206302882097,0.783541259666284
C0,73101,selected,delta2,1,55783,0.23798271422375894,0.8836871956785518
C0,73101,selected,delta2,1,55785,0.21642995915966226,0.8287659510970115
C0,73101,selected,delta2,1,55786,0.17532285257537206,0.7410791739821433
C0,73101,selected,delta2,1,55788,0.24360174464132286,0.9074147666494051
C0,73101,selected,delta2,1,55789,0.1556143844350332,0.6839072580138841
C0,73101,selected,delta2,1,55791,0.1889011417353258,0.7809489741921425
C0,73101,selected,delta2,1,55792,0.2873630708762043,0.9578116610646248
C0,73101,selected,delta2,1,55794,0.26390710490248415,0.9655884976188341
C0,73101,selected,delta2,1,55795,0.2638864448994618,0.9350038742025694
C0,73101,selected,delta2,1,55797,0.31645087739909344,1.0553112079699833
C0,73101,selected,delta2,1,55798,0.2511475103365639,0.9450274681051573
C0,73101,selected,delta2,1,55800,0.2935669834181026,1.0498642449577649
C0,73101,selected,delta2,1,55801,0.27590193933076684,1.0267280265688896
C0,73101,selected,delta2,1,55803,0.21495553357948896,0.8877057606975236
C0,73101,selected,delta2,1,55804,0.3693462244756483,1.201862168808778
C0,73101,selected,delta2,1,55806,0.1555266527913751,0.7557207619150478
C0,73101,selected,delta2,1,55807,0.3801156766989762,1.2362972423434258
C0,73101,selected,delta2,1,55809,0.1961547087141541,0.8787790462374686
C0,73101,selected,delta2,1,55810,0.13725877658680402,0.7126583730181056
C0,73101,selected,delta2,1,55812,0.1034634995765717,0.6038969382643699
C0,73101,selected,delta2,1,55813,0.07472624203720345,0.4728292698661485
C0,73101,selected,delta2,1,55815,0.05727562788699266,0.4136772528290748
C0,73101,selected,delta2,1,55816,0.06715549368528158,0.4849575981497763
C0,73101,selected,delta2,1,55818,0.07954066637529285,0.48040497303009033
C0,73101,selected,delta2,1,55819,0.08749071291233061,0.516701117157936
C0,73101,selected,delta2,1,55821,0.06544428851462548,0.47671822210152937
C0,73101,selected,delta2,1,55822,0.07519560544839583,0.5042546838521956
C0,73101,selected,delta2,1,55824,0.07234470100395424,0.45908381541570037
C0,73101,selected,delta2,1,55825,0.0936044885078902,0.5597197959820429
C0,73101,selected,delta2,1,55827,0.07428340720229824,0.4951482613881429
C0,73101,selected,delta2,1,55828,0.07178961424215831,0.4475168287754059
C0,73101,selected,delta2,1,55830,0.08570801525768017,0.5201608786980311
C0,73101,selected,delta2,1,55831,0.08499634811596868,0.5229265193144482
C0,73101,selected,delta2,1,55833,0.09501892244086707,0.5722670952479046
C0,73101,selected,delta2,1,55834,0.09445352889264587,0.5541147341330847
C0,73101,selected,delta2,1,55836,0.07979017803391998,0.5064728011687597
C0,73101,selected,delta2,1,55837,0.07814095328816094,0.5036797970533372
C0,73101,selected,delta2,1,55839,0.1102407040335714,0.6268139878908794
C0,73101,selected,delta2,2,55744,0.047486554045397,0.9446628801524638
C0,73101,selected,delta2,2,55746,0.026290143503241187,0.7855704327424363
C0,73101,selected,delta2,2,55747,0.020238448600719428,0.6594167451063787
C0,73101,selected,delta2,2,55749,0.02443535001776122,0.7149336934089657
C0,73101,selected,delta2,2,55750,0.026782191270700015,0.7701063553492226
C0,73101,selected,delta2,2,55752,0.024993334643974335,0.7605616251627602
C0,73101,selected,delta2,2,55753,0.025644420439447032,0.786391417185465
C0,73101,selected,delta2,2,55755,0.029152695561099964,0.8446878393491106
C0,73101,selected,delta2,2,55756,0.0353264288116605,0.9045004049936926
C0,73101,selected,delta2,2,55758,0.028763942891721506,0.8279501795768734
C0,73101,selected,delta2,2,55759,0.04191693019222447,1.0158935387929278
C0,73101,selected,delta2,2,55761,0.050193912189636695,1.1066988309224444
C0,73101,selected,delta2,2,55762,0.07685226578899693,1.2006172736485794
C0,73101,selected,delta2,2,55764,0.17845286017094,1.5864340762297306
C0,73101,selected,delta2,2,55765,0.2993297764036681,1.968163790802161
C0,73101,selected,delta2,2,55767,0.6673512703470127,2.854118945697943
C0,73101,selected,delta2,2,55768,0.8748942215561893,3.309606355925401
C0,73101,selected,delta2,2,55770,1.1858763211807362,3.6578455393513045
C0,73101,selected,delta2,2,55771,1.382761316879783,4.157198987901211
C0,73101,selected,delta2,2,55773,1.932562688490852,5.024619134763877
C0,73101,selected,delta2,2,55775,2.8302810300207137,6.1565051799019175
C0,73101,selected,delta2,2,55776,2.322645925750747,5.900711027284463
C0,73101,selected,delta2,2,55777,3.7531967855225226,7.282078293462594
C0,73101,selected,delta2,2,55779,3.523827826457179,7.412948516507943
C0,73101,selected,delta2,2,55780,4.503473247549278,8.4207055469354
C0,73101,selected,delta2,2,55782,4.794948081677873,8.97919430459539
C0,73101,selected,delta2,2,55783,4.844215717086866,9.400537344316641
C0,73101,selected,delta2,2,55785,5.1653023140364684,9.993117754658064
C0,73101,selected,delta2,2,55786,5.070365519197603,9.917092715700468
C0,73101,selected,delta2,2,55788,5.765992293849414,10.965626006325087
C0,73101,selected,delta2,2,55789,5.598934310253718,10.94599894185861
C0,73101,selected,delta2,2,55791,6.070071004051712,11.57225412564973
C0,73101,selected,delta2,2,55792,6.483234018552935,12.033470409146199
C0,73101,selected,delta2,2,55794,6.477193354360577,12.452665845087418
C0,73101,selected,delta2,2,55795,6.552289948500451,12.505535631906241
C0,73101,selected,delta2,2,55797,6.289115424170569,12.226581861109784
C0,73101,selected,delta2,2,55798,6.3283718470859105,12.403351753484458
C0,73101,selected,delta2,2,55800,6.448835832394245,12.62789663625881
C0,73101,selected,delta2,2,55801,5.933920833664455,11.837627321016043
C0,73101,selected,delta2,2,55803,5.222105105195302,11.102866639227917
C0,73101,selected,delta2,2,55804,6.1725513684539415,12.172739594709128
C0,73101,selected,delta2,2,55806,5.991002134370614,11.943153132529309
C0,73101,selected,delta2,2,55807,6.5977615394216995,12.649420111905783
C0,73101,selected,delta2,2,55809,6.0142462132706385,11.81114183816438
C0,73101,selected,delta2,2,55810,5.7843811928118,11.510749667417258
C0,73101,selected,delta2,2,55812,0.7182820025417888,3.492713327985257
C0,73101,selected,delta2,2,55813,0.277942229955728,2.229300511845698
C0,73101,selected,delta2,2,55815,0.2673645327661051,2.219453794726481
C0,73101,selected,delta2,2,55816,0.28355274011216247,2.1679314305074513
C0,73101,selected,delta2,2,55818,0.28898063082111186,2.2351935137994587
C0,73101,selected,delta2,2,55819,0.39472024053995475,2.298170499969274
C0,73101,selected,delta2,2,55821,0.2484040657712351,1.791323337238282
C0,73101,selected,delta2,2,55822,0.24201935144365716,1.8757059507382412
C0,73101,selected,delta2,2,55824,0.20655021074455024,1.7256756553736825
C0,73101,selected,delta2,2,55825,0.14338378595985674,1.4915975510763626
C0,73101,selected,delta2,2,55827,0.24703653660143912,1.803480717819184
C0,73101,selected,delta2,2,55828,0.16303583466113458,1.4814853427621228
C0,73101,selected,delta2,2,55830,0.09050904198091635,1.1872261435103912
C0,73101,selected,delta2,2,55831,0.14981054471430205,1.603593977323423
C0,73101,selected,delta2,2,55833,0.05396710873477476,1.0002383448493977
C0,73101,selected,delta2,2,55834,0.042957543204661164,0.9600557146283489
C0,73101,selected,delta2,2,55836,0.02703036700059544,0.7471444859790307
C0,73101,selected,delta2,2,55837,0.0191614622877443,0.6850919482919079
C0,73101,selected,delta2,2,55839,0.019125457951030517,0.6625953765275578
C0,73101,selected,delta2,3,55744,0.05052617994532806,0.35421536179880303
C0,73101,selected,delta2,3,55746,0.05862911490051068,0.3635933989038071
C0,73101,selected,delta2,3,55747,0.042736627604307714,0.3134525412072738
C0,73101,selected,delta2,3,55749,0.0630355228888565,0.37509712266425294
C0,73101,selected,delta2,3,55750,0.06266392783003429,0.3721475843340159
C0,73101,selected,delta2,3,55752,0.04762482387269021,0.3289846920718749
C0,73101,selected,delta2,3,55753,0.0689736895343257,0.38324244258304435
C0,73101,selected,delta2,3,55755,0.05036315866434282,0.34076551037530106
C0,73101,selected,delta2,3,55756,0.06843916999705545,0.39220753995080787
C0,73101,selected,delta2,3,55758,0.07119345680830638,0.39936144339541596
C0,73101,selected,delta2,3,55759,0.06715833780870273,0.38693731216092914
C0,73101,selected,delta2,3,55761,0.07004542735407165,0.3934777571509282
C0,73101,selected,delta2,3,55762,0.07669765395146792,0.43403020935753983
C0,73101,selected,delta2,3,55764,0.06727242115529007,0.3961782871435086
C0,73101,selected,delta2,3,55765,0.062438669044477015,0.379753061880668
C0,73101,selected,delta2,3,55767,0.08015913669977341,0.4205999697248141
C0,73101,selected,delta2,3,55768,0.08770177146403989,0.4424618538469076
C0,73101,selected,delta2,3,55770,0.08270090748934414,0.4310954020669063
C0,73101,selected,delta2,3,55771,0.07867302771644193,0.42693600120643777
C0,73101,selected,delta2,3,55773,0.0967217579396048,0.47283355953792733
C0,73101,selected,delta2,3,55775,0.10528915236291374,0.49239871464669704
C0,73101,selected,delta2,3,55776,0.0845163386406721,0.44407003931701183
C0,73101,selected,delta2,3,55777,0.11787897072258291,0.510602293536067
C0,73101,selected,delta2,3,55779,0.1117672430381661,0.5347916663934787
C0,73101,selected,delta2,3,55780,0.128567520252554,0.5631432067602873
C0,73101,selected,delta2,3,55782,0.15206572870971494,0.5949566246320804
C0,73101,selected,delta2,3,55783,0.16709620919450288,0.6374077976991733
C0,73101,selected,delta2,3,55785,0.1580376766300219,0.6308890239646038
C0,73101,selected,delta2,3,55786,0.1418980524194123,0.5948149468749762
C0,73101,selected,delta2,3,55788,0.1837463535075655,0.7013172240306934
C0,73101,selected,delta2,3,55789,0.1419008092749078,0.6023905755331119
C0,73101,selected,delta2,3,55791,0.16951819104842034,0.6829063637802998
C0,73101,selected,delta2,3,55792,0.19986545630665886,0.7203008426974217
C0,73101,selected,delta2,3,55794,0.1563440103880134,0.6706694283833107
C0,73101,selected,delta2,3,55795,0.1876906178795881,0.7314180452376604
C0,73101,selected,delta2,3,55797,0.2459531744558009,0.845558729643623
C0,73101,selected,delta2,3,55798,0.1882999409844858,0.7340507227927446
C0,73101,selected,delta2,3,55800,0.2190954900895882,0.8154190871864557
C0,73101,selected,delta2,3,55801,0.18940929099997883,0.7634323419382175
C0,73101,selected,delta2,3,55803,0.13486413642697462,0.6377502027899027
C0,73101,selected,delta2,3,55804,0.23012101675442662,0.8443518523126841
C0,73101,selected,delta2,3,55806,0.12786996944654191,0.6235683305809895
C0,73101,selected,delta2,3,55807,0.2735019466788827,0.9389807029316822
C0,73101,selected,delta2,3,55809,0.17311044946350077,0.7456007146586975
C0,73101,selected,delta2,3,55810,0.1171270888542938,0.5976254536459843
C0,73101,selected,delta2,3,55812,0.09058234933067844,0.4920988380908966
C0,73101,selected,delta2,3,55813,0.08321858202709426,0.45100228240092594
C0,73101,selected,delta2,3,55815,0.06813960224165407,0.40413770948847133
C0,73101,selected,delta2,3,55816,0.0788987327229012,0.43832179221014184
C0,73101,selected,delta2,3,55818,0.07725167462308606,0.43901964587469894
C0,73101,selected,delta2,3,55819,0.08489098097049047,0.470605061079065
C0,73101,selected,delta2,3,55821,0.06565099902141049,0.42127268947660923
C0,73101,selected,delta2,3,55822,0.061660834839628996,0.396487096324563
C0,73101,selected,delta2,3,55824,0.07146479346795699,0.4063491517057021
C0,73101,selected,delta2,3,55825,0.08980581420698765,0.4976024596641461
C0,73101,selected,delta2,3,55827,0.05906205333868259,0.39249595689276856
C0,73101,selected,delta2,3,55828,0.05398607046696193,0.3774567650010188
C0,73101,selected,delta2,3,55830,0.05417375612346864,0.38647347626586753
C0,73101,selected,delta2,3,55831,0.07009833590006667,0.4394178955505292
C0,73101,selected,delta2,3,55833,0.07232455320975793,0.4571527484804392
C0,73101,selected,delta2,3,55834,0.07361924215701106,0.47104903496801853
C0,73101,selected,delta2,3,55836,0.09528267182463963,0.5216919624557098
C0,73101,selected,delta2,3,55837,0.07099063723769176,0.4576191796610753
C0,73101,selected,delta2,3,55839,0.09767161569802897,0.525191331282258
C0,73101,selected,irregular,0,55744,0.040262702215385304,1.0432381530602777
C0,73101,selected,irregular,0,55746,0.028357851948575402,0.902236541112264
C0,73101,selected,irregular,0,55747,0.027587314576635685,0.8578945398330692
C0,73101,selected,irregular,0,55749,0.037138647793983175,1.0304721991221113
C0,73101,selected,irregular,0,55750,0.04102473191085961,1.1089729865392053
C0,73101,selected,irregular,0,55752,0.04553284937619936,1.1799300114313764
C0,73101,selected,irregular,0,55753,0.03968408151272288,1.0499730904897058
C0,73101,selected,irregular,0,55755,0.030828208643024702,0.9185378352801008
C0,73101,selected,irregular,0,55756,0.03914962449070771,1.0821639299392702
C0,73101,selected,irregular,0,55758,0.04102408063521625,1.1078531344731652
C0,73101,selected,irregular,0,55759,0.0415346389015695,1.1231893102327986
C0,73101,selected,irregular,0,55761,0.05193597552124363,1.1499123970667524
C0,73101,selected,irregular,0,55762,0.06834854123811414,1.2574413418769839
C0,73101,selected,irregular,0,55764,0.17605148844368587,1.7756308019161227
C0,73101,selected,irregular,0,55765,0.276333036605669,2.076727256178856
C0,73101,selected,irregular,0,55767,0.6339286385911548,2.933435697108507
C0,73101,selected,irregular,0,55768,0.7977874369601526,3.2443863041698933
C0,73101,selected,irregular,0,55770,1.1946465314202686,3.93708503122131
C0,73101,selected,irregular,0,55771,1.4547521986564966,4.476224798709154
C0,73101,selected,irregular,0,55773,1.697541092432392,4.875352043658495
C0,73101,selected,irregular,0,55775,2.626317525621218,6.0438852695127325
C0,73101,selected,irregular,0,55776,2.89244908358411,6.422592090442777
C0,73101,selected,irregular,0,55777,3.3618511863240954,7.147345092768471
C0,73101,selected,irregular,0,55779,3.87997185155222,8.022045584395528
C0,73101,selected,irregular,0,55780,4.174295362118717,8.581595929339528
C0,73101,selected,irregular,0,55782,4.354987834526706,8.940546733016768
C0,73101,selected,irregular,0,55783,4.506952387619417,9.30593314456443
C0,73101,selected,irregular,0,55785,4.7053455649694955,9.713169566666087
C0,73101,selected,irregular,0,55786,4.925123602366084,10.137197198346257
C0,73101,selected,irregular,0,55788,5.18655027790031,10.626403586938977
C0,73101,selected,irregular,0,55789,5.224733119675496,10.844576236481467
C0,73101,selected,irregular,0,55791,5.6861300385444595,11.51117080139617
C0,73101,selected,irregular,0,55792,5.781022012079528,11.87530899234116
C0,73101,selected,irregular,0,55794,5.937838863164514,12.264404169594249
C0,73101,selected,irregular,0,55795,5.935575465631861,12.401189478114247
C0,73101,selected,irregular,0,55797,5.932799174028141,12.386041017249227
C0,73101,selected,irregular,0,55798,5.956916276657748,12.405492297684154
C0,73101,selected,irregular,0,55800,5.823339998307034,12.32402991441389
C0,73101,selected,irregular,0,55801,5.536442601064294,11.851338080440959
C0,73101,selected,irregular,0,55803,5.626239182386924,12.00308161166807
C0,73101,selected,irregular,0,55804,5.8523642947952155,12.2366048215578
C0,73101,selected,irregular,0,55806,5.874415089570313,12.263653627907237
C0,73101,selected,irregular,0,55807,5.813797969105651,12.229514650379619
C0,73101,selected,irregular,0,55809,5.855254516477679,12.217959813152751
C0,73101,selected,irregular,0,55810,5.667236528361673,11.892862093324462
C0,73101,selected,irregular,0,55812,2.144021309211893,6.797968617950876
C0,73101,selected,irregular,0,55813,4.788870010413009,10.217561470344663
C0,73101,selected,irregular,0,55815,0.30722702080616177,2.3903905618935823
C0,73101,selected,irregular,0,55816,0.3865520864935132,2.621541218832135
C0,73101,selected,irregular,0,55818,0.23581721577250106,2.052560683960716
C0,73101,selected,irregular,0,55819,0.2196877175772413,1.9277008542170126
C0,73101,selected,irregular,0,55821,0.19153076499035218,1.6664466230819623
C0,73101,selected,irregular,0,55822,0.2091678271574927,1.7649670708924532
C0,73101,selected,irregular,0,55824,0.1618265456711989,1.548014834523201
C0,73101,selected,irregular,0,55825,0.14916473308262387,1.37812631825606
C0,73101,selected,irregular,0,55827,0.07541052304398592,1.0774572392304735
C0,73101,selected,irregular,0,55828,0.10580308453944859,1.1334389348824818
C0,73101,selected,irregular,0,55830,0.0438968540985055,0.9440725644429522
C0,73101,selected,irregular,0,55831,0.06192253136771769,1.013222311933835
C0,73101,selected,irregular,0,55833,0.052994878114802184,1.0358266433080034
C0,73101,selected,irregular,0,55834,0.0352134567645741,0.8513340950012206
C0,73101,selected,irregular,0,55836,0.023662159220041407,0.7241981476545335
C0,73101,selected,irregular,0,55837,0.025690207777959464,0.7057440429925919
C0,73101,selected,irregular,0,55839,0.015522552910719934,0.6246753185987474
C0,73101,selected,irregular,1,55744,0.04725969490808874,0.3714607879519462
C0,73101,selected,irregular,1,55746,0.044043128907285574,0.34562762578328443
C0,73101,selected,irregular,1,55747,0.0485867175955916,0.364856774608294
C0,73101,selected,irregular,1,55749,0.04976232500524954,0.3772738128900528
C0,73101,selected,irregular,1,55750,0.05720304983672354,0.4102807839711506
C0,73101,selected,irregular,1,55752,0.053715783688616105,0.38553047180175765
C0,73101,selected,irregular,1,55753,0.05970863607482224,0.42365020513534546
C0,73101,selected,irregular,1,55755,0.06864610913518306,0.46406307816505427
C0,73101,selected,irregular,1,55756,0.061397383101393886,0.44105911751588184
C0,73101,selected,irregular,1,55758,0.0649549699058546,0.44012272854646034
C0,73101,selected,irregular,1,55759,0.06922487554744992,0.4541602432727813
C0,73101,selected,irregular,1,55761,0.058913499715471586,0.418634737531344
C0,73101,selected,irregular,1,55762,0.06834764904866127,0.4606368243694304
C0,73101,selected,irregular,1,55764,0.05932396084454857,0.4215965121984481
C0,73101,selected,irregular,1,55765,0.07105071513899172,0.466718778014183
C0,73101,selected,irregular,1,55767,0.08702214454360348,0.49145017564296717
C0,73101,selected,irregular,1,55768,0.07968070748910243,0.47085847953955323
C0,73101,selected,irregular,1,55770,0.10252575925712097,0.5258500004808108
C0,73101,selected,irregular,1,55771,0.09999208266742066,0.5385230556130408
C0,73101,selected,irregular,1,55773,0.10069702600637609,0.5543157433470091
C0,73101,selected,irregular,1,55775,0.09313190738455163,0.5215718323985735
C0,73101,selected,irregular,1,55776,0.09978664674973203,0.5395264253020285
C0,73101,selected,irregular,1,55777,0.16802035743345334,0.7153562381863593
C0,73101,selected,irregular,1,55779,0.15050217523660303,0.6730997835596401
C0,73101,selected,irregular,1,55780,0.19598915070581535,0.8006520345807076
C0,73101,selected,irregular,1,55782,0.14837244234929461,0.6615953370928764
C0,73101,selected,irregular,1,55783,0.21182084206301774,0.8193113729357718
C0,73101,selected,irregular,1,55785,0.2022783568816364,0.7954445456465083
C0,73101,selected,irregular,1,55786,0.20831912767966573,0.8108943179249763
C0,73101,selected,irregular,1,55788,0.10432240213684034,0.5733304694294928
C0,73101,selected,irregular,1,55789,0.17259206455081752,0.7450867816805838
C0,73101,selected,irregular,1,55791,0.16267742126498425,0.7328120196859041
C0,73101,selected,irregular,1,55792,0.09872674531146071,0.5544108177224795
C0,73101,selected,irregular,1,55794,0.262791230731752,0.9362506642937659
C0,73101,selected,irregular,1,55795,0.24339628561154,0.908632459739844
C0,73101,selected,irregular,1,55797,0.259973739693607,0.9549758086601893
C0,73101,selected,irregular,1,55798,0.23565925820368475,0.9221852148572603
C0,73101,selected,irregular,1,55800,0.3605233559709305,1.1727695241570473
C0,73101,selected,irregular,1,55801,0.20245672009852964,0.8721204772591591
C0,73101,selected,irregular,1,55803,0.20531789805429637,0.8947757408022879
C0,73101,selected,irregular,1,55804,0.22020966813895868,0.9124369298418361
C0,73101,selected,irregular,1,55806,0.3291472700850587,1.1488231346011162
C0,73101,selected,irregular,1,55807,0.20942890996696964,0.902180386086305
C0,73101,selected,irregular,1,55809,0.13185827887025753,0.7025947645306586
C0,73101,selected,irregular,1,55810,0.1284394924175024,0.6894733682274817
C0,73101,selected,irregular,1,55812,0.14968065062063504,0.7663040235638617
C0,73101,selected,irregular,1,55813,0.22894655254860918,0.9553588305910427
C0,73101,selected,irregular,1,55815,0.06457456147598749,0.46820881714423485
C0,73101,selected,irregular,1,55816,0.049905301885671015,0.3800850783785184
C0,73101,selected,irregular,1,55818,0.07027720805495856,0.44707249601682025
C0,73101,selected,irregular,1,55819,0.08457840851786602,0.48861892024675996
C0,73101,selected,irregular,1,55821,0.06399051376968383,0.43647774557272584
C0,73101,selected,irregular,1,55822,0.09378877155886269,0.5557954311370848
C0,73101,selected,irregular,1,55824,0.10998724049734084,0.5909931013981502
C0,73101,selected,irregular,1,55825,0.10728558471286746,0.5798284659783046
C0,73101,selected,irregular,1,55827,0.09724855528106997,0.5615742305914561
C0,73101,selected,irregular,1,55828,0.09285901596379374,0.5306648711363474
C0,73101,selected,irregular,1,55830,0.08222338183922817,0.512162134051323
C0,73101,selected,irregular,1,55831,0.06701048612280013,0.45370411872863786
C0,73101,selected,irregular,1,55833,0.11521348733210808,0.6228246539831163
C0,73101,selected,irregular,1,55834,0.11620901077125421,0.6211651662985486
C0,73101,selected,irregular,1,55836,0.0772705486354771,0.48290656507015234
C0,73101,selected,irregular,1,55837,0.06818127558562305,0.45294285813967394
C0,73101,selected,irregular,1,55839,0.09401654670326513,0.5468329042196275
C0,73101,selected,irregular,2,55744,0.03418044124143319,0.8012526643772917
C0,73101,selected,irregular,2,55746,0.021518933427921817,0.6856480240821834
C0,73101,selected,irregular,2,55747,0.01916456783587484,0.6353085637092587
C0,73101,selected,irregular,2,55749,0.034931384870786446,0.9048820137977597
C0,73101,selected,irregular,2,55750,0.02670101489585423,0.7894065380096431
C0,73101,selected,irregular,2,55752,0.03891122900759777,0.9920392036437985
C0,73101,selected,irregular,2,55753,0.03098718108383089,0.8652760386466977
C0,73101,selected,irregular,2,55755,0.036463463776198794,0.9586492776870724
