arm,seed,policy,condition,channel,normalized_RMSE,raw_RMSE,raw_MAE
C3,73101,selected,delta1,3,0.2831606297792195,0.5572176800658826,0.44086508385953493
C3,73101,selected,delta4,0,1.1829520079512272,7.284070642782022,4.211551475435651
C3,73101,selected,delta4,1,0.2899250703150169,0.6226648612534555,0.4950971557215477
C3,73101,selected,delta4,2,1.1524643029303474,6.815318056915941,3.923118137002651
C3,73101,selected,delta4,3,0.2966249396870234,0.5837134239705501,0.4615844420331996
C3,73101,fixed512,delta2,0,1.0130227207537235,6.237724786057084,3.7175195585004985
C3,73101,fixed512,delta2,1,0.2849021775477895,0.6118773194082527,0.49297684132276726
C3,73101,fixed512,delta2,2,1.005144742879047,5.94411566461484,3.5455206793315788
C3,73101,fixed512,delta2,3,0.27905191918373123,0.5491323534162521,0.4396967097709421
C3,73101,fixed512,irregular,0,1.0597910979679166,6.525702794620983,3.822554825184246
C3,73101,fixed512,irregular,1,0.2817905957889518,0.6051946526694284,0.4891919025297587
C3,73101,fixed512,irregular,2,1.0033426100809255,5.9334584076666035,3.4750577159963236
C3,73101,fixed512,irregular,3,0.2834760091181455,0.5578382993366975,0.44338800132391043
C3,73101,fixed512,delta1,0,1.0171735194451097,6.263283482173919,3.709318993089255
C3,73101,fixed512,delta1,1,0.29312524445225846,0.6295377956395275,0.5071280292856196
C3,73101,fixed512,delta1,2,0.9832033808945506,5.814361224372273,3.4637653386986735
C3,73101,fixed512,delta1,3,0.2831606297792195,0.5572176800658826,0.44086508385953493
C3,73101,fixed512,delta4,0,1.1829520079512272,7.284070642782022,4.211551475435651
C3,73101,fixed512,delta4,1,0.2899250703150169,0.6226648612534555,0.4950971557215477
C3,73101,fixed512,delta4,2,1.1524643029303474,6.815318056915941,3.923118137002651
C3,73101,fixed512,delta4,3,0.2966249396870234,0.5837134239705501,0.4615844420331996
C0,73102,selected,delta2,0,1.3006732988039744,8.008943835411365,4.583380358138432
C0,73102,selected,delta2,1,0.3173208059598178,0.6815020011933429,0.5476807804467777
C0,73102,selected,delta2,2,1.3633255132040185,8.062286149747319,4.595084653944165
C0,73102,selected,delta2,3,0.2861047613487818,0.5630112897364055,0.4483273310567408
C0,73102,selected,irregular,0,1.4588394090983388,8.982857496265224,5.219362938194536
C0,73102,selected,irregular,1,0.3081093226841804,0.6617187277098485,0.5364049855464449
C0,73102,selected,irregular,2,1.542941168739889,9.12447767912122,5.306140324304579
C0,73102,selected,irregular,3,0.3002707870332605,0.5908879051183303,0.46978024442796595
C0,73102,selected,delta1,0,0.872379299723233,5.371707730975619,3.148725356091745
C0,73102,selected,delta1,1,0.27499912589526726,0.590608781725383,0.4695753042663758
C0,73102,selected,delta1,2,0.8588444732012066,5.078941040870056,2.932116415390434
C0,73102,selected,delta1,3,0.2684257171567076,0.5282215804531245,0.4133555302687455
C0,73102,selected,delta4,0,1.5001935369976074,9.237497064873434,5.451088331523351
C0,73102,selected,delta4,1,0.3967443959624616,0.8520780696772211,0.6735527474666014
C0,73102,selected,delta4,2,1.574352415847587,9.310234096095709,5.529898273923512
C0,73102,selected,delta4,3,0.3692608687654183,0.726650045922729,0.5720732668511724
C0,73102,fixed512,delta2,0,1.3006732988039744,8.008943835411365,4.583380358138432
C0,73102,fixed512,delta2,1,0.3173208059598178,0.6815020011933429,0.5476807804467777
C0,73102,fixed512,delta2,2,1.3633255132040185,8.062286149747319,4.595084653944165
C0,73102,fixed512,delta2,3,0.2861047613487818,0.5630112897364055,0.4483273310567408
C0,73102,fixed512,irregular,0,1.4588394090983388,8.982857496265224,5.219362938194536
C0,73102,fixed512,irregular,1,0.3081093226841804,0.6617187277098485,0.5364049855464449
C0,73102,fixed512,irregular,2,1.542941168739889,9.12447767912122,5.306140324304579
C0,73102,fixed512,irregular,3,0.3002707870332605,0.5908879051183303,0.46978024442796595
C0,73102,fixed512,delta1,0,0.872379299723233,5.371707730975619,3.148725356091745
C0,73102,fixed512,delta1,1,0.27499912589526726,0.590608781725383,0.4695753042663758
C0,73102,fixed512,delta1,2,0.8588444732012066,5.078941040870056,2.932116415390434
C0,73102,fixed512,delta1,3,0.2684257171567076,0.5282215804531245,0.4133555302687455
C0,73102,fixed512,delta4,0,1.5001935369976074,9.237497064873434,5.451088331523351
C0,73102,fixed512,delta4,1,0.3967443959624616,0.8520780696772211,0.6735527474666014
C0,73102,fixed512,delta4,2,1.574352415847587,9.310234096095709,5.529898273923512
C0,73102,fixed512,delta4,3,0.3692608687654183,0.726650045922729,0.5720732668511724
C1,73102,selected,delta2,0,1.054169673050435,6.491088663247262,3.8173972909959653
C1,73102,selected,delta2,1,0.30909350201990826,0.663832425186454,0.532454420424377
C1,73102,selected,delta2,2,1.0981895655380607,6.494354017645062,3.8666165561638386
C1,73102,selected,delta2,3,0.30219586691957145,0.5946761738088897,0.4692319958994631
C1,73102,selected,irregular,0,1.0780052345808622,6.637857012961384,3.8746450555239185
C1,73102,selected,irregular,1,0.3127852810929565,0.6717611672638477,0.5375016501639038
C1,73102,selected,irregular,2,1.099055373954201,6.4994741412943124,3.809774205855016
C1,73102,selected,irregular,3,0.3096549463932299,0.6093545242666482,0.47957156626701664
C1,73102,selected,delta1,0,1.073212221486153,6.608343857956807,3.9072416997514665
C1,73102,selected,delta1,1,0.32071141524782903,0.6887839284154015,0.5544209649863964
C1,73102,selected,delta1,2,1.1341748486841905,6.7071598714883915,3.998707719210264
C1,73102,selected,delta1,3,0.3123746571550591,0.6147065074231283,0.4870871031792679
C1,73102,selected,delta4,0,1.2051129590315095,7.420527516852155,4.385565807363794
C1,73102,selected,delta4,1,0.3495442614735,0.7507075149998339,0.5973396697469676
C1,73102,selected,delta4,2,1.2606406298369401,7.455039454119079,4.441588109703541
C1,73102,selected,delta4,3,0.34794403553788233,0.6847017130395161,0.5354071185477854
C1,73102,fixed512,delta2,0,1.054169673050435,6.491088663247262,3.8173972909959653
C1,73102,fixed512,delta2,1,0.30909350201990826,0.663832425186454,0.532454420424377
C1,73102,fixed512,delta2,2,1.0981895655380607,6.494354017645062,3.8666165561638386
C1,73102,fixed512,delta2,3,0.30219586691957145,0.5946761738088897,0.4692319958994631
C1,73102,fixed512,irregular,0,1.0780052345808622,6.637857012961384,3.8746450555239185
C1,73102,fixed512,irregular,1,0.3127852810929565,0.6717611672638477,0.5375016501639038
C1,73102,fixed512,irregular,2,1.099055373954201,6.4994741412943124,3.809774205855016
C1,73102,fixed512,irregular,3,0.3096549463932299,0.6093545242666482,0.47957156626701664
C1,73102,fixed512,delta1,0,1.073212221486153,6.608343857956807,3.9072416997514665
C1,73102,fixed512,delta1,1,0.32071141524782903,0.6887839284154015,0.5544209649863964
C1,73102,fixed512,delta1,2,1.1341748486841905,6.7071598714883915,3.998707719210264
C1,73102,fixed512,delta1,3,0.3123746571550591,0.6147065074231283,0.4870871031792679
C1,73102,fixed512,delta4,0,1.2051129590315095,7.420527516852155,4.385565807363794
C1,73102,fixed512,delta4,1,0.3495442614735,0.7507075149998339,0.5973396697469676
C1,73102,fixed512,delta4,2,1.2606406298369401,7.455039454119079,4.441588109703541
C1,73102,fixed512,delta4,3,0.34794403553788233,0.6847017130395161,0.5354071185477854
C2,73102,selected,delta2,0,0.9680240666837331,5.960643913060726,3.5373115043427483
C2,73102,selected,delta2,1,0.3059171590631279,0.657010672433827,0.5336663892958313
C2,73102,selected,delta2,2,0.950999071153796,5.6239148798489715,3.4041315411256314
C2,73102,selected,delta2,3,0.30206876975107566,0.5944260656302655,0.47798003497882746
C2,73102,selected,irregular,0,1.0005423105330542,6.160876199565652,3.6021803302379944
C2,73102,selected,irregular,1,0.30400585870365743,0.6529058201978674,0.5302566022146493
C2,73102,selected,irregular,2,0.9736649313479634,5.757953778810146,3.4050334573160703
C2,73102,selected,irregular,3,0.30209153821189233,0.5944708705486781,0.4725673592086726
C2,73102,selected,delta1,0,1.0141145627802548,6.244447843627092,3.63956571733191
C2,73102,selected,delta1,1,0.3085337550079817,0.6626302704533721,0.5349990277318284
C2,73102,selected,delta1,2,0.9903094921258685,5.856384572137674,3.4474378862408535
C2,73102,selected,delta1,3,0.30003170694511966,0.5904174313375379,0.464950117408686
C2,73102,selected,delta4,0,1.079967809180347,6.649941638481515,3.797967082296964
C2,73102,selected,delta4,1,0.3092273206002875,0.6641198240226238,0.533932723881056
C2,73102,selected,delta4,2,1.05005145679432,6.2096801054789275,3.5769379623331283
C2,73102,selected,delta4,3,0.3128581836920619,0.6156580151783169,0.48487588531376485
C2,73102,fixed512,delta2,0,0.9680240666837331,5.960643913060726,3.5373115043427483
C2,73102,fixed512,delta2,1,0.3059171590631279,0.657010672433827,0.5336663892958313
C2,73102,fixed512,delta2,2,0.950999071153796,5.6239148798489715,3.4041315411256314
C2,73102,fixed512,delta2,3,0.30206876975107566,0.5944260656302655,0.47798003497882746
C2,73102,fixed512,irregular,0,1.0005423105330542,6.160876199565652,3.6021803302379944
C2,73102,fixed512,irregular,1,0.30400585870365743,0.6529058201978674,0.5302566022146493
C2,73102,fixed512,irregular,2,0.9736649313479634,5.757953778810146,3.4050334573160703
C2,73102,fixed512,irregular,3,0.30209153821189233,0.5944708705486781,0.4725673592086726
C2,73102,fixed512,delta1,0,1.0141145627802548,6.244447843627092,3.63956571733191
C2,73102,fixed512,delta1,1,0.3085337550079817,0.6626302704533721,0.5349990277318284
C2,73102,fixed512,delta1,2,0.9903094921258685,5.856384572137674,3.4474378862408535
C2,73102,fixed512,delta1,3,0.30003170694511966,0.5904174313375379,0.464950117408686
C2,73102,fixed512,delta4,0,1.079967809180347,6.649941638481515,3.797967082296964
C2,73102,fixed512,delta4,1,0.3092273206002875,0.6641198240226238,0.533932723881056
C2,73102,fixed512,delta4,2,1.05005145679432,6.2096801054789275,3.5769379623331283
C2,73102,fixed512,delta4,3,0.3128581836920619,0.6156580151783169,0.48487588531376485
C3,73102,selected,delta2,0,0.9889371713125059,6.089417126557104,3.606910702520205
C3,73102,selected,delta2,1,0.30923793662845706,0.664142623802236,0.5389399633665258
C3,73102,selected,delta2,2,0.979293248706495,5.791237909890059,3.492808292998234
C3,73102,selected,delta2,3,0.3048694397434213,0.5999373644184541,0.48297500194166787
C3,73102,selected,irregular,0,0.998816024579531,6.150246530102659,3.5866664758262536
C3,73102,selected,irregular,1,0.3035850860364282,0.6520021372077249,0.528908324156267
C3,73102,selected,irregular,2,0.9717783502713949,5.746797120817113,3.3903494886811436
C3,73102,selected,irregular,3,0.3018641878241765,0.5940234790603067,0.4730511553255686
C3,73102,selected,delta1,0,0.9841477784497955,6.0599262632646544,3.54500915647562
C3,73102,selected,delta1,1,0.30880075952999947,0.6632037094232259,0.5368943268743654
C3,73102,selected,delta1,2,0.9677517273538185,5.72298491612776,3.403324893248888
C3,73102,selected,delta1,3,0.3012011369654353,0.5927186943465508,0.4683041791722644
C3,73102,selected,delta4,0,1.0881876171541178,6.7005554094110265,3.821088354821162
C3,73102,selected,delta4,1,0.31162695562588544,0.6692734604730672,0.5376648743016025
C3,73102,selected,delta4,2,1.0657677970277246,6.302621689100221,3.622842438703325
C3,73102,selected,delta4,3,0.3148273973806823,0.6195331325771677,0.48742278740004014
C3,73102,fixed512,delta2,0,0.9889371713125059,6.089417126557104,3.606910702520205
C3,73102,fixed512,delta2,1,0.30923793662845706,0.664142623802236,0.5389399633665258
C3,73102,fixed512,delta2,2,0.979293248706495,5.791237909890059,3.492808292998234
C3,73102,fixed512,delta2,3,0.3048694397434213,0.5999373644184541,0.48297500194166787
C3,73102,fixed512,irregular,0,0.998816024579531,6.150246530102659,3.5866664758262536
C3,73102,fixed512,irregular,1,0.3035850860364282,0.6520021372077249,0.528908324156267
C3,73102,fixed512,irregular,2,0.9717783502713949,5.746797120817113,3.3903494886811436
C3,73102,fixed512,irregular,3,0.3018641878241765,0.5940234790603067,0.4730511553255686
C3,73102,fixed512,delta1,0,0.9841477784497955,6.0599262632646544,3.54500915647562
C3,73102,fixed512,delta1,1,0.30880075952999947,0.6632037094232259,0.5368943268743654
C3,73102,fixed512,delta1,2,0.9677517273538185,5.72298491612776,3.403324893248888
C3,73102,fixed512,delta1,3,0.3012011369654353,0.5927186943465508,0.4683041791722644
C3,73102,fixed512,delta4,0,1.0881876171541178,6.7005554094110265,3.821088354821162
C3,73102,fixed512,delta4,1,0.31162695562588544,0.6692734604730672,0.5376648743016025
C3,73102,fixed512,delta4,2,1.0657677970277246,6.302621689100221,3.622842438703325
C3,73102,fixed512,delta4,3,0.3148273973806823,0.6195331325771677,0.48742278740004014
