dataset,arm,seed,policy,panel,fit,lr,epoch,updates,checkpoint_path,checkpoint_sha256,prediction_path,prediction_sha256,seconds,peak_allocated,peak_reserved,exposure,mse,mae,raw_mae
electricity,SIDE,41000,P_LR_FIXED,E_FIXED,15_electricity_SIDE_41000_0.001,0.001,17,1088,.cache/channel_attention_prior_20260916/00_electricity_41000_SIDE_17.pt,0801c2b1d7650c896bae2ccd6421e90298264af605b969e548802f3c8303273f,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_15_electricity_SIDE_41000_0.001_17.npz,4ce8c6205c75b18128682eb11fc007382739551f0735487a8d5d5757e0b463e8,0.19229719298891723,330035712,362807296,DISCOVERY_REUSED_PERIODS,0.27886794590966935,0.35597525497629046,36.147856207132236
electricity,SIDE,41000,P_LAST20,E_FIXED,15_electricity_SIDE_41000_0.001,0.001,20,1280,.cache/channel_attention_prior_20260916/00_electricity_41000_SIDE_20.pt,0ad78355396bbda20897c0be97d03f1f3d97998c0f0c07dd5701d77a3238b359,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_15_electricity_SIDE_41000_0.001_20.npz,5d3aba16d8101b260a685d4c523a5828fcaf9d46158b3103c37272cc33cc54ba,0.19763940799748525,330035712,362807296,DISCOVERY_REUSED_PERIODS,0.28247918272369243,0.35948466758928094,36.44725111414995
electricity,SIDE,41001,P_MAIN,E_FIXED,09_electricity_SIDE_41001_0.001,0.001,20,1280,.cache/channel_controlled_improvement_v1_20260916/09_electricity_SIDE_41001_0.001_20.pt,a27f8ef798ba998f1f1f02b7039a180240e790c91ca2bb5bc4398350d6e64a6d,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_09_electricity_SIDE_41001_0.001_20.npz,ec3b95b5212229a14b80ca24aef451ad968f9a5961288da869b57529385c1cb0,0.1978459819802083,330035712,362807296,DISCOVERY_REUSED_PERIODS,0.2779559257351376,0.35740099322640845,36.38477905071133
electricity,SIDE,41001,P_VFIXED,E_FIXED,09_electricity_SIDE_41001_0.001,0.001,20,1280,.cache/channel_controlled_improvement_v1_20260916/09_electricity_SIDE_41001_0.001_20.pt,a27f8ef798ba998f1f1f02b7039a180240e790c91ca2bb5bc4398350d6e64a6d,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_09_electricity_SIDE_41001_0.001_20.npz,ec3b95b5212229a14b80ca24aef451ad968f9a5961288da869b57529385c1cb0,0.1978459819802083,330035712,362807296,DISCOVERY_REUSED_PERIODS,0.2779559257351376,0.35740099322640845,36.38477905071133
electricity,SIDE,41001,P_LR_FIXED,E_FIXED,09_electricity_SIDE_41001_0.001,0.001,20,1280,.cache/channel_controlled_improvement_v1_20260916/09_electricity_SIDE_41001_0.001_20.pt,a27f8ef798ba998f1f1f02b7039a180240e790c91ca2bb5bc4398350d6e64a6d,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_09_electricity_SIDE_41001_0.001_20.npz,ec3b95b5212229a14b80ca24aef451ad968f9a5961288da869b57529385c1cb0,0.1978459819802083,330035712,362807296,DISCOVERY_REUSED_PERIODS,0.2779559257351376,0.35740099322640845,36.38477905071133
electricity,SIDE,41001,P_LAST20,E_FIXED,09_electricity_SIDE_41001_0.001,0.001,20,1280,.cache/channel_controlled_improvement_v1_20260916/09_electricity_SIDE_41001_0.001_20.pt,a27f8ef798ba998f1f1f02b7039a180240e790c91ca2bb5bc4398350d6e64a6d,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_09_electricity_SIDE_41001_0.001_20.npz,ec3b95b5212229a14b80ca24aef451ad968f9a5961288da869b57529385c1cb0,0.1978459819802083,330035712,362807296,DISCOVERY_REUSED_PERIODS,0.2779559257351376,0.35740099322640845,36.38477905071133
electricity,SIDE,41002,P_MAIN,E_FIXED,27_electricity_SIDE_41002_0.001,0.001,19,1216,.cache/channel_controlled_improvement_v1_20260916/27_electricity_SIDE_41002_0.001_19.pt,8f8688eef8715b9f3970dfa197820f209c52c8e74fbe3f28b67406aa439c8d90,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_27_electricity_SIDE_41002_0.001_19.npz,8d260865e61726190b6a496f1c1b1bb2e6ec900891b0c196d9271a1a372d63d8,0.19125122998957522,330035712,362807296,DISCOVERY_REUSED_PERIODS,0.28065726399782176,0.358481068086694,36.14362770600387
electricity,SIDE,41002,P_VFIXED,E_FIXED,27_electricity_SIDE_41002_0.001,0.001,19,1216,.cache/channel_controlled_improvement_v1_20260916/27_electricity_SIDE_41002_0.001_19.pt,8f8688eef8715b9f3970dfa197820f209c52c8e74fbe3f28b67406aa439c8d90,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_27_electricity_SIDE_41002_0.001_19.npz,8d260865e61726190b6a496f1c1b1bb2e6ec900891b0c196d9271a1a372d63d8,0.19125122998957522,330035712,362807296,DISCOVERY_REUSED_PERIODS,0.28065726399782176,0.358481068086694,36.14362770600387
electricity,SIDE,41002,P_LR_FIXED,E_FIXED,27_electricity_SIDE_41002_0.001,0.001,19,1216,.cache/channel_controlled_improvement_v1_20260916/27_electricity_SIDE_41002_0.001_19.pt,8f8688eef8715b9f3970dfa197820f209c52c8e74fbe3f28b67406aa439c8d90,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_27_electricity_SIDE_41002_0.001_19.npz,8d260865e61726190b6a496f1c1b1bb2e6ec900891b0c196d9271a1a372d63d8,0.19125122998957522,330035712,362807296,DISCOVERY_REUSED_PERIODS,0.28065726399782176,0.358481068086694,36.14362770600387
electricity,SIDE,41002,P_LAST20,E_FIXED,27_electricity_SIDE_41002_0.001,0.001,20,1280,.cache/channel_controlled_improvement_v1_20260916/27_electricity_SIDE_41002_0.001_20.pt,a0a43c2fd6c37377a0353e7f477f9c774badd104d96f100011f9f79a742ebcba,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_27_electricity_SIDE_41002_0.001_20.npz,bb3b91ce2cc81ca1f63f1b4a916277b632118d38e57a7dd2733f1f7221b442b6,0.19251565699232742,330035712,362807296,DISCOVERY_REUSED_PERIODS,0.28019293981100835,0.3573182480008028,36.09256090279548
electricity,PRIOR,41000,P_MAIN,E_FIXED,33_electricity_PRIOR_41000_0.001,0.001,15,960,.cache/channel_attention_prior_20260916/01_electricity_41000_PRIOR_15.pt,b1500e1efd17c3f9e2771606cce91185198af6ece88b4b3f4c23405e738246fe,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_33_electricity_PRIOR_41000_0.001_15.npz,ca25a4b21532a419bd837e793c223d8de097992502e2159672bf6d0b9de1b724,0.189677470974857,330035712,362807296,DISCOVERY_REUSED_PERIODS,0.2802927754257844,0.3574800343353871,36.299056446515316
electricity,PRIOR,41000,P_VFIXED,E_FIXED,33_electricity_PRIOR_41000_0.001,0.001,18,1152,.cache/channel_attention_prior_20260916/01_electricity_41000_PRIOR_18.pt,24751e8a492b33bb473978f69b5878e8479f1c422b88781e284c6a0b8b6e102b,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_33_electricity_PRIOR_41000_0.001_18.npz,7d8e57341a4f8fd1d7f02c980cc69861459f03e33e958ef4efa920b442b7ace0,0.1982074840052519,330035712,362807296,DISCOVERY_REUSED_PERIODS,0.2827826453084499,0.3611099360046032,36.6600577306772
electricity,PRIOR,41000,P_LR_FIXED,E_FIXED,33_electricity_PRIOR_41000_0.001,0.001,15,960,.cache/channel_attention_prior_20260916/01_electricity_41000_PRIOR_15.pt,b1500e1efd17c3f9e2771606cce91185198af6ece88b4b3f4c23405e738246fe,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_33_electricity_PRIOR_41000_0.001_15.npz,ca25a4b21532a419bd837e793c223d8de097992502e2159672bf6d0b9de1b724,0.189677470974857,330035712,362807296,DISCOVERY_REUSED_PERIODS,0.2802927754257844,0.3574800343353871,36.299056446515316
electricity,PRIOR,41000,P_LAST20,E_FIXED,33_electricity_PRIOR_41000_0.001,0.001,20,1280,.cache/channel_attention_prior_20260916/01_electricity_41000_PRIOR_20.pt,bcb221cc4eaca5be6a96847526f24ef2b5ecdf5777722bb31027a5ca50fc1a1b,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_33_electricity_PRIOR_41000_0.001_20.npz,2a56f47f81f93457929c995738c577639d1489bb79dbe1d39f4b82d7606d9726,0.19726293502026238,330035712,362807296,DISCOVERY_REUSED_PERIODS,0.2830227818572208,0.36037798515474484,36.540348013219116
electricity,PRIOR,41001,P_MAIN,E_FIXED,12_electricity_PRIOR_41001_0.001,0.001,20,1280,.cache/channel_controlled_improvement_v1_20260916/12_electricity_PRIOR_41001_0.001_20.pt,82dcd190e63f2569d0b5e680c5768586b6849f2f202cfcccb95e3eed47e73793,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_12_electricity_PRIOR_41001_0.001_20.npz,72998e59a6e50112239c7060b98f132a2521da287226af06a500ca5e04c566c6,0.1941530930052977,330035712,362807296,DISCOVERY_REUSED_PERIODS,0.2757618358558615,0.3553235832330275,36.171103377900906
electricity,PRIOR,41001,P_VFIXED,E_FIXED,12_electricity_PRIOR_41001_0.001,0.001,20,1280,.cache/channel_controlled_improvement_v1_20260916/12_electricity_PRIOR_41001_0.001_20.pt,82dcd190e63f2569d0b5e680c5768586b6849f2f202cfcccb95e3eed47e73793,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_12_electricity_PRIOR_41001_0.001_20.npz,72998e59a6e50112239c7060b98f132a2521da287226af06a500ca5e04c566c6,0.1941530930052977,330035712,362807296,DISCOVERY_REUSED_PERIODS,0.2757618358558615,0.3553235832330275,36.171103377900906
electricity,PRIOR,41001,P_LR_FIXED,E_FIXED,12_electricity_PRIOR_41001_0.001,0.001,20,1280,.cache/channel_controlled_improvement_v1_20260916/12_electricity_PRIOR_41001_0.001_20.pt,82dcd190e63f2569d0b5e680c5768586b6849f2f202cfcccb95e3eed47e73793,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_12_electricity_PRIOR_41001_0.001_20.npz,72998e59a6e50112239c7060b98f132a2521da287226af06a500ca5e04c566c6,0.1941530930052977,330035712,362807296,DISCOVERY_REUSED_PERIODS,0.2757618358558615,0.3553235832330275,36.171103377900906
electricity,PRIOR,41001,P_LAST20,E_FIXED,12_electricity_PRIOR_41001_0.001,0.001,20,1280,.cache/channel_controlled_improvement_v1_20260916/12_electricity_PRIOR_41001_0.001_20.pt,82dcd190e63f2569d0b5e680c5768586b6849f2f202cfcccb95e3eed47e73793,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_12_electricity_PRIOR_41001_0.001_20.npz,72998e59a6e50112239c7060b98f132a2521da287226af06a500ca5e04c566c6,0.1941530930052977,330035712,362807296,DISCOVERY_REUSED_PERIODS,0.2757618358558615,0.3553235832330275,36.171103377900906
electricity,PRIOR,41002,P_MAIN,E_FIXED,22_electricity_PRIOR_41002_0.001,0.001,16,1024,.cache/channel_controlled_improvement_v1_20260916/22_electricity_PRIOR_41002_0.001_16.pt,04b7b068c66915bf0561f68d05d5528fa43aafe1e85ee06f1f0e3c5f48d0ec22,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_22_electricity_PRIOR_41002_0.001_16.npz,47da5f39b08f4f4b6b686a3e1c2fdbc09be366d502ed0d7768eb5bd69b600704,0.186767391016474,330035712,362807296,DISCOVERY_REUSED_PERIODS,0.2792984876216479,0.35770860116120323,36.27273303560111
electricity,PRIOR,41002,P_VFIXED,E_FIXED,22_electricity_PRIOR_41002_0.001,0.001,18,1152,.cache/channel_controlled_improvement_v1_20260916/22_electricity_PRIOR_41002_0.001_18.pt,5cb82d224fc9eac942edbb35d780a6129cd6127d2d9ec16d72698bb369c6ed77,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_22_electricity_PRIOR_41002_0.001_18.npz,9d68ff9f8013ea53f7eef52cc55cd6b38326fa59e83ef6f4ae7f59d01e2bdcf2,0.18763927899999544,330035712,362807296,DISCOVERY_REUSED_PERIODS,0.28047765789906776,0.3589892602333381,36.37317509532549
electricity,PRIOR,41002,P_LR_FIXED,E_FIXED,22_electricity_PRIOR_41002_0.001,0.001,16,1024,.cache/channel_controlled_improvement_v1_20260916/22_electricity_PRIOR_41002_0.001_16.pt,04b7b068c66915bf0561f68d05d5528fa43aafe1e85ee06f1f0e3c5f48d0ec22,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_22_electricity_PRIOR_41002_0.001_16.npz,47da5f39b08f4f4b6b686a3e1c2fdbc09be366d502ed0d7768eb5bd69b600704,0.186767391016474,330035712,362807296,DISCOVERY_REUSED_PERIODS,0.2792984876216479,0.35770860116120323,36.27273303560111
electricity,PRIOR,41002,P_LAST20,E_FIXED,22_electricity_PRIOR_41002_0.001,0.001,20,1280,.cache/channel_controlled_improvement_v1_20260916/22_electricity_PRIOR_41002_0.001_20.pt,fe61d408c070135563aeb4ed34bf4bc2b627dc85ae0095ebf6adfd4a2db37d97,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_22_electricity_PRIOR_41002_0.001_20.npz,0c792c28b000a28735cd96f1b36ffdaf22b9b68b0fdb6145e262db23e58e5f47,0.1896181229967624,330035712,362807296,DISCOVERY_REUSED_PERIODS,0.2809538460991314,0.35881030692357685,36.32824439950666
traffic,LH,41000,P_MAIN,E_FIXED,05_traffic_LH_41000_0.001,0.001,20,1260,.cache/channel_phase_balance_20260916/02_traffic_41000_BALANCED_LH_20.pt,3aead1b8b2321c105990a86e06ca92d3d840008096593bd02fad32e213109d53,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_05_traffic_LH_41000_0.001_20.npz,d101354ec21e6a50873a046e57a084ad353b13ee4d1feed212d965bfbe46cdbe,0.10843079397454858,290763264,322961408,DISCOVERY_REUSED_PERIODS,0.385493393911684,0.32291765773796466,0.016968513737686645
traffic,LH,41000,P_VFIXED,E_FIXED,05_traffic_LH_41000_0.001,0.001,17,1071,.cache/channel_phase_balance_20260916/02_traffic_41000_BALANCED_LH_17.pt,3f0d40c24042a98b6e301c3f24580239eeee75f179fd8df86424bddf93b2fc45,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_05_traffic_LH_41000_0.001_17.npz,c53828fa40d54d2a86f178aa721243e296e3974fa3b86edde9ab9797c9bb5db3,0.10257695100153796,290763264,322961408,DISCOVERY_REUSED_PERIODS,0.38590845762630666,0.3268420018469298,0.017181649686479575
traffic,LH,41000,P_LR_FIXED,E_FIXED,05_traffic_LH_41000_0.001,0.001,20,1260,.cache/channel_phase_balance_20260916/02_traffic_41000_BALANCED_LH_20.pt,3aead1b8b2321c105990a86e06ca92d3d840008096593bd02fad32e213109d53,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_05_traffic_LH_41000_0.001_20.npz,d101354ec21e6a50873a046e57a084ad353b13ee4d1feed212d965bfbe46cdbe,0.10843079397454858,290763264,322961408,DISCOVERY_REUSED_PERIODS,0.385493393911684,0.32291765773796466,0.016968513737686645
traffic,LH,41000,P_LAST20,E_FIXED,05_traffic_LH_41000_0.001,0.001,20,1260,.cache/channel_phase_balance_20260916/02_traffic_41000_BALANCED_LH_20.pt,3aead1b8b2321c105990a86e06ca92d3d840008096593bd02fad32e213109d53,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_05_traffic_LH_41000_0.001_20.npz,d101354ec21e6a50873a046e57a084ad353b13ee4d1feed212d965bfbe46cdbe,0.10843079397454858,290763264,322961408,DISCOVERY_REUSED_PERIODS,0.385493393911684,0.32291765773796466,0.016968513737686645
traffic,LH,41001,P_MAIN,E_FIXED,00_traffic_LH_41001_0.001,0.001,20,1260,.cache/channel_phase_balance_20260916/03_traffic_41001_BALANCED_LH_20.pt,11ab8f3b83e1035626fc5ce0c17808cccbbcb44b9ae14cf21ffb2ec5a2ecf5b2,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_00_traffic_LH_41001_0.001_20.npz,4834ee3dadea5ab026d5a0fecafe3d507af883a11031c0f6064a3e8b5b45e65f,0.10615159198641777,290763264,322961408,DISCOVERY_REUSED_PERIODS,0.38483811277203805,0.32222024871668153,0.01689992766237782
traffic,LH,41001,P_VFIXED,E_FIXED,00_traffic_LH_41001_0.001,0.001,18,1134,.cache/channel_phase_balance_20260916/03_traffic_41001_BALANCED_LH_18.pt,8be01b9e6206c5795356265c9bc236eb211bc7fe1bf20bf76400fbbb06c3a190,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_00_traffic_LH_41001_0.001_18.npz,c2cfb7dac517d48a081bec23418e328a811141084b768eb3e65f8665f2b9c0db,0.10956520002218895,290763264,322961408,DISCOVERY_REUSED_PERIODS,0.38718695174144047,0.31966774616876503,0.016784660113393513
traffic,LH,41001,P_LR_FIXED,E_FIXED,00_traffic_LH_41001_0.001,0.001,20,1260,.cache/channel_phase_balance_20260916/03_traffic_41001_BALANCED_LH_20.pt,11ab8f3b83e1035626fc5ce0c17808cccbbcb44b9ae14cf21ffb2ec5a2ecf5b2,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_00_traffic_LH_41001_0.001_20.npz,4834ee3dadea5ab026d5a0fecafe3d507af883a11031c0f6064a3e8b5b45e65f,0.10615159198641777,290763264,322961408,DISCOVERY_REUSED_PERIODS,0.38483811277203805,0.32222024871668153,0.01689992766237782
traffic,LH,41001,P_LAST20,E_FIXED,00_traffic_LH_41001_0.001,0.001,20,1260,.cache/channel_phase_balance_20260916/03_traffic_41001_BALANCED_LH_20.pt,11ab8f3b83e1035626fc5ce0c17808cccbbcb44b9ae14cf21ffb2ec5a2ecf5b2,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_00_traffic_LH_41001_0.001_20.npz,4834ee3dadea5ab026d5a0fecafe3d507af883a11031c0f6064a3e8b5b45e65f,0.10615159198641777,290763264,322961408,DISCOVERY_REUSED_PERIODS,0.38483811277203805,0.32222024871668153,0.01689992766237782
traffic,LH,41002,P_MAIN,E_FIXED,35_traffic_LH_41002_0.001,0.001,20,1260,.cache/channel_controlled_improvement_v1_20260916/35_traffic_LH_41002_0.001_20.pt,ca471d9a92b772678b326f41e25766187f91c4e678891f84153462713cb017ea,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_35_traffic_LH_41002_0.001_20.npz,4c9f9718be423902fb1db73e0f2732e1309ef09682004be72298675747dd282b,0.10485484899254516,290763264,322961408,DISCOVERY_REUSED_PERIODS,0.38621179406539,0.3203732523718057,0.01684130542308502
traffic,LH,41002,P_VFIXED,E_FIXED,35_traffic_LH_41002_0.001,0.001,19,1197,.cache/channel_controlled_improvement_v1_20260916/35_traffic_LH_41002_0.001_19.pt,a9f7ef7d4a6cd643d7b36499f8313e4c4dff2b11f2bbe1b5aa099bc8db4e3a41,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_35_traffic_LH_41002_0.001_19.npz,d88c6140ccd40ac708c73ef4a1efff47fb87a4f5adbe1fd8bd0b34987a7b42da,0.1049497930216603,290763264,322961408,DISCOVERY_REUSED_PERIODS,0.38524989235229684,0.3214759040578404,0.01689935000245828
traffic,LH,41002,P_LR_FIXED,E_FIXED,35_traffic_LH_41002_0.001,0.001,20,1260,.cache/channel_controlled_improvement_v1_20260916/35_traffic_LH_41002_0.001_20.pt,ca471d9a92b772678b326f41e25766187f91c4e678891f84153462713cb017ea,.cache/channel_controlled_improvement_v1_20260916/E_FIXED_35_traffic_LH_41002_0.001_20.npz,4c9f9718be423902fb1db73e0f2732e1309ef09682004be72298675747dd282b,0.10485484899254516,290763264,322961408,DISCOVERY_REUSED_PERIODS,0.38621179406539,0.3203732523718057,0.01684130542308502
