fit,dataset,arm,seed,lr,epoch,mse,mae
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,6,0.28011126900540984,0.35820569582893136
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,7,0.28066337918182627,0.3614475701402565
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,8,0.2766036393681215,0.35699113665342275
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,9,0.28420937767787424,0.36179303110962646
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,10,0.28258352974435974,0.3634344488644219
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,11,0.2814661528641904,0.3609101909156407
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,12,0.27705322735355986,0.35718371891570655
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,13,0.2777769163846179,0.3574738165922656
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,14,0.2764359691534434,0.3588495702567728
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,15,0.2770985216781921,0.3573172122301378
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,16,0.27186053472694843,0.35274760184352105
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,17,0.27251093871123344,0.354354168206318
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,18,0.2772425250655889,0.35802063145964425
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,19,0.2743976896620256,0.3550499955961144
12_electricity_PRIOR_41001_0.001,electricity,PRIOR,41001,0.001,20,0.2717577218577683,0.3523654915044486
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,0,1.0161203783854103,0.7244164396761668
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,1,0.40919341471021176,0.37936544430231617
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,2,0.36243004314836347,0.3493896465496442
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,3,0.3461334934857222,0.3307837955825088
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,4,0.3531445418171244,0.3467425898100267
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,5,0.34040310626420056,0.3401083511551357
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,6,0.3165116913627704,0.3140644770922919
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,7,0.31496489036717784,0.30634657120265546
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,8,0.3159742164935075,0.3067019740408274
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,9,0.3200596623004678,0.31981086036273987
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,10,0.31478751208946054,0.3124838728289367
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,11,0.3080745484904581,0.3034781986212758
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,12,0.3075088356218516,0.3018986282015752
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,13,0.30387332903182385,0.29937502270799576
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,14,0.31130036555604534,0.3036143186185202
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,15,0.3015546458684585,0.29873972160024254
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,16,0.30585314421103177,0.2996641528517673
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,17,0.30193490733801437,0.29941819231210764
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,18,0.3021076693460966,0.29853865405819147
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,19,0.30167633199712407,0.29417399650070636
13_traffic_PRIOR_41000_0.001,traffic,PRIOR,41000,0.001,20,0.3025568316782268,0.29580479788731695
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,0,1.0431277041739433,0.7412502230458996
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,1,0.4326883962974843,0.39105034814240025
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,2,0.3783307233223111,0.3581060673929721
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,3,0.35783014580624606,0.3419438041275367
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,4,0.3519619339321777,0.33375129046351826
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,5,0.34191782408967586,0.334157738064239
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,6,0.3195418552875777,0.31004730643629463
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,7,0.31649961029567375,0.31192328172191325
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,8,0.31667789697289384,0.3156239018364345
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,9,0.32262582905524095,0.30847882747085836
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,10,0.31880216338691825,0.3104157386559161
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,11,0.3091893172357085,0.3031525859965213
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,12,0.30723127153079427,0.30297821215455123
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,13,0.3031231180327363,0.2974561353773878
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,14,0.30716910865677804,0.2987718269224264
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,15,0.3081343308252643,0.3014393738914174
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,16,0.3002219994915924,0.29544988588829735
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,17,0.3049636086160997,0.3002967141637768
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,18,0.30124313164346517,0.29675620625213817
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,19,0.3021242641336748,0.29848216837882297
14_traffic_PRIOR_41002_0.001,traffic,PRIOR,41002,0.001,20,0.2999649714603364,0.29494267292894455
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,0,0.8585666340216902,0.7106401899096901
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,1,0.3326159232155276,0.3993765486907369
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,2,0.31366393991119107,0.3863514691304675
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,3,0.3035540260388169,0.3813939175815784
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,4,0.3017993843347508,0.3788731301384509
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,5,0.31917996822925576,0.38952137884093946
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,6,0.2879108877379068,0.365814549837903
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,7,0.28388037993859155,0.3628044589985102
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,8,0.2820355606147769,0.3616007074302829
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,9,0.28533355680252304,0.3647805438045738
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,10,0.2810806503764709,0.3628185011103399
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,11,0.2791630902297444,0.3593341620628142
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,12,0.2818422755121964,0.3620948598971457
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,13,0.2792087563527172,0.358988483462495
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,14,0.27690722731433826,0.356350297662119
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,15,0.2759857604638485,0.35638417328292915
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,16,0.2766627707939183,0.357297371309407
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,17,0.27537513558543486,0.3551918881639901
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,18,0.27559516460934097,0.35601102659168793
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,19,0.27647793716648933,0.3568666440793098
15_electricity_SIDE_41000_0.001,electricity,SIDE,41000,0.001,20,0.27671542471582267,0.35783327637871293
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,0,0.8607080145556054,0.7126718935230952
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,1,0.3296502572231857,0.3965619539409033
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,2,0.313379389640126,0.3856256255326074
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,3,0.30620969947383414,0.3798037502882913
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,4,0.299161800876707,0.37443114608599704
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,5,0.29091162486050415,0.36764189404909814
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,6,0.288291090630943,0.3666132110326883
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,7,0.2856777319216055,0.3651466517385987
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,8,0.2804039800928897,0.3602391247868497
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,9,0.28329815144174775,0.3616339529224126
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,10,0.28122455872874824,0.361993197238729
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,11,0.28300235554547076,0.36194592358138233
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,12,0.27884155907946445,0.35904868371625365
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,13,0.27946064754614397,0.3592280833126315
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,14,0.2784542035306315,0.35885611972678483
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,15,0.2765461244290492,0.3571577859925528
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,16,0.27582675445325466,0.35629947864681055
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,17,0.2755340772827534,0.35632928590952084
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,18,0.2794827066469697,0.359923233775043
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,19,0.27660895117656614,0.3569815369958501
16_electricity_PRIOR_41001_0.0003,electricity,PRIOR,41001,0.0003,20,0.27503449004263153,0.35554869825642793
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,0,0.8585666340216902,0.7106401899096901
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,1,0.31547300426630553,0.38618759467098374
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,2,0.3073923861200739,0.37999467354282823
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,3,0.30508752751219304,0.3819880732386955
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,4,0.2969399484942899,0.3753203167915462
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,5,0.3151646307296906,0.39031069851624717
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,6,0.27917241364859435,0.35863277651643166
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,7,0.2765240068268548,0.35647462311652445
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,8,0.2788711177214453,0.3581055935916897
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,9,0.27464731855646496,0.35478011347300886
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,10,0.2774943695557001,0.3595163327360774
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,11,0.27060426704066787,0.3507062897686397
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,12,0.2730589913969452,0.3528821146259519
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,13,0.27204696075905477,0.35233498103427663
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,14,0.2680784418779167,0.3483316811762893
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,15,0.2700806462862868,0.34972613831743127
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,16,0.2681006954956118,0.34884881694443315
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,17,0.2667148932662581,0.3465877276059429
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,18,0.2671375446479908,0.3485040641730971
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,19,0.26950451168876755,0.35061077249202754
17_electricity_LH_41000_0.001,electricity,LH,41000,0.001,20,0.2688430942293705,0.34983224795087714
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,0,1.011339666580719,0.7216836613612421
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,1,0.4468415525174734,0.393519334268812
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,2,0.37826872772069486,0.35175283768857885
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,3,0.3513375476211068,0.33507304559122686
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,4,0.3451715617401533,0.33282787860288215
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,5,0.33462792678842024,0.3305575367963691
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,6,0.32272222793221217,0.3131132782017252
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,7,0.3219810857656178,0.317600355642528
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,8,0.32146842609353365,0.3145494849989857
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,9,0.3209442193323625,0.31603822437629525
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,10,0.31798549159639256,0.3117833865667101
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,11,0.3127368664509763,0.30388939453354974
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,12,0.3145331472275261,0.30595262799985934
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,13,0.3152709512424344,0.31039517763550306
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,14,0.3116309612866561,0.30668734133709286
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,15,0.30833438337256747,0.3024522554758492
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,16,0.3112021681499357,0.30559241556429506
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,17,0.31007435870991595,0.30233405816941494
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,18,0.30998252936912496,0.30190942231955786
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,19,0.30903708015435033,0.3015133220929352
18_traffic_SIDE_41001_0.0003,traffic,SIDE,41001,0.0003,20,0.3080560927782521,0.3029779351658539
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,0,1.0431277041739433,0.7412502230458996
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,1,0.4591990869208513,0.3974297375559621
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,2,0.37980791382966267,0.3520137837623427
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,3,0.3532515998095013,0.3321520360701046
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,4,0.3411823256541627,0.3285114017017172
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,5,0.33455551959524354,0.3237942837185602
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,6,0.32582964378250034,0.31524072235082823
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,7,0.3214303062744049,0.31066132982012307
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,8,0.32215700411072895,0.3168833414163276
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,9,0.32502684271383475,0.3088175373323711
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,10,0.32279736698875394,0.3120426015580584
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,11,0.31546597436113577,0.30514571231387577
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,12,0.3161675632561544,0.305614008182964
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,13,0.31310539586459085,0.3021847504205172
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,14,0.31337194275715985,0.3022965761001608
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,15,0.31586102172317554,0.3037242236091782
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,16,0.3116497125348277,0.29975763993014815
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,17,0.3125780102805217,0.3020731042661907
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,18,0.31149005203288804,0.29989483145135554
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,19,0.3119239939806371,0.3018579256188104
19_traffic_SIDE_41002_0.0003,traffic,SIDE,41002,0.0003,20,0.31159882974946695,0.2996383429538816
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,0,1.011339666580719,0.7216836613612421
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,1,0.41965631452297125,0.3809741136638732
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,2,0.36917732413458704,0.3543660664295086
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,3,0.34298549134713774,0.33382855950441903
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,4,0.34855866234192956,0.33865193433711493
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,5,0.3323925134572482,0.32840302620079453
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,6,0.32380682189482396,0.3104327522230831
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,7,0.32171198890254854,0.3081878968745503
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,8,0.3221673884428293,0.3119571641031391
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,9,0.3207597394104386,0.3124905860900783
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,10,0.3132015865862603,0.3070033325198313
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,11,0.3082657230370038,0.2963620973985045
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,12,0.3116070742723021,0.2990978792042641
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,13,0.30805704411544876,0.3004989862884269
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,14,0.3053626467013695,0.2978292345634192
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,15,0.3046928693881309,0.2971802040541735
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,16,0.3066087581234598,0.2989519519719649
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,17,0.30680068620097556,0.2966577059526965
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,18,0.3050296483151125,0.2942250414232421
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,19,0.3057126521259568,0.29431937314081247
20_traffic_SIDE_41001_0.001,traffic,SIDE,41001,0.001,20,0.30295907443862036,0.2962377999174549
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,0,1.0431277041739433,0.7412502230458996
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,1,0.433131937639042,0.385286078430248
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,2,0.3595341540195756,0.3411000474082291
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,3,0.3446489001218356,0.32313025116336386
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,4,0.3292893993644127,0.3187938440554715
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,5,0.3262102192146665,0.31420469538284584
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,6,0.3139786376540553,0.30087466331192003
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,7,0.31012247475977694,0.29828572958106364
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,8,0.3082221707136309,0.2990057042126417
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,9,0.3102478452135564,0.29597211720942695
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,10,0.30746817562048867,0.29549420202010207
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,11,0.3026916414105606,0.29119718043038945
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,12,0.3021383657177005,0.29059037915112707
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,13,0.29969321810122684,0.2877844129977364
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,14,0.29758854208466146,0.28684663664924637
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,15,0.30041987294067707,0.28786038384755935
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,16,0.2968844263506144,0.28495129645612416
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,17,0.29723180968191615,0.2856432682999885
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,18,0.2976959474583213,0.28435881785492667
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,19,0.29674030386201294,0.28604120471044997
21_traffic_LH_41002_0.0003,traffic,LH,41002,0.0003,20,0.29642624277698326,0.2839470821866853
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,0,0.8755940051729646,0.7228060281690062
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,1,0.3433930545391676,0.40754284112545147
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,2,0.30951508083124896,0.38339346125528584
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,3,0.3001713171785945,0.3752417176348361
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,4,0.29914139228533027,0.3759489465027148
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,5,0.3023507101067058,0.3780630815296432
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,6,0.2853994516435518,0.364708580158856
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,7,0.2808872748775586,0.36193304021233563
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,8,0.285921260080992,0.36611221216631407
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,9,0.28636479213125415,0.36502918646555055
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,10,0.28247816725725927,0.36285746156015874
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,11,0.27959175284190874,0.36099528653938745
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,12,0.2752933471697909,0.3554138421611774
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,13,0.2777578306890667,0.3586633138757008
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,14,0.2807038434836898,0.36067905106258513
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,15,0.2770482614178761,0.3575770955484875
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,16,0.27435793259293806,0.3552539662739042
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,17,0.276913359894405,0.35698466442090016
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,18,0.27696391440167384,0.35684109616704895
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,19,0.2750621874908948,0.3557138867360803
22_electricity_PRIOR_41002_0.001,electricity,PRIOR,41002,0.001,20,0.2776594242182445,0.3571677230918161
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,0,0.8755940051729646,0.7228060281690062
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,1,0.33630884466187316,0.40099508058495165
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,2,0.31500631747566044,0.38598205352603565
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,3,0.2948695309148651,0.3707148132283148
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,4,0.29746694645606575,0.37279284835641713
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,5,0.2972362432790042,0.37327661691209024
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,6,0.2888921061470291,0.36595620132407214
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,7,0.2843763013455901,0.3626735287136541
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,8,0.2845787694610522,0.36320698652674904
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,9,0.2853285506987658,0.36424462603051
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,10,0.28459306299771725,0.3639584411069622
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,11,0.2824369538154501,0.3616938218533442
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,12,0.2799038010384325,0.35879689192319436
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,13,0.27734161414440484,0.3565029544765379
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,14,0.2802910486997786,0.35918887334332933
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,15,0.2796352509513121,0.3586464151598562
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,16,0.2788840598231368,0.35779863050653604
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,17,0.2767552441043157,0.35573340710942886
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,18,0.2792381974490419,0.35841722013994903
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,19,0.27857969783294567,0.35760898513419825
23_electricity_SIDE_41002_0.0003,electricity,SIDE,41002,0.0003,20,0.2806686926484099,0.35977636348580566
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,0,1.011339666580719,0.7216836613612421
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,1,0.42461378447159087,0.3865803733958614
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,2,0.3662687424539056,0.35188066113581307
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,3,0.34511076112700106,0.3339336823221732
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,4,0.3488003497862603,0.33919309515203405
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,5,0.3310432738801037,0.32837808001936686
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,6,0.3203547747508466,0.30650650431703275
24_traffic_PRIOR_41001_0.001,traffic,PRIOR,41001,0.001,7,0.315847246762306,0.304614543732305
