panel,kind,condition,family,stratum,seed,contexts,A,B,C,D,total,gate,weights,interaction
electricity,standard,SHIFT8,ALL,ALL,81551,1024,0.2012248141698812,0.201061734785395,0.2013282076129043,0.2010786027996062,0.0001462113702749,0.0002063420988921,-6.013072861715818e-05,-8.652542881193437e-05
electricity,standard,SHIFT8,ALL,ALL,81552,1024,0.2021936208966794,0.2032443175264243,0.2013702982646424,0.2017695554718841,0.0004240654247952,-0.0007249769184933,0.0011490423432886,-0.0006514394225032
electricity,standard,SHIFT8,ALL,ALL,81553,1024,0.199255246596356,0.1994962688834409,0.1993173012160817,0.1993588508077918,-0.0001036042114358,-0.0001412859393974,3.768172796164704e-05,-0.0001994726953748
electricity_transfer,standard,SHIFT8,ALL,ALL,81551,4096,0.3614015941602765,0.3611296698847873,0.3611282659750953,0.3607090706708034,0.0006925234894731,0.0003455597898905,0.0003469636995825,-0.0001472710288026
electricity_transfer,standard,SHIFT8,ALL,ALL,81552,4096,0.3676752283120139,0.3730491235121064,0.3626068021082501,0.3653702045829994,0.0023050237290144,-0.0040686488374208,0.0063736725664353,-0.0026104927253432
electricity_transfer,standard,SHIFT8,ALL,ALL,81553,4096,0.3469038500843878,0.347648532418378,0.3469409103115414,0.3472018918076319,-0.000298041723244,-0.0005028319150403,0.0002047901917962,-0.0004837008378997
ettm1,standard,SHIFT8,ALL,ALL,81551,1024,0.538886658928135,0.538886658928135,0.538886658928135,0.538886658928135,0.0,0.0,0.0,0.0
ettm1,standard,SHIFT8,ALL,ALL,81552,1024,0.556310756713494,0.5564141735811036,0.5518498844387242,0.5518498844387242,0.0044608722747697,-5.170843380480905e-05,0.0045125807085745,-0.0001034168676096
ettm1,standard,SHIFT8,ALL,ALL,81553,1024,0.546840706144988,0.5486123789776949,0.5459268177193649,0.5474574357135008,-0.0006167295685127,-0.0016511454134213,0.0010344158449085,-0.0002410548385709
