arm,lr,step,validation_loss,checkpoint,checkpoint_sha256
STANDARD_LORA,0.0001,360,0.463587285336927,/home/minjae/Documents/github/tsfm-peft-method-screen/.cache/candidate_02/STANDARD_LORA_0.0001/best.pt,d89ff29ba878244df8284b0dc9512a3590ea3118abbb9625054ed341fe558e7a
EVENT_SUMMARY_LORA,0.0001,360,0.4634900214223502,/home/minjae/Documents/github/tsfm-peft-method-screen/.cache/candidate_02/EVENT_SUMMARY_LORA_0.0001/best.pt,7a6c6143b6a1a54ef2e7a70bb30cd979764c295b8ea4df5ea334d1b516348007
DUALCLOCK_ADAPTER,0.0001,360,0.4634599404090297,/home/minjae/Documents/github/tsfm-peft-method-screen/.cache/candidate_02/DUALCLOCK_ADAPTER_0.0001/best.pt,c2139c4bd325ebbe2deebe7c06f6a92c4996d54f573e23568b2f8a0945502927
