arm,seed,policy,condition,channel,normalized_RMSE,raw_RMSE,raw_MAE
I0,73102,selected,standard,1,0.6634271862957054,12.82191181025596,8.29668099184831
I0,73102,selected,standard,2,0.024963790522269685,1.3036086816980812,0.7114919039110342
I0,73102,selected,standard,3,0.8111116986624607,69.208985943706,50.3761223355929
I0,73102,fixed512,standard,0,0.7155089776118062,15.290448371491056,7.571092116956909
I0,73102,fixed512,standard,1,0.6625079846057889,12.80414660067847,8.36816513290008
I0,73102,fixed512,standard,2,0.025420247348436936,1.327444848760978,0.7563834367319942
I0,73102,fixed512,standard,3,0.825207820215195,70.41175281294572,51.4146820406119
I1,73102,selected,standard,0,0.5765360356323462,12.320592421585653,5.995992749929428
I1,73102,selected,standard,1,0.6580113808691542,12.717241725889243,8.123268201947212
I1,73102,selected,standard,2,0.025069390023071025,1.3091230856867224,0.6425888527495166
I1,73102,selected,standard,3,0.8789900196781987,75.00077734901716,53.30212720235189
I1,73102,fixed512,standard,0,0.6391002603465462,13.657591785434102,6.905007414830227
I1,73102,fixed512,standard,1,0.6625202515698801,12.804383681604616,8.382013656198978
I1,73102,fixed512,standard,2,0.02579017415893508,1.3467624199979287,0.6827384606003761
I1,73102,fixed512,standard,3,0.842570077751726,71.8932062795623,51.15801477432251
I2,73102,selected,standard,0,0.6048888541344395,12.926493005725801,6.334230713856717
I2,73102,selected,standard,1,0.8247539976285523,15.939839731011347,11.458739841977755
I2,73102,selected,standard,2,0.025420763251628543,1.3274717892161503,0.6542497808113694
I2,73102,selected,standard,3,1.2488393454092508,106.55857244434041,79.00374434391658
I2,73102,fixed512,standard,0,0.6048888541344395,12.926493005725801,6.334230713856717
I2,73102,fixed512,standard,1,0.8247539976285523,15.939839731011347,11.458739841977755
I2,73102,fixed512,standard,2,0.025420763251628543,1.3274717892161503,0.6542497808113694
I2,73102,fixed512,standard,3,1.2488393454092508,106.55857244434041,79.00374434391658
I3,73102,selected,standard,0,0.5597917885259357,11.96276735731516,5.8345756918812794
I3,73102,selected,standard,1,0.7326165238954309,14.159118972155845,9.84706729153792
I3,73102,selected,standard,2,0.025035462827037273,1.3073514081341562,0.6493876033152143
I3,73102,selected,standard,3,1.0485907683731481,89.47214528986524,65.89676310618718
I3,73102,fixed512,standard,0,0.6144226852853033,13.13023126416298,6.463454829528928
I3,73102,fixed512,standard,1,0.7400900555350132,14.303558280000505,9.976799552639326
I3,73102,fixed512,standard,2,0.025124326290957757,1.3119918565848498,0.6505290142570933
I3,73102,fixed512,standard,3,1.1153596389310099,95.16927163083199,69.32492530345917
I4,73102,selected,standard,0,0.5689600160777114,12.158692655843792,5.915492976394792
I4,73102,selected,standard,1,0.7213851662811676,13.942052985391559,9.633497203389803
I4,73102,selected,standard,2,0.025067356612944465,1.3090169010473316,0.6453044622515639
I4,73102,selected,standard,3,1.03697636686186,88.48113387643745,65.03133902947108
I4,73102,fixed512,standard,0,0.638327427781232,13.641076330269325,6.66708842633913
I4,73102,fixed512,standard,1,0.7427706506424275,14.355365554071048,9.992922753095627
I4,73102,fixed512,standard,2,0.02498111791799546,1.3045135179840286,0.6488928301259875
I4,73102,fixed512,standard,3,1.1109564663506084,94.79356615188594,69.49593522151311
FROZEN,73101,selected,standard,0,0.5467065787410789,11.683136030656904,5.473717795064052
FROZEN,73101,selected,standard,1,0.904174246182096,17.474777466361033,13.051640753944715
FROZEN,73101,selected,standard,2,0.02627808884848092,1.372241316107579,0.6611257291709384
FROZEN,73101,selected,standard,3,1.3866063329527312,118.31369016749295,89.73154445489247
FROZEN,73102,selected,standard,0,0.5467065787410789,11.683136030656904,5.473717795064052
FROZEN,73102,selected,standard,1,0.904174246182096,17.474777466361033,13.051640753944715
FROZEN,73102,selected,standard,2,0.02627808884848092,1.372241316107579,0.6611257291709384
FROZEN,73102,selected,standard,3,1.3866063329527312,118.31369016749295,89.73154445489247
