method,baseline,policy,condition,seed,method_score,baseline_score,gain_percent,ci_low,ci_high,replicates
I4,I3,selected,PRIMARY,73101,0.6252898533855802,0.6239567405639734,-0.21365468708644714,-0.513459733348645,0.049778920196255134,2000
I4,I3,selected,PRIMARY,73102,0.5880972264584209,0.591508635905388,0.5767302858977731,-0.0861443206050616,1.3660742601684939,2000
I4,I3,selected,PRIMARY,MEAN,0.6066935399220006,0.6077326882346807,0.17098772746594043,-0.159006590360047,0.5660068849392661,2000
I4,I2,selected,PRIMARY,73101,0.6252898533855802,0.6963127660505339,10.199857898311082,7.1834650656495596,13.489583900028546,2000
I4,I2,selected,PRIMARY,73102,0.5880972264584209,0.6759757401059678,13.000246670652837,9.81699531034416,16.90506359563889,2000
I4,I2,selected,PRIMARY,MEAN,0.6066935399220006,0.6861442530782509,11.579301699287043,8.666506752171651,14.896923635756238,2000
I4,I1,selected,PRIMARY,73101,0.6252898533855802,0.5417302428665924,-15.424579229106339,-23.015259213796664,-9.737600650932698,2000
I4,I1,selected,PRIMARY,73102,0.5880972264584209,0.5346517065506925,-9.99632457035111,-14.636665562123714,-6.151675759907203,2000
I4,I1,selected,PRIMARY,MEAN,0.6066935399220006,0.5381909747086424,-12.728300627940305,-18.60359884678524,-8.310704091526953,2000
I4,I3,selected,standard,73101,0.6252898533855802,0.6239567405639734,-0.21365468708644714,-0.513459733348645,0.049778920196255134,2000
I4,I3,selected,standard,73102,0.5880972264584209,0.591508635905388,0.5767302858977731,-0.0861443206050616,1.3660742601684939,2000
I4,I3,selected,standard,MEAN,0.6066935399220006,0.6077326882346807,0.17098772746594043,-0.159006590360047,0.5660068849392661,2000
I4,I2,selected,standard,73101,0.6252898533855802,0.6963127660505339,10.199857898311082,7.1834650656495596,13.489583900028546,2000
I4,I2,selected,standard,73102,0.5880972264584209,0.6759757401059678,13.000246670652837,9.81699531034416,16.90506359563889,2000
I4,I2,selected,standard,MEAN,0.6066935399220006,0.6861442530782509,11.579301699287043,8.666506752171651,14.896923635756238,2000
I4,I1,selected,standard,73101,0.6252898533855802,0.5417302428665924,-15.424579229106339,-23.015259213796664,-9.737600650932698,2000
I4,I1,selected,standard,73102,0.5880972264584209,0.5346517065506925,-9.99632457035111,-14.636665562123714,-6.151675759907203,2000
I4,I1,selected,standard,MEAN,0.6066935399220006,0.5381909747086424,-12.728300627940305,-18.60359884678524,-8.310704091526953,2000
I4,I3,fixed512,PRIMARY,73101,0.6334811273042652,0.6315305816578514,-0.3088600462218942,-1.7037477598641801,0.9823349098987709,2000
I4,I3,fixed512,PRIMARY,73102,0.6292589156730659,0.6237491765105709,-0.8833260820187391,-2.4697828844677256,0.43340253585834354,2000
I4,I3,fixed512,PRIMARY,MEAN,0.6313700214886655,0.6276398790842111,-0.5943125235918723,-1.627483631661302,0.146955401234293,2000
I4,I2,fixed512,PRIMARY,73101,0.6334811273042652,0.6963127660505339,9.023479362966157,6.512149601353627,12.126425512346014,2000
I4,I2,fixed512,PRIMARY,73102,0.6292589156730659,0.6759757401059678,6.911020863792903,4.024027037900519,10.21260823060075,2000
I4,I2,fixed512,PRIMARY,MEAN,0.6313700214886655,0.6861442530782509,7.982903207867967,5.54554482542562,10.994532742873112,2000
I4,I1,fixed512,PRIMARY,73101,0.6334811273042652,0.5417302428665924,-16.936636941694154,-23.626686843403938,-11.47597477291865,2000
I4,I1,fixed512,PRIMARY,73102,0.6292589156730659,0.5424951909567718,-15.993455087274276,-23.494019866142928,-9.649066084731396,2000
I4,I1,fixed512,PRIMARY,MEAN,0.6313700214886655,0.5421127169116822,-16.464713295320944,-23.34781014268073,-10.78712417464737,2000
I4,I3,fixed512,standard,73101,0.6334811273042652,0.6315305816578514,-0.3088600462218942,-1.7037477598641801,0.9823349098987709,2000
I4,I3,fixed512,standard,73102,0.6292589156730659,0.6237491765105709,-0.8833260820187391,-2.4697828844677256,0.43340253585834354,2000
I4,I3,fixed512,standard,MEAN,0.6313700214886655,0.6276398790842111,-0.5943125235918723,-1.627483631661302,0.146955401234293,2000
I4,I2,fixed512,standard,73101,0.6334811273042652,0.6963127660505339,9.023479362966157,6.512149601353627,12.126425512346014,2000
I4,I2,fixed512,standard,73102,0.6292589156730659,0.6759757401059678,6.911020863792903,4.024027037900519,10.21260823060075,2000
I4,I2,fixed512,standard,MEAN,0.6313700214886655,0.6861442530782509,7.982903207867967,5.54554482542562,10.994532742873112,2000
I4,I1,fixed512,standard,73101,0.6334811273042652,0.5417302428665924,-16.936636941694154,-23.626686843403938,-11.47597477291865,2000
I4,I1,fixed512,standard,73102,0.6292589156730659,0.5424951909567718,-15.993455087274276,-23.494019866142928,-9.649066084731396,2000
I4,I1,fixed512,standard,MEAN,0.6313700214886655,0.5421127169116822,-16.464713295320944,-23.34781014268073,-10.78712417464737,2000
