panel,kind,condition,new,baseline,new_nmae,baseline_nmae,absolute_error_difference,gain_pct,ci_type,ci_low_pct,ci_high_pct,bonferroni3_low_pct,bonferroni3_high_pct,seed_count,origin_count,channel_count,bootstrap_seed,draws,common_draw_sha256,conditional_on_fixed_seeds,exploratory_shapes_and_interventions
electricity,shape,PULSE8_D32,C3,M_ROTATE16,3.0033453833773063,2.9845251938781745,0.01882018949913178,-0.6305924150928677,time,-0.655192590359322,-0.6057747180062711,-0.6593545963950074,-0.598511394416598,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,PULSE8_D32,C3,M_RECENCY,3.0033453833773063,3.0019335120724593,0.00141187130484699,-0.0470320644734068,time,-0.061117695199375266,-0.035298920300881345,-0.06418207436123369,-0.03315291268012999,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,PULSE8_D32,C3_W_RECENCY_G,C3,3.0027337725230865,3.0033453833773063,-0.0006116108542197907,0.020364319655175045,time,0.009204132782775765,0.034834004984191064,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,PULSE8_D32,RECENCY_W_C3_G,M_RECENCY,3.0021757522418007,3.0019335120724593,0.00024224016934137893,-0.008069471504512649,time,-0.019399021461307675,0.0005908938095061647,-0.022159651764978767,0.0022185723663400124,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,PULSE8_D32,C3,RECENCY_W_C3_G,3.0033453833773063,3.0021757522418007,0.001169631135505611,-0.038959449147246694,time,-0.045333448178860314,-0.03286597260284019,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,PULSE8_D32,C3_W_RECENCY_G,M_RECENCY,3.0027337725230865,3.0019335120724593,0.0008002604506271993,-0.02665816705829105,time,-0.03521519427010955,-0.018122227915314263,-0.03706975837642845,-0.016430203286658302,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,RAMP8_D32,C2,C0,0.49661499753309163,0.4856188009238579,0.010996196609233733,-2.2643679751101375,time,-2.6893188455196664,-1.8763265764119736,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,RAMP8_D32,C3,C0,0.4848126867766814,0.4856188009238579,-0.0008061141471765176,0.16599731016240238,time,-0.1908590986533515,0.5142487147178614,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,RAMP8_D32,C3,C2,0.4848126867766814,0.49661499753309163,-0.01180231075641025,2.3765514160944745,time,2.035060484632666,2.7525000995364572,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,RAMP8_D32,C3,M_MEAN,0.4848126867766814,0.49610659683776137,-0.011293910061079993,2.2765087449085786,time,1.9600262815595306,2.625368516648283,1.8838015133443347,2.701109870600635,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,RAMP8_D32,C3,M_ROTATE16,0.4848126867766814,0.4963991815647389,-0.011586494788057511,2.3341083584253353,time,2.0145411928483883,2.686972526791051,1.9406300760389805,2.7529549058906406,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,RAMP8_D32,C3,M_RECENCY,0.4848126867766814,0.4854955316767903,-0.0006828449001089476,0.1406490596835286,time,-0.0016635242814355684,0.283266760798971,-0.05220942497288754,0.31654502804479395,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,RAMP8_D32,C3_W_RECENCY_G,C3,0.48524268302575724,0.4848126867766814,0.0004299962490758591,-0.08869327490885759,time,-0.2149617057005726,0.018105984934790573,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,RAMP8_D32,RECENCY_W_C3_G,M_RECENCY,0.48545314912061294,0.4854955316767903,-4.23825561773894e-05,0.008729752059921658,time,-0.1267888591748756,0.16374474925830917,-0.15532391143174137,0.20388463648461744,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,RAMP8_D32,C3,RECENCY_W_C3_G,0.4848126867766814,0.48545314912061294,-0.0006404623439315582,0.13193082485750685,time,0.05552453877499669,0.20729259088285873,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,RAMP8_D32,C3_W_RECENCY_G,M_RECENCY,0.48524268302575724,0.4854955316767903,-0.0002528486510330885,0.052080531031828414,time,-0.03441770264729749,0.1305128159621754,-0.059009755761798566,0.14594549316345096,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP12_D17,C2,C0,0.3000365400670849,0.31231433509618406,-0.012277795029099148,3.9312300619559926,time,3.006462490611521,4.934488357352139,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP12_D17,C3,C0,0.29322235051179013,0.31231433509618406,-0.01909198458439393,6.113067009400686,time,5.194523397863349,7.143836850679954,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP12_D17,C3,C2,0.29322235051179013,0.3000365400670849,-0.006814189555294781,2.271119895520457,time,1.6623930888339953,2.9713592688252732,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP12_D17,C3,M_MEAN,0.29322235051179013,0.29878126689492857,-0.005558916383138435,1.8605304277973134,time,1.2504591727351158,2.558414252659681,1.1525123461995417,2.745421309125532,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP12_D17,C3,M_ROTATE16,0.29322235051179013,0.3003317109259982,-0.007109360414208066,2.367169418203663,time,1.7212339753459251,3.092847429859493,1.6112249183499872,3.2955246612281233,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP12_D17,C3,M_RECENCY,0.29322235051179013,0.29489161207957904,-0.0016692615677889044,0.5660593585613549,time,0.296473121435199,0.8464850008762902,0.23044307450009674,0.9213959839750726,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP12_D17,C3_W_RECENCY_G,C3,0.2931089058802865,0.29322235051179013,-0.00011344463150364525,0.03868894417687896,time,-0.11674778491789661,0.21438341240273562,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP12_D17,RECENCY_W_C3_G,M_RECENCY,0.2952877639678885,0.29489161207957904,0.00039615188830943726,-0.13433813376912962,time,-0.35893721767555786,0.04007602495286993,-0.42695485035740777,0.07271337857959781,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP12_D17,C3,RECENCY_W_C3_G,0.29322235051179013,0.2952877639678885,-0.0020654134560983417,0.6994578537033225,time,0.5544815165126993,0.8722515031563521,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP12_D17,C3_W_RECENCY_G,M_RECENCY,0.2931089058802865,0.29489161207957904,-0.0017827061992925497,0.6045293003489993,time,0.4505567504783625,0.7910054687430356,0.4231933948172041,0.846111345250829,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP12_D63,C2,C0,0.21899945903193516,0.22364799373182148,-0.004648534699886325,2.078504985589291,time,1.4270203255363336,2.687520050841653,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP12_D63,C3,C0,0.22132219668924544,0.22364799373182148,-0.0023257970425760444,1.0399364661258348,time,0.47665794329345396,1.5490048640194345,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP12_D63,C3,C2,0.22132219668924544,0.21899945903193516,0.002322737657310281,-1.0606134223242858,time,-1.5038326847125483,-0.6385155411778516,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP12_D63,C3,M_MEAN,0.22132219668924544,0.21943838087928938,0.0018838158099560576,-0.858471431664598,time,-1.266480885855188,-0.4829663404725025,-1.3615644645703429,-0.40832391752391023,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP12_D63,C3,M_ROTATE16,0.22132219668924544,0.2192844771860904,0.002037719503155039,-0.9292584360295564,time,-1.4229937475161174,-0.5081329331900627,-1.5271563376927129,-0.41451202069776716,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP12_D63,C3,M_RECENCY,0.22132219668924544,0.2209144992128207,0.0004076974764247454,-0.18454989503970953,time,-0.26308432964720796,-0.10720365251991278,-0.27808439099759147,-0.0926988868156033,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP12_D63,C3_W_RECENCY_G,C3,0.2213736457128666,0.22132219668924544,5.144902362116954e-05,-0.023246210452820826,time,-0.12022680323357238,0.05229411377589782,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP12_D63,RECENCY_W_C3_G,M_RECENCY,0.22092265590719284,0.2209144992128207,8.156694372152273e-06,-0.0036922403922057256,time,-0.06588174447657635,0.05266651403756396,-0.08145813451392296,0.06475342873758086,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP12_D63,C3,RECENCY_W_C3_G,0.22132219668924544,0.22092265590719284,0.00039954078205259314,-0.1808509771946687,time,-0.24819257955167373,-0.12468344376272368,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP12_D63,C3_W_RECENCY_G,M_RECENCY,0.2213736457128666,0.2209144992128207,0.00045914650004591495,-0.20783900634950836,time,-0.27777890570028274,-0.14876266992396417,-0.29323544663049167,-0.13234120089486578,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP6_D17,C2,C0,0.23739724069128648,0.24166102305906534,-0.004263782367778857,1.7643649413570217,time,1.1111055395903697,2.50475676471191,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP6_D17,C3,C0,0.23605903374839388,0.24166102305906534,-0.0056019893106714624,2.318118677045511,time,1.8269228449059685,2.918668220464599,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP6_D17,C3,C2,0.23605903374839388,0.23739724069128648,-0.0013382069428926058,0.5636994511797333,time,0.0978068638522836,1.09887961558245,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP6_D17,C3,M_MEAN,0.23605903374839388,0.23726797302388328,-0.0012089392754894013,0.5095248465614488,time,0.038406621124646996,1.0373206485213085,-0.06739494104958574,1.1716338889047997,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP6_D17,C3,M_ROTATE16,0.23605903374839388,0.23747406763390902,-0.0014150338855151434,0.5958688035346049,time,0.1003092355501356,1.165597849961281,-0.0216531220498469,1.270921642349006,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP6_D17,C3,M_RECENCY,0.23605903374839388,0.23665816315971577,-0.000599129411321897,0.25316236859218577,time,0.07647128604493986,0.4795578633487319,0.036378016514359374,0.5331225531319453,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP6_D17,C3_W_RECENCY_G,C3,0.23617761285587657,0.23605903374839388,0.00011857910748269695,-0.05023281913840716,time,-0.20772461071216386,0.05930777611990871,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP6_D17,RECENCY_W_C3_G,M_RECENCY,0.2366535862126534,0.23665816315971577,-4.5769470623791e-06,0.001933990782854167,time,-0.11299906621680955,0.15131570943745662,-0.14034845030820273,0.18993639313114988,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP6_D17,C3,RECENCY_W_C3_G,0.23605903374839388,0.2366535862126534,-0.0005945524642595179,0.25123323663697184,time,0.14299118719882292,0.3752565179045239,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP6_D17,C3_W_RECENCY_G,M_RECENCY,0.23617761285587657,0.23665816315971577,-0.00048055030383920005,0.20305672004852227,time,0.08092719753682309,0.3500207509542929,0.05626812693018919,0.38270617742476887,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP6_D63,C2,C0,0.1945055160296177,0.19767869816751454,-0.003173182137896857,1.6052220938888806,time,1.243752300151343,1.9956137877819007,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP6_D63,C3,C0,0.1960496176297994,0.19767869816751454,-0.0016290805377151552,0.8241052540393867,time,0.5306857216462985,1.136632426993257,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP6_D63,C3,C2,0.1960496176297994,0.1945055160296177,0.001544101600181702,-0.7938600568770493,time,-1.1321872553373062,-0.4695669878161481,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP6_D63,C3,M_MEAN,0.1960496176297994,0.1946901636504094,0.0013594539793899962,-0.6982653637453762,time,-1.0202909733734005,-0.39085797747629214,-1.0864085908624561,-0.33770921514599905,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP6_D63,C3,M_ROTATE16,0.1960496176297994,0.19471464053902382,0.0013349770907755687,-0.6856069410497323,time,-1.0479443453762327,-0.3473126663377191,-1.110754487936227,-0.27831861956070586,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP6_D63,C3,M_RECENCY,0.1960496176297994,0.19577392728732473,0.00027569034247465485,-0.1408207652033422,time,-0.22833410422071931,-0.05905780760313618,-0.24679157871667876,-0.033695655036936015,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP6_D63,C3_W_RECENCY_G,C3,0.19602821977474888,0.1960496176297994,-2.139785505050895e-05,0.010914509963955155,time,-0.06212839662063263,0.07571759439397188,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP6_D63,RECENCY_W_C3_G,M_RECENCY,0.19576773660959063,0.19577392728732473,-6.190677734108085e-06,0.0031621563810313447,time,-0.0835108572447052,0.0771923132196661,-0.09781617959091067,0.09576198746553727,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP6_D63,C3,RECENCY_W_C3_G,0.1960496176297994,0.19576773660959063,0.00028188102020876293,-0.1439874746934855,time,-0.23660090500919773,-0.06797955388608669,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP6_D63,C3_W_RECENCY_G,M_RECENCY,0.19602821977474888,0.19577392728732473,0.0002542924874241459,-0.12989088534294257,time,-0.20840740476188113,-0.06792697948846355,-0.2315512182716889,-0.05489962866294957,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP8_D31,C2,C0,0.20797741268129522,0.211856044429594,-0.0038786317482987775,1.8307864468732449,time,1.1895583807725805,2.5229439982330657,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP8_D31,C3,C0,0.2077163966597886,0.211856044429594,-0.004139647769805382,1.9539908719390375,time,1.3253393612432496,2.6295425893328734,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP8_D31,C3,C2,0.2077163966597886,0.20797741268129522,-0.00026101602150660486,0.12550210051250899,time,-0.21560602218651137,0.5040778086527793,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP8_D31,C3,M_MEAN,0.2077163966597886,0.20782015977567878,-0.00010376311589016529,0.04992928308887867,time,-0.2675088188853064,0.39159948459984945,-0.3453602131281878,0.46628723414365597,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP8_D31,C3,M_ROTATE16,0.2077163966597886,0.20813530496989183,-0.0004189083101032165,0.2012673006935639,time,-0.14827454715899857,0.592391486785142,-0.22872870925437402,0.6726921478503943,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP8_D31,C3,M_RECENCY,0.2077163966597886,0.20792501501669808,-0.00020861835690946795,0.10033345766150559,time,-0.008831758824089929,0.23141833056104893,-0.027627265135346527,0.26893890754055144,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP8_D31,C3_W_RECENCY_G,C3,0.20784240196957754,0.2077163966597886,0.0001260053097889291,-0.06066218739357865,time,-0.16005047107686965,0.014569893182430826,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP8_D31,RECENCY_W_C3_G,M_RECENCY,0.2078594332855275,0.20792501501669808,-6.558173117057753e-05,0.03154104914471212,time,-0.05249692922683791,0.12996808651468458,-0.06493435014331436,0.15475519246633948,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP8_D31,C3,RECENCY_W_C3_G,0.2077163966597886,0.2078594332855275,-0.00014303662573889042,0.06881411321005837,time,0.007609523402510588,0.1406764830359916,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP8_D31,C3_W_RECENCY_G,M_RECENCY,0.20784240196957754,0.20792501501669808,-8.261304712053885e-05,0.039732134738046376,time,-0.026549806787907193,0.11379743721425688,-0.042249918077610735,0.12773976399180245,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP8_D33,C2,C0,0.20949175992904823,0.21409766613547365,-0.004605906206425425,2.1513107964058586,time,1.5044976661237728,2.83015046513517,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP8_D33,C3,C0,0.20688393894823753,0.21409766613547365,-0.007213727187236119,3.369362832134526,time,2.670532329890734,4.196504775920769,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP8_D33,C3,C2,0.20688393894823753,0.20949175992904823,-0.0026078209808106934,1.244832246239147,time,0.8287636947132047,1.7841901681164518,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP8_D33,C3,M_MEAN,0.20688393894823753,0.2089797222241765,-0.002095783275938956,1.00286441843902,time,0.634156410396795,1.4723542758332802,0.5293352616508564,1.558507355199989,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP8_D33,C3,M_ROTATE16,0.20688393894823753,0.20957092843359684,-0.002686989485359309,1.2821384652168866,time,0.8704870602255769,1.8225975808378416,0.7585446414950847,1.929120354054603,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP8_D33,C3,M_RECENCY,0.20688393894823753,0.20730731973126487,-0.0004233807830273384,0.2042285740687655,time,0.1020899126358249,0.3264128833430643,0.08230557139554173,0.3543081125286203,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP8_D33,C3_W_RECENCY_G,C3,0.2070698923673021,0.20688393894823753,0.0001859534190645773,-0.0898829653041,time,-0.21959977546773868,0.009821640180402698,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP8_D33,RECENCY_W_C3_G,M_RECENCY,0.20723156359735453,0.20730731973126487,-7.575613391033742e-05,0.03654291320178693,time,-0.05920049547302131,0.13810294524307604,-0.07544937364783104,0.1607438286968004,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
electricity,shape,STEP8_D33,C3,RECENCY_W_C3_G,0.20688393894823753,0.20723156359735453,-0.00034762464911700097,0.16774696049315363,time,0.09777417224532625,0.2513990337957014,,,3,64,4,88700,2000,7d10f583164f9874176829f9232e2ee6059fd31b3882dc8b9f94668e053b4247,True,True
