role,arm,seed,tag,kind,query_count,compute_seconds,median_seconds,peak_allocated,peak_scope,series,updates,unique_target_lead_cells,unique_target_indices,cell_uses,state_sha
DEV,B_TIME,92401,128.0,fixed,384.0,9.227143099502428,0.02328045001195278,466889216,Process high-water since last offline fit reset; not isolated method memory,,,,,,
DEV,B_TIME,92401,512.0,fixed,384.0,9.260228400438791,0.023280049994355068,466889216,Process high-water since last offline fit reset; not isolated method memory,,,,,,
DEV,B_TIME,92402,0.0,fixed,384.0,8.990700099995593,0.023065900008077733,466889216,Process high-water since last offline fit reset; not isolated method memory,,,,,,
DEV,B_TIME,92402,128.0,fixed,384.0,9.027874099672772,0.023102149993064813,466889216,Process high-water since last offline fit reset; not isolated method memory,,,,,,
DEV,B_TIME,92402,512.0,fixed,384.0,9.093110600108048,0.023415150004439056,466889216,Process high-water since last offline fit reset; not isolated method memory,,,,,,
DEV,G0,92401,512.0,fixed,384.0,6.672672300046543,0.017010700001264922,466889216,Process high-water since last offline fit reset; not isolated method memory,,,,,,
DEV,STATIC_LONG320,92401,0.0,fixed,384.0,6.731012600212125,0.01721479999832809,466889216,Process high-water since last offline fit reset; not isolated method memory,,,,,,
DEV,B_AFFINE,92401,0.0,fixed,384.0,37.789647499797866,0.09452635000343435,466889216,Process high-water since last offline fit reset; not isolated method memory,,,,,,
DEV,B_WAIT,92401,,online,,5.2710600999125745,0.10937314998591319,466889216,Process high-water since last offline fit reset; not isolated method memory,32.0,96.0,3072.0,440.0,6144.0,a5ff3bdb92628e50fccc1495a230ad36e2298be0c3217fa2ee6a7ad380fdf70c
DEV,B_WAIT,92401,,online,,5.305615599936573,0.10964955000963528,466889216,Process high-water since last offline fit reset; not isolated method memory,33.0,96.0,3072.0,440.0,6144.0,8b6abb112e0b4c260476426e88fc88382cdc22159a6ed2d799a5af35cc3f4a7d
DEV,B_WAIT,92401,,online,,5.264292100066086,0.10911264999595005,466889216,Process high-water since last offline fit reset; not isolated method memory,34.0,96.0,3072.0,440.0,6144.0,394ca2d222396e2417c5c6c50a669b1620c571c402edc57015ac76b2d10449e6
DEV,B_WAIT,92401,,online,,5.3480594000720885,0.11036610000883229,466889216,Process high-water since last offline fit reset; not isolated method memory,35.0,96.0,3072.0,440.0,6144.0,a3cccd604fb1411d47585de3213e1adcdaca9b72add4691d16a5d15c3ce8409f
DEV,B_WAIT,92401,,online,,5.288152799825184,0.10890049999579787,466889216,Process high-water since last offline fit reset; not isolated method memory,36.0,96.0,3072.0,440.0,6144.0,0e4f37de58c11ff6d770fb37248b0b2957f9d9b36d8ad9b0d9bb402aea03fc08
DEV,B_WAIT,92401,,online,,5.293816200020956,0.1099897499952931,466889216,Process high-water since last offline fit reset; not isolated method memory,37.0,96.0,3072.0,440.0,6144.0,61d5458cfb6ee66a3c7632ba7c126eabffa7706d5c06b88123b65264f0da89d3
DEV,B_WAIT,92401,,online,,5.336623499926645,0.11042240000097081,466889216,Process high-water since last offline fit reset; not isolated method memory,38.0,96.0,3072.0,440.0,6144.0,72dfcc1c7ff57511bfe62ec19b9dbf04264bb0393a699582d06155054e27101a
DEV,B_WAIT,92401,,online,,5.316844400134869,0.10962024999025743,466889216,Process high-water since last offline fit reset; not isolated method memory,39.0,96.0,3072.0,440.0,6144.0,f08cdbb0862d512cf7426f3249483112240648644bb6ab290d69278cc4f4f88c
DEV,B_MASKED,92401,,online,,5.623114299902227,0.11589879999519326,466889216,Process high-water since last offline fit reset; not isolated method memory,32.0,96.0,3240.0,440.0,11520.0,0b550ca2871d5bdf6a23f1e20c4d8a1dac3b4a613dd1ae1caf4b0b11cb62d86e
DEV,B_MASKED,92401,,online,,5.751893199951155,0.11798120000457857,466889216,Process high-water since last offline fit reset; not isolated method memory,33.0,96.0,3240.0,440.0,11520.0,915f596b692239c2ad66ba1f94cf0957c885c861391011120358218c43610f5a
DEV,B_MASKED,92401,,online,,5.557645399996545,0.11530634999508038,466889216,Process high-water since last offline fit reset; not isolated method memory,34.0,96.0,3240.0,440.0,11520.0,7338351dcc74c726da8a4006ea06ba31b967c36e5be5d1872317a0580d355dec
DEV,B_MASKED,92401,,online,,5.682262099959189,0.11517840001033619,466889216,Process high-water since last offline fit reset; not isolated method memory,35.0,96.0,3240.0,440.0,11520.0,d81a15787218540cc873e448e82cfb79425d3629a27caf99345d06013ff79d93
DEV,B_MASKED,92401,,online,,5.59385620005196,0.11530194999068044,466889216,Process high-water since last offline fit reset; not isolated method memory,36.0,96.0,3240.0,440.0,11520.0,02deff63ec44d8a3ca7c0a3abce07826ce9bbf5c48790ad7d145c4a8b0a5d4e6
DEV,B_MASKED,92401,,online,,5.771366800094256,0.11650995000672992,466889216,Process high-water since last offline fit reset; not isolated method memory,37.0,96.0,3240.0,440.0,11520.0,cf2e4e94df0bd2d75b9f0dc98ea9e4af3c9c3991c99e8785b28b7618b3eaa41c
DEV,B_MASKED,92401,,online,,5.51671870003338,0.1141875000030268,466889216,Process high-water since last offline fit reset; not isolated method memory,38.0,96.0,3240.0,440.0,11520.0,a367b98d914dd41c9797e8c44d8877ad74e860b6d146118ac04664946e0852da
DEV,B_MASKED,92401,,online,,5.55336640009773,0.11518490000162274,466889216,Process high-water since last offline fit reset; not isolated method memory,39.0,96.0,3240.0,440.0,11520.0,e4c58495c97af1fdf3ce8bdfe8bf162df2b9ccd6e0cfe18a48c85e30d5bf146f
DEV,B_COEFF,92401,,online,,4.9423284999793395,0.10162654999294318,466889216,Process high-water since last offline fit reset; not isolated method memory,32.0,96.0,3240.0,440.0,11520.0,226eec3a97046699a139c17435d3a85cd12faf837144365171ed246a5d4b36df
DEV,B_COEFF,92401,,online,,4.896109699999215,0.10130940000817645,466889216,Process high-water since last offline fit reset; not isolated method memory,33.0,96.0,3240.0,440.0,11520.0,cc1c8686e8d222339a52ca7e2a7c183a1418db3a3c863fc958cb46fcff199cb7
DEV,B_COEFF,92401,,online,,4.9152825998316985,0.10137889999896288,466889216,Process high-water since last offline fit reset; not isolated method memory,34.0,96.0,3240.0,440.0,11520.0,2f69b92de7f7d41bf76109c86129ab174001bd14927660e29b201a9567f5538b
DEV,B_COEFF,92401,,online,,4.856587099900935,0.10134229999675881,466889216,Process high-water since last offline fit reset; not isolated method memory,35.0,96.0,3240.0,440.0,11520.0,690dad51609e2efc1e4ec501a3b3742fa659e298066ec8fb7981e30105d4a7c7
DEV,B_COEFF,92401,,online,,4.887424399959855,0.10113479998835828,466889216,Process high-water since last offline fit reset; not isolated method memory,36.0,96.0,3240.0,440.0,11520.0,8d5ea256fa5793dd9d46c6b1de9e36ec77fbad91e10d0076966db5a889400971
DEV,B_COEFF,92401,,online,,4.949734200141393,0.10218415001872927,466889216,Process high-water since last offline fit reset; not isolated method memory,37.0,96.0,3240.0,440.0,11520.0,c43acc344193bf6a8f2ba83638e2e3ffa76a12fb9cf373825e5f93d2edc7103a
DEV,B_COEFF,92401,,online,,4.9377553999074735,0.10180780000519007,466889216,Process high-water since last offline fit reset; not isolated method memory,38.0,96.0,3240.0,440.0,11520.0,dd1fac78f8f7efd6ade7d48445a184ad191c58bd9337cfbc20c781386f3c2435
DEV,B_COEFF,92401,,online,,4.96092949990998,0.10190579999471083,466889216,Process high-water since last offline fit reset; not isolated method memory,39.0,96.0,3240.0,440.0,11520.0,c76943993ddc83d065f1dd567320945ebe0a70c388b2d61b0e3f169d55557360
DEV,B_COSA_CELL,92401,,online,,2.453250999940792,0.049955800001043826,466889216,Process high-water since last offline fit reset; not isolated method memory,32.0,96.0,3240.0,440.0,11520.0,e8352770d9621a1def6e37ceb7f4be3761062e3a98005a0d1815c6ba3565684e
DEV,B_COSA_CELL,92401,,online,,2.3915124000632204,0.04895705000672024,466889216,Process high-water since last offline fit reset; not isolated method memory,33.0,96.0,3240.0,440.0,11520.0,65f64304f4bd4ef8ddaf47cc465f701be57a740031b9bc8af108e870b12564fd
DEV,B_COSA_CELL,92401,,online,,2.457396799843991,0.050544699988677166,466889216,Process high-water since last offline fit reset; not isolated method memory,34.0,96.0,3240.0,440.0,11520.0,12f6a02db82cd4be696acfdb74f24c85ffca2d746d6d6dbc7f223a58bbe438e1
DEV,B_COSA_CELL,92401,,online,,2.381579399952898,0.04914375000225846,466889216,Process high-water since last offline fit reset; not isolated method memory,35.0,96.0,3240.0,440.0,11520.0,4be5276cbdb61d0dcceb4ffc9b809dd20a2bc7192a4b09de234a29261d561490
DEV,B_COSA_CELL,92401,,online,,2.3788343998312484,0.048878299989155494,466889216,Process high-water since last offline fit reset; not isolated method memory,36.0,96.0,3240.0,440.0,11520.0,ff909fb8c2be3cecd189b6e229403586412e1a89516e6194494d896b5b32ca9c
DEV,B_COSA_CELL,92401,,online,,2.448236800089944,0.050383549998514354,466889216,Process high-water since last offline fit reset; not isolated method memory,37.0,96.0,3240.0,440.0,11520.0,b3ecfd4b471fd3792358529862febe0ce1535a86059754a982b140cc9e8217b5
DEV,B_COSA_CELL,92401,,online,,2.4422492999583483,0.049700550007401034,466889216,Process high-water since last offline fit reset; not isolated method memory,38.0,96.0,3240.0,440.0,11520.0,925e57acfdb29b9d5dd71bbf1717946c02fd3f3a7854a3abf3de1997f3dfc45b
DEV,B_COSA_CELL,92401,,online,,2.3985528000921477,0.049152999999932945,466889216,Process high-water since last offline fit reset; not isolated method memory,39.0,96.0,3240.0,440.0,11520.0,3c20c922e88cdc1ac98661d36ece43f2252895ccf681380a1ebd2fc0a59a98db
DEV,G0,92402,512.0,fixed,384.0,6.497512299887603,0.01676154999586288,466889216,Process high-water since last offline fit reset; not isolated method memory,,,,,,
DEV,STATIC_LONG320,92402,0.0,fixed,384.0,6.574197699985234,0.01683755000703968,466889216,Process high-water since last offline fit reset; not isolated method memory,,,,,,
DEV,B_AFFINE,92402,0.0,fixed,384.0,36.31533620043774,0.09286299999803305,466889216,Process high-water since last offline fit reset; not isolated method memory,,,,,,
DEV,B_COSA_CELL,92402,,online,,2.3885538999165874,0.04904115000681486,466889216,Process high-water since last offline fit reset; not isolated method memory,32.0,96.0,3240.0,440.0,11520.0,2943dbb668509094484e7a8b45599fb7a9179799c3d33557d9cba1821ab12efd
DEV,B_COSA_CELL,92402,,online,,2.3465749000024516,0.04893330001505092,466889216,Process high-water since last offline fit reset; not isolated method memory,33.0,96.0,3240.0,440.0,11520.0,63ebb175f14e123e772347cb20c637157764027a5dac6d0cb248fded2301a821
DEV,B_COSA_CELL,92402,,online,,2.3982076999673154,0.04909249999036547,466889216,Process high-water since last offline fit reset; not isolated method memory,34.0,96.0,3240.0,440.0,11520.0,2c1677d06fa0637df10b0f0337e2aa4e9b080347487e10e0339bc86c14bd79b0
DEV,B_COSA_CELL,92402,,online,,2.3864610000455286,0.0488519000064116,466889216,Process high-water since last offline fit reset; not isolated method memory,35.0,96.0,3240.0,440.0,11520.0,86ccfc4ec06a0b73ac1c73cbb2174d1ecfb4a268245ee5f96a498a4a3716260c
DEV,B_COSA_CELL,92402,,online,,2.4430245999828912,0.0502363499981584,466889216,Process high-water since last offline fit reset; not isolated method memory,36.0,96.0,3240.0,440.0,11520.0,56cb673efbdc0a8b227531e4b0601421a8e756527675758774c5d4cfa65e4899
DEV,B_COSA_CELL,92402,,online,,2.3243539000686724,0.04828955000266433,466889216,Process high-water since last offline fit reset; not isolated method memory,37.0,96.0,3240.0,440.0,11520.0,2bae1ee024ed8bf838608b8c6f4afea85ac5890ab8bc705482395f835157b6f6
DEV,B_COSA_CELL,92402,,online,,2.3300431001989637,0.04822400001285132,466889216,Process high-water since last offline fit reset; not isolated method memory,38.0,96.0,3240.0,440.0,11520.0,b269b345321208ea8670ca5c5066caea57a3747c394b785bbae68e8f170f6901
DEV,B_COSA_CELL,92402,,online,,2.4030528001021594,0.04938065000169445,466889216,Process high-water since last offline fit reset; not isolated method memory,39.0,96.0,3240.0,440.0,11520.0,31b25dbac78f2364be5eae36fc3f8e3b60be3787bbcb23d32bc150f5845d0837
DEV,B_COEFF,92402,,online,,5.108158600196475,0.1030573500029277,466889216,Process high-water since last offline fit reset; not isolated method memory,32.0,96.0,3240.0,440.0,11520.0,1af80fae5b256d0ef4ccd2a5ac7e7a7cfd489e88f7b2625246cc84be2a2fc2ab
DEV,B_COEFF,92402,,online,,4.977494100196054,0.10266019999107812,466889216,Process high-water since last offline fit reset; not isolated method memory,33.0,96.0,3240.0,440.0,11520.0,b827e65a190eb44b56186c7ca7f0c2523cedd7e9435d20262da48f8fdd184a9e
DEV,B_COEFF,92402,,online,,4.912186499830568,0.10114309999335092,466889216,Process high-water since last offline fit reset; not isolated method memory,34.0,96.0,3240.0,440.0,11520.0,6f3c6060372f01c8b42806de12cfdb2921bc87b93a56513fabcb8684e9c6c55b
DEV,B_COEFF,92402,,online,,4.86300069995923,0.10083915000723209,466889216,Process high-water since last offline fit reset; not isolated method memory,35.0,96.0,3240.0,440.0,11520.0,d53eea2f7c578010adda6070fa4bc56666465cb99d865fca7280584c5cb80c8d
DEV,B_COEFF,92402,,online,,4.921960400097305,0.10222910001175478,466889216,Process high-water since last offline fit reset; not isolated method memory,36.0,96.0,3240.0,440.0,11520.0,e9dbfb3cffa226dcb7002ab6d8cd8f345ed37464df10c78cc7f8aee327eb9382
DEV,B_COEFF,92402,,online,,5.1268641000497155,0.10342900000978261,466889216,Process high-water since last offline fit reset; not isolated method memory,37.0,96.0,3240.0,440.0,11520.0,cdacd5e16ab8fd6f023fad5c3c26458d4860fd141b67740230dbda36c35a0186
DEV,B_COEFF,92402,,online,,4.935165799979586,0.10230434998811688,466889216,Process high-water since last offline fit reset; not isolated method memory,38.0,96.0,3240.0,440.0,11520.0,6ba6e7e7d80054f32480df79e2e816e839b509f3e26d1799e6fb94f890ffef6d
DEV,B_COEFF,92402,,online,,4.8778646000428125,0.10063994998927228,466889216,Process high-water since last offline fit reset; not isolated method memory,39.0,96.0,3240.0,440.0,11520.0,f5bdf0d210738f0d301bd6b314ed43cd151b7485f1a9610ca63a9ba509512392
DEV,B_MASKED,92402,,online,,5.547876700031338,0.11414934998902027,466889216,Process high-water since last offline fit reset; not isolated method memory,32.0,96.0,3240.0,440.0,11520.0,fce7b761b25a0d46680fde2cb610a868cd5b232583d0734d0f49bf76567d7622
DEV,B_MASKED,92402,,online,,5.539965199801372,0.11468465000507422,466889216,Process high-water since last offline fit reset; not isolated method memory,33.0,96.0,3240.0,440.0,11520.0,eaaa49d9a657d5c40b3cbd7d5c627eee1ed355eb606604e85802c3bceb4c76d0
DEV,B_MASKED,92402,,online,,5.610167700127931,0.11576775000139605,466889216,Process high-water since last offline fit reset; not isolated method memory,34.0,96.0,3240.0,440.0,11520.0,503bff121d5737acfa338c6beb9dbb96d632d6701226771a08b3ab297cdc4936
DEV,B_MASKED,92402,,online,,5.571552800072823,0.11581304999708664,466889216,Process high-water since last offline fit reset; not isolated method memory,35.0,96.0,3240.0,440.0,11520.0,d908422bed8148c3b46d4d55bc09a400cb3917d567e6ba1abb8f74fa0ff9121e
DEV,B_MASKED,92402,,online,,5.529599300032714,0.11420979999820702,466889216,Process high-water since last offline fit reset; not isolated method memory,36.0,96.0,3240.0,440.0,11520.0,3c83424754daa872f99ee386fb46f00b235e101bfe646cc242d0c9a6763dcfb6
DEV,B_MASKED,92402,,online,,5.529225299920654,0.11456434999126941,466889216,Process high-water since last offline fit reset; not isolated method memory,37.0,96.0,3240.0,440.0,11520.0,7a787b97c1fefde2f14c37e4911b7a41f459bf682893b141726e0175c12ce688
DEV,B_MASKED,92402,,online,,5.578128200111678,0.1149409000063315,466889216,Process high-water since last offline fit reset; not isolated method memory,38.0,96.0,3240.0,440.0,11520.0,f2536b343e02466592c623c6150ff89ee7b5b7e5ed35ce5d9bc68cdfa95b444a
DEV,B_MASKED,92402,,online,,5.6197337999765296,0.11588535000919364,466889216,Process high-water since last offline fit reset; not isolated method memory,39.0,96.0,3240.0,440.0,11520.0,3e9bbad4676ad5ee1a0c049da265e2ebaff524da2ba5662bbb6823f160829478
DEV,B_WAIT,92402,,online,,5.41180929998518,0.11019415000919253,466889216,Process high-water since last offline fit reset; not isolated method memory,32.0,96.0,3072.0,440.0,6144.0,8b08a4fd4b83881ad691b970becdf653e7118b55785b811108fe15e0f2332ce8
DEV,B_WAIT,92402,,online,,5.216644299944164,0.10834245001024101,466889216,Process high-water since last offline fit reset; not isolated method memory,33.0,96.0,3072.0,440.0,6144.0,2b4aa20f1447831a3addf2804eb4c93b9b21ed018222b5cca7d64ce154efb55b
DEV,B_WAIT,92402,,online,,5.218659399775788,0.10838669999793638,466889216,Process high-water since last offline fit reset; not isolated method memory,34.0,96.0,3072.0,440.0,6144.0,0f0916f59eeac06665017e40c238f349596bb03c49445e38e8398a9f5e84c5b9
DEV,B_WAIT,92402,,online,,5.311737800075207,0.10914124999544583,466889216,Process high-water since last offline fit reset; not isolated method memory,35.0,96.0,3072.0,440.0,6144.0,70fcc6a359e64f53d071620ae1139605665b50a1315a6a7e219485b969c1285b
DEV,B_WAIT,92402,,online,,5.315172999864444,0.10994694998953491,466889216,Process high-water since last offline fit reset; not isolated method memory,36.0,96.0,3072.0,440.0,6144.0,72fd30dd19ce430413e3740064fa5e7473da84390080bcf4618fb69f05778738
DEV,B_WAIT,92402,,online,,5.260862299823202,0.10926300000573974,466889216,Process high-water since last offline fit reset; not isolated method memory,37.0,96.0,3072.0,440.0,6144.0,db590b26621f6f6feac27b67ecd6b993d4b91c4cc0b6ae62927be615072f471b
DEV,B_WAIT,92402,,online,,5.22016659998917,0.10813185000733938,466889216,Process high-water since last offline fit reset; not isolated method memory,38.0,96.0,3072.0,440.0,6144.0,1df95ef0cfe2111d6d111f4c3a5b60ac698606c53947f61ac5cfd79b364db8f1
DEV,B_WAIT,92402,,online,,5.2746459001500625,0.10884030000306666,466889216,Process high-water since last offline fit reset; not isolated method memory,39.0,96.0,3072.0,440.0,6144.0,dab4c60328a3a6c842e678350bd87952479fad75e2c95eaaadb08586e642348a
TEST,G0,92401,512.0,fixed,384.0,6.562300999677973,0.01689050000277348,466889216,Process high-water since last offline fit reset; not isolated method memory,,,,,,
TEST,STATIC,92401,0.0,fixed,384.0,6.555379100056598,0.0169391500094207,466889216,Process high-water since last offline fit reset; not isolated method memory,,,,,,
TEST,B_FULLGEN,92401,0.0,fixed,384.0,8.79334150016075,0.02272619999712333,466889216,Process high-water since last offline fit reset; not isolated method memory,,,,,,
TEST,B_SET,92401,0.0,fixed,384.0,8.811170899891295,0.022760449995985255,466889216,Process high-water since last offline fit reset; not isolated method memory,,,,,,
TEST,B_TIME,92401,0.0,fixed,384.0,8.989137599768583,0.023265750001883134,466889216,Process high-water since last offline fit reset; not isolated method memory,,,,,,
TEST,STATIC_LONG320,92401,0.0,fixed,384.0,6.520865700469585,0.016767249995609745,466889216,Process high-water since last offline fit reset; not isolated method memory,,,,,,
TEST,B_AFFINE,92401,0.0,fixed,384.0,35.966817500040634,0.09193955000955611,466889216,Process high-water since last offline fit reset; not isolated method memory,,,,,,
TEST,B_WAIT,92401,,online,,5.316159099951619,0.10857285000383854,466889216,Process high-water since last offline fit reset; not isolated method memory,40.0,96.0,3072.0,440.0,6144.0,301a3365c093cf7c9f771ed631245edad68771c100e052e5d41ad7f91758b791
TEST,B_WAIT,92401,,online,,5.2617437000444625,0.10870104999048635,466889216,Process high-water since last offline fit reset; not isolated method memory,41.0,96.0,3072.0,440.0,6144.0,ee19fbb473301482116c0853be187ae378999c190be6abfe0609875cc3bccbbc
TEST,B_WAIT,92401,,online,,5.205248999991454,0.10822294998797588,466889216,Process high-water since last offline fit reset; not isolated method memory,42.0,96.0,3072.0,440.0,6144.0,af50132299cb03fc74aa8ce39edb48ebc4ac66e742f0a35fbb2a7c10402ddb3e
TEST,B_WAIT,92401,,online,,5.246480899921153,0.10883594998449553,466889216,Process high-water since last offline fit reset; not isolated method memory,43.0,96.0,3072.0,440.0,6144.0,1db1bd993e8125c079a8756e91dc8b8466d9e761fe972420d7f6d92e7de1286a
TEST,B_WAIT,92401,,online,,5.3292892000463326,0.10889269999461249,466889216,Process high-water since last offline fit reset; not isolated method memory,44.0,96.0,3072.0,440.0,6144.0,074966fe0df8e860fc63d71d14c03a81648194bc043b9aa0e55d94d794c8e79b
TEST,B_WAIT,92401,,online,,5.471643300174037,0.10969969999860041,466889216,Process high-water since last offline fit reset; not isolated method memory,45.0,96.0,3072.0,440.0,6144.0,c9f4dd4f3d4e98b1b639e6869899618994ce254421760e87d11c26a5faad1402
TEST,B_WAIT,92401,,online,,5.310370500024874,0.10862665000604466,466889216,Process high-water since last offline fit reset; not isolated method memory,46.0,96.0,3072.0,440.0,6144.0,ff01fcb09386357767953cb1aa21d70219ab81d2c0b993ba9b639e589be7d5eb
TEST,B_WAIT,92401,,online,,5.314925399899948,0.10877604999404866,466889216,Process high-water since last offline fit reset; not isolated method memory,47.0,96.0,3072.0,440.0,6144.0,4d2116ec485555c1d205b598fa2934d8644956346105e0040dae10efec2d1bdd
TEST,B_MASKED,92401,,online,,5.614025500020944,0.11580665000656154,466889216,Process high-water since last offline fit reset; not isolated method memory,40.0,96.0,3240.0,440.0,11520.0,f0aeb23e8b9fc307581d386fc9684ee628fdfe91e3e0470e69c13f30a414c415
TEST,B_MASKED,92401,,online,,5.587638400000287,0.1152643499954138,466889216,Process high-water since last offline fit reset; not isolated method memory,41.0,96.0,3240.0,440.0,11520.0,ffe2c5da7b09bfd0ef061d694d981047857e511a3fce36e5567bc03c33dfccb8
TEST,B_MASKED,92401,,online,,5.557147700077621,0.11413950001588091,466889216,Process high-water since last offline fit reset; not isolated method memory,42.0,96.0,3240.0,440.0,11520.0,853355539d5d94baef7b499c6bc8c4578986ef7c9218eeaa310828b9486e2c09
TEST,B_MASKED,92401,,online,,5.663029500108678,0.1158236999908695,466889216,Process high-water since last offline fit reset; not isolated method memory,43.0,96.0,3240.0,440.0,11520.0,700a5ad91e9f773136f758279bb4eaeb8660c64d2a78048380bdf1e46a5784a5
TEST,B_MASKED,92401,,online,,5.551020700018853,0.11520005000056699,466889216,Process high-water since last offline fit reset; not isolated method memory,44.0,96.0,3240.0,440.0,11520.0,4721c7b1ece1e1b34dd2d919ae290f08e69670fa41aea999e92662e0f7abbe05
TEST,B_MASKED,92401,,online,,5.610573000012664,0.11529190000146627,466889216,Process high-water since last offline fit reset; not isolated method memory,45.0,96.0,3240.0,440.0,11520.0,075956ea5234524581a284f888f1d0daaf2baf4abbdc2d1409ad8b17a48f23ad
TEST,B_MASKED,92401,,online,,5.564639499905752,0.11477349999768194,466889216,Process high-water since last offline fit reset; not isolated method memory,46.0,96.0,3240.0,440.0,11520.0,c9a1578d0d6bcae0a7460cf5f14b5038ec34f2be9af0559dd4fb331c0522dea8
TEST,B_MASKED,92401,,online,,5.580395500001032,0.11477754998486489,466889216,Process high-water since last offline fit reset; not isolated method memory,47.0,96.0,3240.0,440.0,11520.0,d5aca4745d255061f7d496236b004dab35e5991c86c97c4eb21ec70397d0f127
TEST,B_COEFF,92401,,online,,5.038399299955927,0.10293140001886059,466889216,Process high-water since last offline fit reset; not isolated method memory,40.0,96.0,3240.0,440.0,11520.0,f4548d06e5493afc76c418665f32af34ce89f0efee89d9c5745751a7c885698b
TEST,B_COEFF,92401,,online,,4.975227899878519,0.1022936499939533,466889216,Process high-water since last offline fit reset; not isolated method memory,41.0,96.0,3240.0,440.0,11520.0,dbfc54d0acb3428b5a6204986d8f3295591e3ba314d7c7b2c631cb33cdadd9ea
TEST,B_COEFF,92401,,online,,5.044777700153645,0.10255814999982249,466889216,Process high-water since last offline fit reset; not isolated method memory,42.0,96.0,3240.0,440.0,11520.0,dc2c2dc90835467e4b0ca9b0beea01f45002793b709213b443fcfd9b9f1ca8cb
TEST,B_COEFF,92401,,online,,4.9913856999774,0.10259554999356624,466889216,Process high-water since last offline fit reset; not isolated method memory,43.0,96.0,3240.0,440.0,11520.0,a4da429df29cfeaecc78871329d41141d40e272482db59797e6c49896535ece6
TEST,B_COEFF,92401,,online,,4.870371799945133,0.1015163499978371,466889216,Process high-water since last offline fit reset; not isolated method memory,44.0,96.0,3240.0,440.0,11520.0,c2f11095dea072fbbc046431893d9fdcc67fbd85d4af32dc8e3b00d6b3d9be21
TEST,B_COEFF,92401,,online,,4.920783300010953,0.10154764998878818,466889216,Process high-water since last offline fit reset; not isolated method memory,45.0,96.0,3240.0,440.0,11520.0,56f55553df7b4f5abf4524c7df0c2cd9d6b2c79967af373940ac8c7347a41b93
TEST,B_COEFF,92401,,online,,4.892070000030799,0.10136555001372471,466889216,Process high-water since last offline fit reset; not isolated method memory,46.0,96.0,3240.0,440.0,11520.0,2a6c8929a43f3de62b2ffd7805c6b4d0c44639aad7dd81ca9f1394aaec7dd94d
