source,arm,seed,condition,origin,channel,history_subset,nmae,mae,normalized_mse,pinball,crossing
ettm1,B4,81551,BURST16,65025,0,False,0.2938180435641199,1.8091954458504915,0.12748637957053183,0.263950747664762,0.0
ettm1,B4,81551,BURST16,65025,1,False,0.6111200529933432,1.312487335409969,0.48850836347640114,0.4960685860309383,0.0
ettm1,B4,81551,BURST16,65025,2,False,0.8441271528843646,4.99190735258162,1.6263522755463673,0.6877557849605194,0.0
ettm1,B4,81551,BURST16,65025,3,False,0.6035824516837706,1.1877598016289994,0.4765646714468499,0.4940087661569143,0.0
ettm1,B4,81551,BURST16,65130,0,False,0.7435119648933833,4.578202361240983,0.7997943134826648,0.547043154981499,0.0
ettm1,B4,81551,BURST16,65130,1,False,0.733144031338111,1.5745551981963217,0.7003978148972554,0.5785227003363308,0.0
ettm1,B4,81551,BURST16,65130,2,False,0.7370910078179953,4.358928638743237,0.7676420159099262,0.5435697922187332,0.0
ettm1,B4,81551,BURST16,65130,3,False,0.5581119387730316,1.0982806472165976,0.41644187195820287,0.41118970807470206,0.0
ettm1,B4,81551,BURST16,65236,0,False,0.5622108583954405,3.4618341075256467,0.7193952406801138,0.4399871976332262,0.0
ettm1,B4,81551,BURST16,65236,1,False,0.25646689137366313,0.5508075626567006,0.10272969268242241,0.22141884392226047,0.0
ettm1,B4,81551,BURST16,65236,2,False,0.5031862431113254,2.9756880798377097,0.6202270860308021,0.377350802690649,0.0
ettm1,B4,81551,BURST16,65236,3,False,0.32727495559408326,0.6440280615352094,0.16567348175484523,0.2752355278806145,0.0
ettm1,B4,81551,BURST16,65307,0,False,0.375290922046969,2.3108677016571164,0.25786725341495953,0.30466930764329647,0.0
ettm1,B4,81551,BURST16,65307,1,False,0.4304146061725388,0.9243907425552607,0.26907098810733115,0.3337238550022135,0.0
ettm1,B4,81551,BURST16,65307,2,False,0.34366845749666397,2.0323491478338838,0.19512671760460182,0.285051499508225,0.0
ettm1,B4,81551,BURST16,65307,3,False,0.22382003391360486,0.4404442812083289,0.08543135756106124,0.20610024997928558,0.0
ettm1,B4,81551,BURST16,65379,0,False,0.5275917539133176,3.2486656941473484,0.49738801867585775,0.39601550656033363,0.0
ettm1,B4,81551,BURST16,65379,1,False,0.44248899174422107,0.950322600081563,0.25702190368150957,0.3199480625627996,0.0
ettm1,B4,81551,BURST16,65379,2,False,0.7373404933266479,4.360404019011185,0.8669148388005357,0.5236104874473491,0.0
ettm1,B4,81551,BURST16,65379,3,False,0.34613635111990626,0.6811444610357285,0.16238577237476298,0.25058694153507716,0.0
ettm1,B4,81551,BURST16,65560,0,False,0.3448773223401026,2.1235948391258717,0.18352971308614358,0.2948148862042367,0.0
ettm1,B4,81551,BURST16,65560,1,False,0.3471329859977214,0.7455288786441088,0.1963591643784711,0.2666600961661116,0.0
ettm1,B4,81551,BURST16,65560,2,False,0.33035463872617166,1.9536153343506157,0.18551885664938828,0.2649099127697077,0.0
ettm1,B4,81551,BURST16,65560,3,False,0.26547494076806366,0.5224148947745562,0.11916606555441218,0.21135481621788071,0.0
ettm1,B4,81551,BURST16,65653,0,False,0.3390894715005613,2.0879559339955445,0.15742545411143694,0.2704667765491994,0.0
ettm1,B4,81551,BURST16,65653,1,False,0.5142552822134734,1.1044532768428326,0.357240631325058,0.41128157793669057,0.0
ettm1,B4,81551,BURST16,65653,2,False,0.3456442044827287,2.0440331054851413,0.15102588284918395,0.2570286641948119,0.0
ettm1,B4,81551,BURST16,65653,3,False,0.5211311744906573,1.0255080456845462,0.34387187798820207,0.4036639106222176,0.0
ettm1,B4,81551,BURST16,65847,0,False,0.37586272073342003,2.3143885731697083,0.2749626308808963,0.29648572757800096,0.0
ettm1,B4,81551,BURST16,65847,1,False,0.2812541612013175,0.6040425654500723,0.12430490546354095,0.22067125548276453,0.0
ettm1,B4,81551,BURST16,65847,2,False,0.3675794891145292,2.1737516061402857,0.345318303741985,0.2949850021911646,0.0
ettm1,B4,81551,BURST16,65847,3,False,0.20461637239363312,0.4026543535292148,0.07308538684827526,0.16970882864599618,0.0
ettm1,B4,81551,BURST16,65899,0,False,0.707207997029359,4.354659339413047,0.6461334679770949,0.5606732129117298,0.0
ettm1,B4,81551,BURST16,65899,1,False,0.29142093043262257,0.625877482816577,0.14555342602462656,0.2305613816869579,0.0
ettm1,B4,81551,BURST16,65899,2,False,0.5912485272945183,3.4964612387120724,0.5401927977058198,0.4775705595619668,0.0
ettm1,B4,81551,BURST16,65899,3,False,0.27830563420884336,0.5476637764368206,0.13750590520184583,0.23099957411682392,0.0
ettm1,B4,81551,BURST16,66000,0,False,0.31438163136979846,1.9358164966106415,0.1535545136967736,0.24158611773962124,0.0
