source,arm,seed,condition,nmae,mae,normalized_mse,pinball,crossing,nrmse
ettm1,B1,81552,POINT4,0.41615404495682484,1.8820829359098354,0.47084019570283997,0.33645971271683467,0.0,0.6578229984932049
ettm1,B1,81552,POINT8,0.41784432109873065,1.8917086268295513,0.47602594318672475,0.33720152649032764,0.0,0.6602865542566122
ettm1,B1,81552,REFERENCE,0.41640461488356245,1.880767427305969,0.4734506596084616,0.3369445570828159,0.0,0.660339257160567
ettm1,B1,81552,SHIFT4,0.8230207081712502,3.7596719241994268,1.2602573778697177,0.6428147408694075,0.0,1.0819027801142294
ettm1,B1,81552,SHIFT8,0.7011858400813807,3.278038893394986,0.9657545960673792,0.5577623231280968,0.0,0.9365570612892492
ettm1,B1,81552,SHIFT_POINT,0.769762316614473,3.509678249279756,1.1380719444051153,0.5998522948263353,0.0,1.0292146027622735
ettm1,B2,81551,BURST16,0.4684055449982532,2.12094568256029,0.6212866557591733,0.3841202535227261,0.002071380615234375,0.753074611065693
ettm1,B2,81551,BURST4,0.457160699521271,2.084967379012312,0.5890159919905896,0.3745987687214539,0.0018138885498046875,0.7295021322524375
ettm1,B2,81551,BURST8,0.4509586061502937,2.032702161122188,0.5136714060148443,0.3693363240969266,0.0017337799072265625,0.693004381771916
ettm1,B2,81551,POINT16,0.43325955305122,1.966983605025689,0.49294545387433825,0.355158788883288,0.001247406005859375,0.6723403326604227
ettm1,B2,81551,POINT4,0.4321980098795755,1.9639069120149628,0.4852958648023803,0.35427964182082033,0.001293182373046875,0.6667503001895331
ettm1,B2,81551,POINT8,0.42889295610492345,1.9407350991060284,0.4739394885946132,0.3514480129568044,0.001361846923828125,0.6607324663716453
ettm1,B2,81551,REFERENCE,0.43242417924453275,1.956944986375163,0.4863344766799951,0.35528182309055556,0.00146484375,0.6696529029063104
ettm1,B2,81551,SHIFT4,0.6082525797890108,2.833197689661648,0.7543957743508508,0.485244178407176,0.0,0.8343471694773741
ettm1,B2,81551,SHIFT8,0.6125050821912051,2.8582388450895304,0.7264148007490533,0.4839895148320502,0.0,0.8192662732070474
ettm1,B2,81551,SHIFT_POINT,0.6136264957522816,2.845931471139858,0.7712768156083998,0.48938559509127844,0.0,0.8444244155999852
ettm1,B2,81552,BURST16,0.4695490624904635,2.112669144683366,0.6276696319891364,0.38728351055702737,0.0034160614013671875,0.7597785221853517
ettm1,B2,81552,BURST4,0.4487374693295991,2.0343990196214463,0.5551907034884482,0.36926785460623274,0.0023040771484375,0.7129682110767123
ettm1,B2,81552,BURST8,0.4542124836485228,2.036640473282091,0.5248144419931349,0.37410232083464423,0.002857208251953125,0.7035340242567772
ettm1,B2,81552,POINT16,0.4297916187386667,1.9416269797779933,0.49245031879756823,0.35449508961352144,0.001735687255859375,0.6732208290912142
ettm1,B2,81552,POINT4,0.4292550394604901,1.940176774205156,0.4854980849433066,0.3539322871024311,0.001857757568359375,0.6691001211126518
ettm1,B2,81552,POINT8,0.42897398413523924,1.9364966143503466,0.48377689491098796,0.35347507157759717,0.0019626617431640625,0.66781882313711
ettm1,B2,81552,REFERENCE,0.4299046431369521,1.9422672871094626,0.4909999088980984,0.355093106169131,0.001728057861328125,0.672689690183136
ettm1,B2,81552,SHIFT4,0.619394745786986,2.8749620266435527,0.7870354895273028,0.49772662985220695,3.814697265625e-06,0.8518250651790742
ettm1,B2,81552,SHIFT8,0.5647954292122565,2.6307909890516057,0.6371557662843148,0.44956992904534016,3.814697265625e-06,0.7659262067385866
ettm1,B2,81552,SHIFT_POINT,0.6163136073358811,2.844836143407238,0.7838795802378732,0.494378831883008,1.1444091796875e-05,0.8523363985673353
ettm1,B3,81551,BURST16,0.46064240746610424,2.076168724448962,0.9421289645282764,0.3738935262378601,3.0517578125e-05,0.8911139817424021
ettm1,B3,81551,BURST4,0.4182426097240045,1.8915455214266501,0.48021730015765074,0.33642819769873583,3.814697265625e-06,0.6643620290882736
ettm1,B3,81551,BURST8,0.42008457768667784,1.8810984297707307,0.46353640675588015,0.338354438673289,5.7220458984375e-06,0.6604811174658198
ettm1,B3,81551,POINT16,0.40873765081087166,1.8462998574969731,0.4497343019760264,0.32828206717034847,0.0,0.643164984619261
ettm1,B3,81551,POINT4,0.40693386420436145,1.8376803725979869,0.4487984714261294,0.3275228300447507,0.0,0.642567725359237
ettm1,B3,81551,POINT8,0.40774928997221577,1.841072391510437,0.44825545679437373,0.32763774614208735,0.0,0.641951066266573
ettm1,B3,81551,REFERENCE,0.40651643753038513,1.8322480770292984,0.44887330012663185,0.32741511626941977,0.0,0.6436070343782172
ettm1,B3,81551,SHIFT4,0.5485034619809726,2.5520938595477007,0.6310267616926224,0.43708831253965086,0.0,0.764962976009106
ettm1,B3,81551,SHIFT8,0.5480318972106015,2.5286250538295607,0.6341034410480192,0.44003126982790114,0.0,0.7692033428516937
ettm1,B3,81551,SHIFT_POINT,0.573278727823439,2.674811009787131,0.7166381832132579,0.4578175624940877,0.0,0.8106243760781171
ettm1,B3,81552,BURST16,0.4621678936132368,2.0806289870984074,0.9278737846130812,0.3745285465733166,0.0,0.8864719568140439
ettm1,B3,81552,BURST4,0.4174054797604147,1.882111387188786,0.4746519868079169,0.3358356120155182,1.9073486328125e-06,0.6616876208050602
ettm1,B3,81552,BURST8,0.4199527122705672,1.874580029001777,0.4594635743294956,0.3381269599978091,1.33514404296875e-05,0.6587796274201901
ettm1,B3,81552,POINT16,0.40673643099502255,1.8318132463479202,0.44209288752007886,0.32689799151318766,0.0,0.6386589638531652
ettm1,B3,81552,POINT4,0.40516216385939463,1.8243122818077495,0.4422747658805873,0.32646367251518194,0.0,0.6386830909336777
ettm1,B3,81552,POINT8,0.4068050915436559,1.8321832989248037,0.4434421580079684,0.32707678198272955,0.0,0.6392281678274063
ettm1,B3,81552,REFERENCE,0.4048435710407296,1.819943471119231,0.44264736675809524,0.3264609882789897,0.0,0.6397181226196925
ettm1,B3,81552,SHIFT4,0.5527584299283249,2.572824661424158,0.652113709600401,0.44242428800853606,0.0,0.7759109149968475
ettm1,B3,81552,SHIFT8,0.5521985155345501,2.5416120481569857,0.6482240174207441,0.4458444948322824,0.0,0.7767239424583413
ettm1,B3,81552,SHIFT_POINT,0.5786841999239161,2.704148509333558,0.7377052569690846,0.4627893303179617,0.0,0.82074858752317
ettm1,B4,81551,BURST16,0.44101391243364135,1.9902286547677193,0.5644012111585162,0.35666423139367914,0.0,0.7192133601105914
