seed_81551_gain_pct,seed_81552_gain_pct,source,panel,new,baseline,new_nmae,baseline_nmae,gain_pct,ci_low_pct,ci_high_pct,paired_difference,origins,time_blocks,bootstrap_draws
0.42193996458937955,-0.7773094065231634,electricity,REFERENCE,B5,B2,0.1706971741309888,0.17040153381105946,-0.17349627865272943,-1.609470148679637,0.92294395358175,0.00029564031992935407,128,32,2000
-1.1221055813408043,-0.39793865965627173,electricity,REFERENCE,B3,B0,0.16779219366280965,0.1665240673577794,-0.7615273426547331,-1.6202446100149304,-0.23060524785302294,0.0012681263050302804,128,32,2000
-2.6166582556357065,-2.0378799029683092,electricity,REFERENCE,B2,B0,0.17040153381105946,0.1665240673577794,-2.328472103043988,-6.1415882196583995,0.24650379672704048,0.00387746645328009,128,32,2000
-2.299932428678564,-2.970527404706691,electricity,REFERENCE,B1,B0,0.17091003827056933,0.1665240673577794,-2.6338360468740163,-7.54457072231864,0.8228526737518158,0.004385970912789973,128,32,2000
-31.858781508841183,-34.049938078913165,electricity,SHIFT4,B5,B0,0.2543388450714666,0.1913074833711303,-32.94767177406097,-40.541120874974276,-25.609847513553632,0.06303136170033632,128,32,2000
-30.75755977811592,-34.440738373258824,electricity,SHIFT4,B5,B3,0.2543388450714666,0.19184162884572664,-32.57750499814529,-40.63822905624187,-24.82482162376579,0.06249721622573999,128,32,2000
0.3000234545319058,0.031129080729275227,electricity,SHIFT4,B5,B4,0.2543388450714666,0.25476039754469537,0.16547017405043052,0.10486848181329639,0.23201111788705756,-0.0004215524732287745,128,32,2000
-13.89573090987124,-10.862668434251388,electricity,SHIFT4,B5,B2,0.2543388450714666,0.2263697406068163,-12.35549609664044,-14.810328470163302,-10.09376651337561,0.027969104464650306,128,32,2000
-0.8421858993039821,0.2906859178805288,electricity,SHIFT4,B3,B0,0.19184162884572664,0.1913074833711303,-0.27920783086154977,-1.0653313704747747,0.5295303843502839,0.0005341454745963277,128,32,2000
-15.771487179958111,-20.915308978344925,electricity,SHIFT4,B2,B0,0.2263697406068163,0.1913074833711303,-18.327697703108868,-23.624881556750033,-13.373336298413733,0.03506225723568601,128,32,2000
-34.27581400857851,-35.67902860460572,electricity,SHIFT4,B1,B0,0.25821371411837735,0.1913074833711303,-34.97313830502444,-42.92600032574103,-27.292309903754873,0.06690623074724705,128,32,2000
-63.886728499992195,-56.537515342648945,electricity,SHIFT8,B5,B0,0.3364346948800979,0.21003227646690215,-60.182377937095225,-76.24985321615475,-46.06959016419857,0.12640241841319577,128,32,2000
-65.07480044495107,-50.080151215956484,electricity,SHIFT8,B5,B3,0.3364346948800979,0.21383758464270994,-57.331881316480974,-73.16243750118002,-43.48188200844461,0.12259711023738801,128,32,2000
0.39017555821387884,0.43082026789811323,electricity,SHIFT8,B5,B4,0.3364346948800979,0.3378204356266765,0.4102003906329643,0.3375016451207094,0.47981196293141265,-0.0013857407465785478,128,32,2000
-34.6495590416727,-23.42789858692502,electricity,SHIFT8,B5,B2,0.3364346948800979,0.2610490851478421,-28.87794442549456,-36.28657085223333,-22.43238394734754,0.07538560973225589,128,32,2000
0.7197173292086356,-4.302610354783498,electricity,SHIFT8,B3,B0,0.21383758464270994,0.21003227646690215,-1.8117730473713456,-2.4116391700079673,-1.1970387255446302,0.003805308175807757,128,32,2000
-21.713527817251066,-26.825067213152167,electricity,SHIFT8,B2,B0,0.2610490851478421,0.21003227646690215,-24.289985110445357,-36.021300110056856,-15.76137987114457,0.051016808680939885,128,32,2000
-65.06865334109087,-58.701355762444464,electricity,SHIFT8,B1,B0,0.3399566351222483,0.21003227646690215,-61.859234609505464,-78.48332326061055,-47.192497523093024,0.12992435865534613,128,32,2000
-48.50630380366261,-45.89785985988464,electricity,SHIFT,B5,B0,0.2953867699757823,0.20066987991901625,-47.20035218787726,-57.966444184913186,-38.00948979769915,0.09471689005676605,128,32,2000
-48.46126350201963,-42.855939737681936,electricity,SHIFT,B5,B3,0.2953867699757823,0.20283960674421825,-45.625785179255686,-56.30876041702587,-36.27473172051522,0.09254716323156398,128,32,2000
0.3517558682780808,0.257462705930811,electricity,SHIFT,B5,B4,0.2953867699757823,0.296290416585686,0.30498678300733273,0.24540826895042223,0.3695062884094979,-0.0009036466099036611,128,32,2000
-24.942153922904218,-17.632096451652824,electricity,SHIFT,B5,B2,0.2953867699757823,0.2437094128773292,-21.204497802661738,-25.26103268492883,-17.48910755977143,0.05167735709845309,128,32,2000
-0.030338083201320032,-2.129362018680103,electricity,SHIFT,B3,B0,0.20283960674421825,0.20066987991901625,-1.0812419014142094,-1.6101492253857468,-0.49876969437065066,0.002169726825202043,128,32,2000
-18.860047742812803,-24.028954903349153,electricity,SHIFT,B2,B0,0.2437094128773292,0.20066987991901625,-21.44792879513473,-29.635497243947743,-15.341550864350177,0.043039532958312934,128,32,2000
-50.281350656009806,-47.808691492829865,electricity,SHIFT,B1,B0,0.2990851746203128,0.20066987991901625,-49.04338146861589,-60.22489024234839,-39.433810802205976,0.0984152947012966,128,32,2000
-24.872512709661954,-28.167766806967553,electricity,SHIFT_POINT,B5,B0,0.24822271662587983,0.19622145590940776,-26.501312242061957,-32.170126960686126,-21.31699947117754,0.052001260716472084,128,32,2000
-24.25417014592974,-29.159185907956807,electricity,SHIFT_POINT,B5,B3,0.24822271662587983,0.19597078939577006,-26.663120249306704,-32.68678614314527,-21.08676445672078,0.052251927230109775,128,32,2000
0.2153822047493703,0.04239898123835628,electricity,SHIFT_POINT,B5,B4,0.24822271662587983,0.2485429081692481,0.12882747117057836,0.07829753408541279,0.18040725290596799,-0.000320191543368289,128,32,2000
-11.489426535894665,-10.796629625193122,electricity,SHIFT_POINT,B5,B2,0.24822271662587983,0.2233395712850623,-11.141395677283539,-13.82681381656519,-8.77887768182008,0.024883145340817522,128,32,2000
-0.4976433088772936,0.7675947274054296,electricity,SHIFT_POINT,B3,B0,0.19597078939577006,0.19622145590940776,0.12774674027157262,-0.7344095778075982,1.011301305299,-0.0002506665136377006,128,32,2000
-12.003906190564662,-15.678398558275774,electricity,SHIFT_POINT,B2,B0,0.2233395712850623,0.19622145590940776,-13.820158070876065,-17.423594855109172,-10.636652834079229,0.027118115375654558,128,32,2000
-27.096326722079734,-29.54994753760465,electricity,SHIFT_POINT,B1,B0,0.2517700200051072,0.19622145590940776,-28.30911830628007,-34.341265625420974,-22.795950159030134,0.05554856409569943,128,32,2000
-15.456750995656199,-15.92072898075607,electricity,HISTORY_SUBSET,B5,B0,0.28782748060747804,0.2451924175630049,-17.388410077370196,-42.680437677122676,0.8587746403106468,0.04263506304447309,50,25,2000
-13.607275107815031,-14.289942704747883,electricity,HISTORY_SUBSET,B5,B3,0.28782748060747804,0.24935963829462207,-15.426651472523245,-38.018351320319105,1.9033369072103405,0.03846784231285596,50,25,2000
0.11018598393811585,0.034362632780349234,electricity,HISTORY_SUBSET,B5,B4,0.28782748060747804,0.2880369564115288,0.07272532200746085,-0.05732714632629088,0.280299502602814,-0.00020947580405088342,50,25,2000
-1.6499929967529248,-2.9623935687012937,electricity,HISTORY_SUBSET,B5,B2,0.28782748060747804,0.28088322435763774,-2.4722929842895924,-9.902299790734174,2.480527906866654,0.006944256249840264,50,25,2000
-1.6279555038055227,-1.4268851986575237,electricity,HISTORY_SUBSET,B3,B0,0.24935963829462207,0.2451924175630049,-1.6995716152382156,-3.4541436165075052,-0.3884051036205649,0.004167220731617131,50,25,2000
-13.582645302636,-12.585503272520949,electricity,HISTORY_SUBSET,B2,B0,0.28088322435763774,0.2451924175630049,-14.556244091627235,-37.54292828471578,0.5055662347660576,0.03569080679463282,50,25,2000
-16.0909268946817,-16.57944435783172,electricity,HISTORY_SUBSET,B1,B0,0.2895618858114738,0.2451924175630049,-18.09577502006876,-44.15398137236524,0.8379756734125836,0.04436946824846895,50,25,2000
-1.3016810149932834,0.7038808355196657,ettm1,FAULT,B5,B0,0.42442048686681644,0.4231977068249665,-0.28893824851363714,-2.1157140475623804,1.38602012856347,0.0012227800418499267,128,21,2000
-0.9631648526587933,-1.1170899903277576,ettm1,FAULT,B5,B3,0.42442048686681644,0.4200516809922106,-1.0400638950631702,-2.733893686798917,0.6088567399243937,0.00436880587460581,128,21,2000
0.004422316570551477,-0.03339261957076012,ettm1,FAULT,B5,B4,0.42442048686681644,0.4243590380979143,-0.014480372369951588,-0.05922694606068868,0.02446973542232303,6.14487689021032e-05,128,21,2000
4.649793602187491,4.290853206400391,ettm1,FAULT,B5,B2,0.42442048686681644,0.44428291895904326,4.470672007549736,2.402883900521739,6.462725824125317,-0.019862432092226802,128,21,2000
-0.3352867977430174,1.8008536697620703,ettm1,FAULT,B3,B0,0.4200516809922106,0.4231977068249665,0.743393875254883,0.2526631607451399,1.2180625968720056,-0.0031460258327558836,128,21,2000
-6.241700822702456,-3.747784293403189,ettm1,FAULT,B2,B0,0.44428291895904326,0.4231977068249665,-4.98235500666302,-7.64879799270661,-2.316057728334094,0.021085212134076728,128,21,2000
-1.3610346562694664,0.7253814093036826,ettm1,FAULT,B1,B0,0.42449888391263757,0.4231977068249665,-0.307463170685196,-2.1806206081553867,1.4125134223824924,0.0013011770876710646,128,21,2000
-3.0289566362824427,-1.4622520669441252,ettm1,REFERENCE,B5,B0,0.41646168079398516,0.4073363333081826,-2.240248840974002,-4.027356132399036,-0.7145592229153581,0.009125347485802546,128,21,2000
-2.530959663300658,-2.7849240459200786,ettm1,REFERENCE,B5,B3,0.41646168079398516,0.4056800042855574,-2.657680042035926,-4.3985280756206935,-1.1668268763291265,0.010781676508427807,128,21,2000
-0.00110419277830065,0.01411798055078739,ettm1,REFERENCE,B5,B4,0.41646168079398516,0.4164887575407111,0.006501195106878299,-0.044172512715799916,0.0487089160762305,-2.70767467259131e-05,128,21,2000
3.611956825091023,3.2068707230863303,ettm1,REFERENCE,B5,B2,0.41646168079398516,0.43116441119074245,3.4100055605593482,1.1354298529599247,5.813294988562968,-0.014702730396757232,128,21,2000
-0.4857040006424951,1.2868346124233487,ettm1,REFERENCE,B3,B0,0.4056800042855574,0.4073363333081826,0.4066244248759565,-0.022185774085016208,0.8380238162461364,-0.0016563290226252613,128,21,2000
-6.889768940866081,-4.823816344105003,ettm1,REFERENCE,B2,B0,0.43116441119074245,0.4073363333081826,-5.849730538162423,-8.772641192568372,-2.869720730866549,0.02382807788255978,128,21,2000
-3.0881579135755066,-1.532099204351467,ettm1,REFERENCE,B1,B0,0.4167246595682516,0.4073363333081826,-2.304809439369615,-4.149000036578323,-0.7446577849915875,0.009388326260068997,128,21,2000
-47.454746603690644,-45.73082629784351,ettm1,SHIFT4,B5,B0,0.8082723117903541,0.5514045925316808,-46.58425459956883,-57.99995429328475,-35.89163184560413,0.25686771925867324,128,21,2000
-46.76740465926954,-46.81283613715668,ettm1,SHIFT4,B5,B3,0.8082723117903541,0.5506309459546487,-46.790208165475214,-57.454205593072984,-36.56025080878037,0.2576413658357054,128,21,2000
0.09551186611830298,0.2682927683880343,ettm1,SHIFT4,B5,B4,0.8082723117903541,0.8097486799342027,0.18232424213011633,0.10393140890797847,0.2660500437799926,-0.0014763681438486258,128,21,2000
-32.35032984076476,-31.01827767910692,ettm1,SHIFT4,B5,B2,0.8082723117903541,0.6138236627879983,-31.678258886137844,-39.76053773771913,-23.759302464122033,0.19444864900235576,128,21,2000
-0.4683205688734704,0.7369994802786217,ettm1,SHIFT4,B3,B0,0.5506309459546487,0.5514045925316808,0.14030470320895994,-0.9269036223122606,1.1975893250701497,-0.0007736465770322024,128,21,2000
-11.4124511673666,-11.229386372160178,ettm1,SHIFT4,B2,B0,0.6138236627879983,0.5514045925316808,-11.320012764081433,-17.093906073950897,-6.6230078072657905,0.062419070256317495,128,21,2000
-49.02544202826684,-47.796036314701794,ettm1,SHIFT4,B1,B0,0.8183100816659904,0.5514045925316808,-48.404654721655135,-59.991028866589964,-37.488602889424726,0.26690548913430956,128,21,2000
-30.33922287624509,-24.221119327996842,ettm1,SHIFT8,B5,B0,0.6939473934453665,0.5453682716834298,-27.24381477186162,-33.989982171295445,-20.85704634605489,0.14857912176193683,128,21,2000
-28.164197559613456,-24.142692197648373,ettm1,SHIFT8,B5,B3,0.6939473934453665,0.5501152063725758,-26.145830074614885,-33.01744661140493,-19.605719682532584,0.14383218707279072,128,21,2000
0.22221177588994667,0.26665928349088874,ettm1,SHIFT8,B5,B4,0.6939473934453665,0.6956459549759679,0.2441704028394942,0.12679392831929398,0.3657019192158414,-0.0016985615306014095,128,21,2000
-14.673445797047524,-21.37387592108442,ettm1,SHIFT8,B5,B2,0.6939473934453665,0.5886502557017308,-17.88789467493068,-24.139314850977872,-11.831638992399332,0.10529713774363582,128,21,2000
-1.6970615492052366,-0.06317498755674666,ettm1,SHIFT8,B3,B0,0.5501152063725758,0.5453682716834298,-0.8704090310375445,-1.7462015671448676,0.03728244930261617,0.004746934689146109,128,21,2000
-13.661207239663241,-2.345845335584129,ettm1,SHIFT8,B2,B0,0.5886502557017308,0.5453682716834298,-7.936285674393773,-12.906741026475629,-2.7093862906986494,0.04328198401830102,128,21,2000
-32.72533925265782,-27.060974343510715,ettm1,SHIFT8,B1,B0,0.7082124931655307,0.5453682716834298,-29.859496772600515,-36.85238245633541,-23.204265940814665,0.16284422148210098,128,21,2000
-38.95267807886631,-35.02459677181291,ettm1,SHIFT,B5,B0,0.7511098526178603,0.5483864321075553,-36.967256781171564,-43.88483414715743,-30.28473423825944,0.202723420510305,128,21,2000
-37.469801261835386,-35.48350798391628,ettm1,SHIFT,B5,B3,0.7511098526178603,0.5503730761636123,-36.472855440801744,-43.16468358765547,-30.01495687615779,0.2007367764542481,128,21,2000
0.154588148739232,0.2675447782488627,ettm1,SHIFT,B5,B4,0.7511098526178603,0.7526973174550854,0.2109034801123455,0.12622034697283985,0.3039693855579847,-0.0015874648372250135,128,21,2000
-23.48109915617629,-26.41841344664,ettm1,SHIFT,B5,B2,0.7511098526178603,0.6012369592448645,-24.927425213718003,-29.58632210132243,-20.154877614280547,0.14987289337299575,128,21,2000
-1.0786927771915034,0.33872108785214516,ettm1,SHIFT,B3,B0,0.5503730761636123,0.5483864321075553,-0.36227082577917624,-1.1692168102042988,0.5051428110785654,0.0019866440560569456,128,21,2000
-12.529511826843965,-6.807697621363906,ettm1,SHIFT,B2,B0,0.6012369592448645,0.5483864321075553,-9.637460747195071,-14.07398601297682,-5.594954781461782,0.05285052713730924,128,21,2000
-40.92843062699254,-37.47537815737576,ettm1,SHIFT,B1,B0,0.7632612874157606,0.5483864321075553,-39.18310934178286,-46.35428747841687,-32.22728349695634,0.21487485530820527,128,21,2000
-30.506625316961,-27.383927988803446,ettm1,SHIFT_POINT,B5,B0,0.7604094512902211,0.5898071695855718,-28.925094590580013,-36.486603844638836,-21.67220866645972,0.1706022817046494,128,21,2000
-32.53374592879857,-31.510611501598884,ettm1,SHIFT_POINT,B5,B3,0.7604094512902211,0.5759814638736775,-32.019778236646815,-39.56887604890792,-24.90969082455109,0.18442798741654365,128,21,2000
0.08271792468096395,0.18786893728087728,ettm1,SHIFT_POINT,B5,B4,0.7604094512902211,0.7614401678729388,0.13536409375367597,0.06046495363442428,0.23170467390998825,-0.0010307165827176117,128,21,2000
-23.819257782520587,-23.4811500062057,ettm1,SHIFT_POINT,B5,B2,0.7604094512902211,0.6149700515440814,-23.64983455388876,-29.542237055458592,-17.33586913513648,0.14543939974613979,128,21,2000
1.529512802668831,3.1379091509625034,ettm1,SHIFT_POINT,B3,B0,0.5759814638736775,0.5898071695855718,2.3441060781965173,1.284741607199206,3.507594488055992,-0.013825705711894244,128,21,2000
-5.4009106937034534,-3.1606265267221767,ettm1,SHIFT_POINT,B2,B0,0.6149700515440814,0.5898071695855718,-4.266289603802242,-7.301579315142176,-1.3253896328056343,0.0251628819585096,128,21,2000
-31.657625900316468,-28.845383118944202,ettm1,SHIFT_POINT,B1,B0,0.7681255111717429,0.5898071695855718,-30.23332892197064,-37.92761749766405,-22.86090492829951,0.1783183415861711,128,21,2000
-4.513710722036257,-1.0608603441925935,ettm1,HISTORY_SUBSET,B5,B0,0.5054057627528846,0.4900047089031274,-3.1430420095823974,-7.191960529623892,0.5486274414151104,0.015401053849757188,36,17,2000
-3.3952482005426,-3.668880375622141,ettm1,HISTORY_SUBSET,B5,B3,0.5054057627528846,0.48619009416918946,-3.9522953705034336,-8.046514935783929,-0.3408276757652388,0.019215668583695097,36,17,2000
0.06720974458489515,-0.028102916575112324,ettm1,HISTORY_SUBSET,B5,B4,0.5054057627528846,0.5054983815614308,0.018322275980409142,-0.05823374056074193,0.12780157568513387,-9.261880854617016e-05,36,17,2000
1.342893170220072,3.7227564025874904,ettm1,HISTORY_SUBSET,B5,B2,0.5054057627528846,0.5053475675282111,-0.011515881031787245,-10.035221515566294,7.063020772693311,5.819522467344968e-05,36,17,2000
-1.0817349355594308,2.515721228955048,ettm1,HISTORY_SUBSET,B3,B0,0.48619009416918946,0.4900047089031274,0.7784853215955678,-0.10059098355624906,1.7072799189661234,-0.003814614733937913,36,17,2000
-5.93632235978816,-4.968585065421061,ettm1,HISTORY_SUBSET,B2,B0,0.5053475675282111,0.4900047089031274,-3.13116554725128,-13.88768637255559,8.219704789311859,0.015342858625083734,36,17,2000
-4.435376891952991,-0.981014735408503,ettm1,HISTORY_SUBSET,B1,B0,0.5051493145386384,0.4900047089031274,-3.0907061422760895,-7.2101125158489765,0.7670859326021628,0.015144605635510927,36,17,2000
