arm,seed,policy,condition,channel,origin,normalized_MSE,raw_MAE
G0,73101,selected,standard,0,21043,0.14723176407028457,5.2941281994183855
G0,73101,selected,standard,0,21044,0.13887473096097272,5.230954488118489
G0,73101,selected,standard,0,21045,0.13036138283442408,5.215223670005798
G0,73101,selected,standard,0,21046,0.12071808175194025,5.078124860922496
G0,73101,selected,standard,0,21047,0.1470211225152521,5.565913756688436
G0,73101,selected,standard,0,21048,0.16118840439534765,5.865119854609172
G0,73101,selected,standard,0,21049,0.2160104812007058,6.539626757303874
G0,73101,selected,standard,0,21050,0.15134178822626868,5.475350220998128
G0,73101,selected,standard,0,21051,0.14979505028240156,5.113846202691396
G0,73101,selected,standard,0,21052,0.1754891972551124,5.684210101763408
G0,73101,selected,standard,0,21053,0.18459785137355664,5.974281887213389
G0,73101,selected,standard,0,21054,0.21478439446178088,6.331417302290599
G0,73101,selected,standard,0,21055,0.2724502281910591,7.688658932844798
G0,73101,selected,standard,0,21056,0.21732574195764354,6.841193377971649
G0,73101,selected,standard,0,21057,0.09159257020228075,4.763816197713216
G0,73101,selected,standard,0,21058,0.0971545037417925,4.262106875578563
G0,73101,selected,standard,0,21059,0.11497301846276614,4.480439126491547
G0,73101,selected,standard,0,21060,0.11742707261324359,4.414695640405019
G0,73101,selected,standard,0,21061,0.12019048777388346,4.4609792828559875
G0,73101,selected,standard,0,21062,0.12387733576131062,4.346336841583252
G0,73101,selected,standard,0,21063,0.1322943369108804,4.200165212154388
G0,73101,selected,standard,0,21064,0.1475483812171103,4.1417579253514605
G0,73101,selected,standard,0,21065,0.1293336484883679,4.1196891864140825
G0,73101,selected,standard,0,21066,0.1315965912274154,4.436025102933248
G0,73101,selected,standard,0,23640,0.27129276971477795,8.157349824905396
G0,73101,selected,standard,0,23641,0.25834877577533016,8.08899720509847
G0,73101,selected,standard,0,23642,0.2613148167462085,8.200854778289795
G0,73101,selected,standard,0,23643,0.25014477311126987,7.791988293329875
G0,73101,selected,standard,0,23644,0.24957037391011225,7.568922281265259
G0,73101,selected,standard,0,23645,0.24880424084456543,7.44429874420166
G0,73101,selected,standard,0,23646,0.25076638912600707,7.133415857950847
G0,73101,selected,standard,0,23647,0.25125071900268436,7.386753956476848
G0,73101,selected,standard,0,23648,0.2409372565803222,7.1831709543863935
G0,73101,selected,standard,0,23649,0.25552031681962345,7.713610092798869
G0,73101,selected,standard,0,23650,0.26032011612043826,7.977275530497233
G0,73101,selected,standard,0,23651,0.22959437693327944,6.98241925239563
G0,73101,selected,standard,0,23652,0.24815779751085235,7.382509152094523
G0,73101,selected,standard,0,23653,0.25655399590407396,7.629486958185832
G0,73101,selected,standard,0,23654,0.35096442298640446,8.790420134862265
G0,73101,selected,standard,0,23655,0.3504057948577757,9.54666543006897
G0,73101,selected,standard,0,26233,0.01238620528146025,2.1078819632530212
G0,73101,selected,standard,0,26234,0.011007561034343699,1.9631131291389465
G0,73101,selected,standard,0,26235,0.010785380698294343,2.049785852432251
G0,73101,selected,standard,0,26236,0.01073352702635412,1.9005458255608876
G0,73101,selected,standard,0,26237,0.011895639351483146,2.169903169075648
G0,73101,selected,standard,0,26238,0.009825497543891523,1.9165655573209126
G0,73101,selected,standard,0,26239,0.00828578996253078,1.7244069675604503
G0,73101,selected,standard,0,26240,0.007143497100186164,1.5255439976851146
