arm,lr,step,validation_loss,checkpoint,checkpoint_sha256
NAIVE_LORA,0.0001,360,0.4812215747154114,/home/minjae/Documents/github/tsfm-peft-method-screen/.cache/candidate_07/NAIVE_LORA_0.0001/best.pt,df2782ad505185299ea0e6e3c5865967690482ee4226f60c305362d295b0dd8f
DROP_CENSORED_LORA,0.0001,15,0.48563855533430933,/home/minjae/Documents/github/tsfm-peft-method-screen/.cache/candidate_07/DROP_CENSORED_LORA_0.0001/best.pt,940afd690a12695a0513eab604ef54ca952ab83492342bd99e4a115d37aec7a2
CENSORED_LOSS_LORA,0.0001,60,0.4809673234802131,/home/minjae/Documents/github/tsfm-peft-method-screen/.cache/candidate_07/CENSORED_LOSS_LORA_0.0001/best.pt,9ba853483406edd4a8a6d849be3ecd5eef97ac32514f62ed280db88e5121a8bc
CENSOR_PRESERVE_LORA,0.0001,60,0.4811875655640454,/home/minjae/Documents/github/tsfm-peft-method-screen/.cache/candidate_07/CENSOR_PRESERVE_LORA_0.0001/best.pt,c9d69fcca2ba34bf09abf2fcb7d78fac25aeb47583c2050f98a34ca2f86eb4e5
