source,arm,seed,variant,step,lead,pinball,nmae,raw_mae,coverage,width,crossing
Electricity,PCA,92341,raw128,128,29,0.19788547653421595,0.2513321557729872,61.388008734075036,0.8155487804878049,0.8119503259658813,0.00038109756097560977
Electricity,PCA,92341,raw128,128,30,0.20455079530606815,0.25882974388903274,65.43862337019385,0.801829268292683,0.8144161105155945,0.00019054878048780488
Electricity,PCA,92341,raw128,128,31,0.20713647579963682,0.2574123310961558,66.46031572760606,0.8094512195121951,0.8193127512931824,0.0
Electricity,PCA,92341,raw128,128,32,0.20899661769472003,0.2619030296270809,70.421708397749,0.8079268292682927,0.8188778758049011,0.0
Electricity,PCA,92341,raw128,128,33,0.21036200414890524,0.2603271577071042,68.57422776338531,0.8155487804878049,0.8205037117004395,0.0
Electricity,PCA,92341,raw128,128,34,0.2062520455899491,0.2580090076542717,66.68109584436183,0.8094512195121951,0.8229444622993469,0.0
Electricity,PCA,92341,raw128,128,35,0.203644932100744,0.2526683072382111,64.4957925284781,0.8201219512195121,0.8208525776863098,0.0
Electricity,PCA,92341,raw128,128,36,0.20130007662465635,0.25014962980634287,64.4299393281704,0.8170731707317073,0.8193432688713074,0.0
Electricity,PCA,92341,raw128,128,37,0.1983635444768777,0.24616815262042094,64.20239526469533,0.7926829268292683,0.8121205568313599,0.0
Electricity,PCA,92341,raw128,128,38,0.2090499638218874,0.25883171892748286,67.68531516703163,0.7698170731707317,0.8122492432594299,0.0
Electricity,PCA,92341,raw128,128,39,0.19730168088215774,0.2472527681175978,63.64630079269409,0.8262195121951219,0.8231675028800964,0.0
Electricity,PCA,92341,raw128,128,40,0.20620350433055942,0.2595735577654127,66.08113086514356,0.7926829268292683,0.8260900974273682,0.0011432926829268292
Electricity,PCA,92341,raw128,128,41,0.20669126902620488,0.25431161155694654,66.28811250081877,0.7942073170731707,0.8326336741447449,0.0011432926829268292
Electricity,PCA,92341,raw128,128,42,0.1969693850987459,0.2438469218274979,63.803322291955716,0.7957317073170732,0.8356896638870239,0.0007621951219512195
Electricity,PCA,92341,raw128,128,43,0.19565681136269195,0.24120370628895627,62.36123564185166,0.823170731707317,0.8411805629730225,0.0013338414634146342
Electricity,PCA,92341,raw128,128,44,0.19976277368964832,0.2449746004786095,61.10812847788741,0.8277439024390244,0.8359804749488831,0.00038109756097560977
Electricity,PCA,92341,raw128,128,45,0.21231605717163302,0.2602439767502256,65.7575166399886,0.8094512195121951,0.8320070505142212,0.0024771341463414634
Electricity,PCA,92341,raw128,128,46,0.2328396184851508,0.28339408058510046,70.31869325405214,0.774390243902439,0.82616126537323,0.0013338414634146342
Electricity,PCA,92341,raw128,128,47,0.23377646601342436,0.2853879268113301,71.51325634049206,0.788109756097561,0.830505907535553,0.00019054878048780488
Electricity,PCA,92341,raw128,128,48,0.23638322844303838,0.2902528683377352,73.61306102101396,0.7896341463414634,0.8327731490135193,0.00019054878048780488
Electricity,PCA,92341,raw128,128,49,0.22449025580864967,0.2753784678114918,71.38108397693169,0.8079268292682927,0.8452662229537964,0.00019054878048780488
Electricity,PCA,92341,raw128,128,50,0.2212905074904113,0.2735902100101799,71.70399164571995,0.8048780487804879,0.8519315123558044,0.00019054878048780488
Electricity,PCA,92341,raw128,128,51,0.21600908945297523,0.26901139922222594,70.1149909205553,0.8338414634146342,0.8598329424858093,0.0
Electricity,PCA,92341,raw128,128,52,0.2119643756335086,0.25859089140269576,68.5312693642407,0.864329268292683,0.8659608364105225,0.0007621951219512195
Electricity,PCA,92341,raw128,128,53,0.226260757789697,0.2781080776985621,70.68490918089704,0.801829268292683,0.8545215725898743,0.0005716463414634146
Electricity,PCA,92341,raw128,128,54,0.23717223457068584,0.29523179110603115,75.82641422457812,0.7865853658536586,0.8553245067596436,0.0005716463414634146
Electricity,PCA,92341,raw128,128,55,0.22775036959836148,0.2841350063994743,72.96816687467621,0.8048780487804879,0.8584241271018982,0.0
Electricity,PCA,92341,raw128,128,56,0.24064353652248713,0.2991885546353003,77.3477322299306,0.788109756097561,0.863154411315918,0.0007621951219512195
Electricity,PCA,92341,raw128,128,57,0.23264359530816942,0.28466737712021245,74.89337747852977,0.8048780487804879,0.8684030175209045,0.0
Electricity,PCA,92341,raw128,128,58,0.22883155719805723,0.2833705859156095,74.24485733450913,0.7865853658536586,0.8695671558380127,0.00019054878048780488
Electricity,PCA,92341,raw128,128,59,0.2159480366821185,0.2684932131419296,69.92023541287678,0.8109756097560976,0.8632082939147949,0.0
Electricity,PCA,92341,raw128,128,60,0.20488443494562286,0.2535249421930544,66.77463045352843,0.8460365853658537,0.8611607551574707,0.0
Electricity,PCA,92341,raw128,128,61,0.2129685874126736,0.2633025186769429,69.43447915519157,0.8125,0.8575993180274963,0.001524390243902439
Electricity,PCA,92341,raw128,128,62,0.2198309847396358,0.270799342255186,69.21529725702797,0.7759146341463414,0.858723521232605,0.0022865853658536584
Electricity,PCA,92341,raw128,128,63,0.2209279188609426,0.2769351583970555,68.98641617705182,0.8064024390243902,0.8684551119804382,0.002096036585365854
Electricity,PCA,92341,raw128,128,64,0.221457422777087,0.2730559575488127,71.6623251845197,0.8155487804878049,0.8815211057662964,0.0022865853658536584
Electricity,PCA,92341,selected_raw,512,1,0.10809215222171453,0.13798590928844223,33.65713185798831,0.8765243902439024,0.5279998779296875,0.0005716463414634146
Electricity,PCA,92341,selected_raw,512,2,0.13723812272306818,0.1735856732227946,43.86485937165051,0.8414634146341463,0.6044753193855286,0.00019054878048780488
Electricity,PCA,92341,selected_raw,512,3,0.1484106338934695,0.18339433520464876,47.32058803046622,0.8414634146341463,0.6554753184318542,0.0007621951219512195
Electricity,PCA,92341,selected_raw,512,4,0.1614477708877999,0.20297177941125516,52.278721704715636,0.823170731707317,0.6944965124130249,0.00038109756097560977
Electricity,PCA,92341,selected_raw,512,5,0.17708789298561617,0.22399842417521296,56.63041785868203,0.7942073170731707,0.7059609293937683,0.0005716463414634146
Electricity,PCA,92341,selected_raw,512,6,0.19020393183840043,0.24002349529445155,60.60197592944634,0.7759146341463414,0.7213216423988342,0.00038109756097560977
Electricity,PCA,92341,selected_raw,512,7,0.21875433139296233,0.27084736538540305,66.08136085184609,0.7957317073170732,0.7290698289871216,0.0
Electricity,PCA,92341,selected_raw,512,8,0.19619110217964592,0.24799227666251944,63.15488626898789,0.8048780487804879,0.7332385182380676,0.0
Electricity,PCA,92341,selected_raw,512,9,0.20026002250969402,0.2538335102656769,61.42954713542287,0.8003048780487805,0.7426448464393616,0.0
Electricity,PCA,92341,selected_raw,512,10,0.19467893913997283,0.24626541253414388,59.48182216504725,0.8125,0.7509410977363586,0.00019054878048780488
Electricity,PCA,92341,selected_raw,512,11,0.1919102031163587,0.24327462656357168,58.292210718480554,0.8125,0.7534138560295105,0.0007621951219512195
Electricity,PCA,92341,selected_raw,512,12,0.19192247903967966,0.24022967861182126,59.945197896259586,0.8185975609756098,0.7590217590332031,0.00038109756097560977
Electricity,PCA,92341,selected_raw,512,13,0.19015575771625115,0.23742888992071504,59.46475772159855,0.7972560975609756,0.7553595900535583,0.00038109756097560977
Electricity,PCA,92341,selected_raw,512,14,0.19874254594353033,0.2494509883406193,63.54602447370203,0.7835365853658537,0.7552056908607483,0.001524390243902439
Electricity,PCA,92341,selected_raw,512,15,0.19352949976060638,0.24422971684301847,61.19869977671926,0.8292682926829268,0.7629616260528564,0.0007621951219512195
Electricity,PCA,92341,selected_raw,512,16,0.19422451262635101,0.24340063891498795,60.54837626945682,0.8201219512195121,0.7716740965843201,0.0011432926829268292
Electricity,PCA,92341,selected_raw,512,17,0.19545642755059342,0.2438891942147039,60.11823411104156,0.8140243902439024,0.7764440178871155,0.0
Electricity,PCA,92341,selected_raw,512,18,0.19317374579764346,0.2425733607124696,60.29579710378879,0.8338414634146342,0.7785787582397461,0.0
Electricity,PCA,92341,selected_raw,512,19,0.18401391579809942,0.23101729078998173,58.536725893253234,0.8338414634146342,0.7802959680557251,0.0
Electricity,PCA,92341,selected_raw,512,20,0.18074060950798954,0.2246385002580296,55.7410420441046,0.8490853658536586,0.7757704854011536,0.0
Electricity,PCA,92341,selected_raw,512,21,0.18882507798113612,0.2370595870474526,59.26804641397988,0.8048780487804879,0.7644943594932556,0.0022865853658536584
Electricity,PCA,92341,selected_raw,512,22,0.20354888808947283,0.25200677998936905,64.56856205405259,0.7789634146341463,0.7645384669303894,0.0022865853658536584
Electricity,PCA,92341,selected_raw,512,23,0.19412254063669318,0.24103965955635878,59.29554804359994,0.8170731707317073,0.7685770392417908,0.0013338414634146342
Electricity,PCA,92341,selected_raw,512,24,0.2008865669508839,0.2509203681075598,64.6518463623233,0.8048780487804879,0.7693350911140442,0.00019054878048780488
Electricity,PCA,92341,selected_raw,512,25,0.1981780707571302,0.24843455087659386,63.907944458286934,0.8353658536585366,0.7868167757987976,0.00019054878048780488
Electricity,PCA,92341,selected_raw,512,26,0.19325045866210416,0.24450290513627818,60.606427227578514,0.8185975609756098,0.7985067367553711,0.00019054878048780488
Electricity,PCA,92341,selected_raw,512,27,0.19721192010019653,0.2512812348384865,60.79480996946009,0.8353658536585366,0.8062475919723511,0.00019054878048780488
Electricity,PCA,92341,selected_raw,512,28,0.18939862782742375,0.23999410394771484,59.13912271871799,0.8460365853658537,0.8173093199729919,0.00038109756097560977
Electricity,PCA,92341,selected_raw,512,29,0.19627879094696493,0.24854082517883005,60.23684609808573,0.8185975609756098,0.8137853741645813,0.0007621951219512195
Electricity,PCA,92341,selected_raw,512,30,0.2031749031578061,0.25707364591994647,64.69101427822578,0.8079268292682927,0.8195322751998901,0.00038109756097560977
Electricity,PCA,92341,selected_raw,512,31,0.20564457757902752,0.2555230805623877,65.80933556905607,0.8048780487804879,0.8229653835296631,0.0
Electricity,PCA,92341,selected_raw,512,32,0.2083910204782491,0.26012849620660117,69.55732678204048,0.8125,0.8235911130905151,0.00038109756097560977
Electricity,PCA,92341,selected_raw,512,33,0.20961540975955112,0.25909261998270205,67.86938835934895,0.8277439024390244,0.8260506391525269,0.0
Electricity,PCA,92341,selected_raw,512,34,0.20517376456271857,0.25648614794034397,65.89211323203111,0.8155487804878049,0.8291279673576355,0.0
Electricity,PCA,92341,selected_raw,512,35,0.20266642470568685,0.25035898394553047,63.65106427960279,0.8323170731707317,0.8244753479957581,0.0
Electricity,PCA,92341,selected_raw,512,36,0.20040100280634807,0.24820889499474336,63.59478678354403,0.8201219512195121,0.8209962844848633,0.0
Electricity,PCA,92341,selected_raw,512,37,0.1991665321660957,0.24718218011407223,64.1032076347165,0.7987804878048781,0.8164139986038208,0.0007621951219512195
Electricity,PCA,92341,selected_raw,512,38,0.20897121286119885,0.25933322817193516,67.49772093935711,0.7789634146341463,0.8216686844825745,0.0
Electricity,PCA,92341,selected_raw,512,39,0.19507826176016985,0.24409003594055026,62.38572794053613,0.8338414634146342,0.8332229256629944,0.0
Electricity,PCA,92341,selected_raw,512,40,0.20411271961755206,0.2584032205084117,65.26360588538938,0.8064024390243902,0.8362637162208557,0.0011432926829268292
Electricity,PCA,92341,selected_raw,512,41,0.20405250243241776,0.2512966457950114,64.90243319767278,0.8033536585365854,0.8434129357337952,0.0011432926829268292
Electricity,PCA,92341,selected_raw,512,42,0.19480215826326547,0.24128891686063494,62.58889259943148,0.801829268292683,0.8458048105239868,0.0007621951219512195
Electricity,PCA,92341,selected_raw,512,43,0.19406306167017445,0.2379608589129595,61.219697452173,0.8292682926829268,0.8497685790061951,0.0011432926829268292
Electricity,PCA,92341,selected_raw,512,44,0.19839405638546279,0.24289710634425873,60.445248661971675,0.8307926829268293,0.8418942093849182,0.0007621951219512195
Electricity,PCA,92341,selected_raw,512,45,0.21118665552266283,0.2580862167683658,65.13689110918743,0.8109756097560976,0.8386497497558594,0.0024771341463414634
Electricity,PCA,92341,selected_raw,512,46,0.2319569870878885,0.2821501819785563,69.8904399522921,0.7835365853658537,0.8349661231040955,0.001714939024390244
Electricity,PCA,92341,selected_raw,512,47,0.23114914242025295,0.2816528183684698,70.56001696935515,0.788109756097561,0.8342949748039246,0.0005716463414634146
Electricity,PCA,92341,selected_raw,512,48,0.23567883443663176,0.289490540819336,73.51191983571867,0.7972560975609756,0.8339458703994751,0.0009527439024390244
Electricity,PCA,92341,selected_raw,512,49,0.22486963952873296,0.27536872488866704,71.28308759084562,0.801829268292683,0.8472827076911926,0.00019054878048780488
Electricity,PCA,92341,selected_raw,512,50,0.2206795644969509,0.27258409895852326,71.67446350469822,0.8079268292682927,0.8554311394691467,0.0005716463414634146
Electricity,PCA,92341,selected_raw,512,51,0.21592947232973214,0.2703003345333891,70.63425332743947,0.8353658536585366,0.8609322309494019,0.0007621951219512195
Electricity,PCA,92341,selected_raw,512,52,0.21143920508138522,0.25893530326606695,68.77526451901691,0.8597560975609756,0.86504065990448,0.0011432926829268292
Electricity,PCA,92341,selected_raw,512,53,0.2247084899360485,0.27764612114441267,70.87575401910921,0.7972560975609756,0.8556142449378967,0.0011432926829268292
Electricity,PCA,92341,selected_raw,512,54,0.23634782689065992,0.29578478210371056,75.99626066626573,0.788109756097561,0.8602678179740906,0.0005716463414634146
Electricity,PCA,92341,selected_raw,512,55,0.22567694151719264,0.2829474889938587,72.6846115996198,0.8109756097560976,0.8619822263717651,0.0
Electricity,PCA,92341,selected_raw,512,56,0.2385825963873434,0.2985014325610463,77.20889367126837,0.7911585365853658,0.8667055368423462,0.0011432926829268292
Electricity,PCA,92341,selected_raw,512,57,0.23071994996004883,0.2841750436987285,74.54510103783956,0.8109756097560976,0.8726257681846619,0.0
Electricity,PCA,92341,selected_raw,512,58,0.22712936492796362,0.28275404716432495,73.99522560398754,0.7942073170731707,0.8747175931930542,0.0
Electricity,PCA,92341,selected_raw,512,59,0.21433531767270184,0.2668341004523517,69.32773449362779,0.823170731707317,0.8664253950119019,0.0
Electricity,PCA,92341,selected_raw,512,60,0.20297285474750607,0.2522626072712668,66.25682714508801,0.8445121951219512,0.8630285263061523,0.0
Electricity,PCA,92341,selected_raw,512,61,0.2119784869779763,0.26318038747153805,68.99722537761781,0.8064024390243902,0.8604704737663269,0.0024771341463414634
Electricity,PCA,92341,selected_raw,512,62,0.2186389850318694,0.27032229859589335,68.6186153132741,0.7759146341463414,0.86597740650177,0.0026676829268292685
Electricity,PCA,92341,selected_raw,512,63,0.21912187673049566,0.27538111219970884,68.13537796532235,0.8094512195121951,0.8769078850746155,0.002096036585365854
Electricity,PCA,92341,selected_raw,512,64,0.21938660824428996,0.27048745050265527,70.49739872537008,0.8185975609756098,0.8899368643760681,0.0022865853658536584
Electricity,PCA,92341,selected_cal,512,1,0.10809215222171453,0.13798590928844223,33.65713185798831,0.8765243902439024,0.5279998779296875,0.0005716463414634146
Electricity,PCA,92341,selected_cal,512,2,0.13723812272306818,0.1735856732227946,43.86485937165051,0.8414634146341463,0.6044753193855286,0.00019054878048780488
Electricity,PCA,92341,selected_cal,512,3,0.1484106338934695,0.18339433520464876,47.32058803046622,0.8414634146341463,0.6554753184318542,0.0007621951219512195
Electricity,PCA,92341,selected_cal,512,4,0.16144777088901252,0.20297177941125516,52.278721704715636,0.823170731707317,0.6944965124130249,0.00038109756097560977
Electricity,PCA,92341,selected_cal,512,5,0.17708789298561617,0.22399842417521296,56.63041785868203,0.7942073170731707,0.7059609293937683,0.0005716463414634146
Electricity,PCA,92341,selected_cal,512,6,0.19020393183840043,0.24002349529445155,60.60197592944634,0.7759146341463414,0.7213216423988342,0.00038109756097560977
Electricity,PCA,92341,selected_cal,512,7,0.21875433139417494,0.27084736538540305,66.08136085184609,0.7957317073170732,0.7290698289871216,0.0
Electricity,PCA,92341,selected_cal,512,8,0.196191102174707,0.24799227666251944,63.15488626898789,0.8048780487804879,0.7332385182380676,0.0
Electricity,PCA,92341,selected_cal,512,9,0.2002600225085698,0.2538335102656769,61.42954713542287,0.8003048780487805,0.7426448464393616,0.0
Electricity,PCA,92341,selected_cal,512,10,0.19467893913745918,0.24626541253414388,59.48182216504725,0.8125,0.7509410977363586,0.00019054878048780488
Electricity,PCA,92341,selected_cal,512,11,0.19191020311272086,0.24327462656357168,58.292210718480554,0.8125,0.7534138560295105,0.0007621951219512195
Electricity,PCA,92341,selected_cal,512,12,0.19192247904098073,0.24022967861182126,59.945197896259586,0.8185975609756098,0.7590217590332031,0.00038109756097560977
Electricity,PCA,92341,selected_cal,512,13,0.19015575771252488,0.23742888992071504,59.46475772159855,0.7972560975609756,0.7553595900535583,0.00038109756097560977
Electricity,PCA,92341,selected_cal,512,14,0.1987425459423177,0.2494509883406193,63.54602447370203,0.7835365853658537,0.7552056908607483,0.001524390243902439
Electricity,PCA,92341,selected_cal,512,15,0.19352949975939376,0.24422971684301847,61.19869977671926,0.8292682926829268,0.7629616260528564,0.0007621951219512195
Electricity,PCA,92341,selected_cal,512,16,0.1942245126251384,0.24340063891498795,60.54837626945682,0.8201219512195121,0.7716740965843201,0.0011432926829268292
Electricity,PCA,92341,selected_cal,512,17,0.19545642755180603,0.2438891942147039,60.11823411104156,0.8140243902439024,0.7764440178871155,0.0
Electricity,PCA,92341,selected_cal,512,18,0.19317374580006869,0.2425733607124696,60.29579710378879,0.8338414634146342,0.7785787582397461,0.0
Electricity,PCA,92341,selected_cal,512,19,0.184013915799312,0.23101729078998173,58.536725893253234,0.8338414634146342,0.7802959680557251,0.0
Electricity,PCA,92341,selected_cal,512,20,0.18074060950798954,0.2246385002580296,55.7410420441046,0.8490853658536586,0.7757704854011536,0.0
Electricity,PCA,92341,selected_cal,512,21,0.18882507798234874,0.2370595870474526,59.26804641397988,0.8048780487804879,0.7644943594932556,0.0022865853658536584
Electricity,PCA,92341,selected_cal,512,22,0.20354888808947283,0.25200677998936905,64.56856205405259,0.7789634146341463,0.7645384669303894,0.0022865853658536584
Electricity,PCA,92341,selected_cal,512,23,0.19412254063426793,0.24103965955635878,59.29554804359994,0.8170731707317073,0.7685770392417908,0.0013338414634146342
Electricity,PCA,92341,selected_cal,512,24,0.2008865669508839,0.2509203681075598,64.6518463623233,0.8048780487804879,0.7693350911140442,0.00019054878048780488
Electricity,PCA,92341,selected_cal,512,25,0.1981780707571302,0.24843455087659386,63.907944458286934,0.8353658536585366,0.7868167757987976,0.00019054878048780488
Electricity,PCA,92341,selected_cal,512,26,0.19325045866089155,0.24450290513627818,60.606427227578514,0.8185975609756098,0.7985067367553711,0.00019054878048780488
Electricity,PCA,92341,selected_cal,512,27,0.1972119200977713,0.2512812348384865,60.79480996946009,0.8353658536585366,0.8062475919723511,0.00019054878048780488
Electricity,PCA,92341,selected_cal,512,28,0.18939862782621114,0.23999410394771484,59.13912271871799,0.8460365853658537,0.8173093199729919,0.00038109756097560977
Electricity,PCA,92341,selected_cal,512,29,0.19627879094575232,0.24854082517883005,60.23684609808573,0.8185975609756098,0.8137853741645813,0.0007621951219512195
Electricity,PCA,92341,selected_cal,512,30,0.2031749031359789,0.25707364591994647,64.69101427822578,0.8079268292682927,0.8195322751998901,0.00038109756097560977
Electricity,PCA,92341,selected_cal,512,31,0.20564457755477514,0.2555230805623877,65.80933556905607,0.8048780487804879,0.8229653835296631,0.0
Electricity,PCA,92341,selected_cal,512,32,0.20839102047461125,0.26012849620660117,69.55732678204048,0.8125,0.8235911130905151,0.00038109756097560977
Electricity,PCA,92341,selected_cal,512,33,0.20961540975106283,0.25909261998270205,67.86938835934895,0.8277439024390244,0.8260506391525269,0.0
Electricity,PCA,92341,selected_cal,512,34,0.20517376455777966,0.25648614794034397,65.89211323203111,0.8155487804878049,0.8291279673576355,0.0
Electricity,PCA,92341,selected_cal,512,35,0.20266642470698792,0.25035898394553047,63.65106427960279,0.8323170731707317,0.8244753479957581,0.0
Electricity,PCA,92341,selected_cal,512,36,0.20040100279300926,0.24820889499474336,63.59478678354403,0.8201219512195121,0.8209962844848633,0.0
Electricity,PCA,92341,selected_cal,512,37,0.1991665321660957,0.24718218011407223,64.1032076347165,0.7987804878048781,0.8164139986038208,0.0007621951219512195
Electricity,PCA,92341,selected_cal,512,38,0.2089712128733251,0.25933322817193516,67.49772093935711,0.7789634146341463,0.8216686844825745,0.0
Electricity,PCA,92341,selected_cal,512,39,0.19507826174925624,0.24409003594055026,62.38572794053613,0.8338414634146342,0.8332229256629944,0.0
Electricity,PCA,92341,selected_cal,512,40,0.20411271960785107,0.2584032205084117,65.26360588538938,0.8064024390243902,0.8362637162208557,0.0011432926829268292
Electricity,PCA,92341,selected_cal,512,41,0.20405250244454395,0.2512966457950114,64.90243319767278,0.8033536585365854,0.8434129357337952,0.0011432926829268292
Electricity,PCA,92341,selected_cal,512,42,0.19480215826326547,0.24128891686063494,62.58889259943148,0.801829268292683,0.8458048105239868,0.0007621951219512195
Electricity,PCA,92341,selected_cal,512,43,0.1940630616713871,0.2379608589129595,61.219697452173,0.8292682926829268,0.8497685790061951,0.0011432926829268292
Electricity,PCA,92341,selected_cal,512,44,0.19839405638667537,0.24289710634425873,60.445248661971675,0.8307926829268293,0.8418942093849182,0.0007621951219512195
Electricity,PCA,92341,selected_cal,512,45,0.21118665551053664,0.2580862167683658,65.13689110918743,0.8109756097560976,0.8386497497558594,0.0024771341463414634
Electricity,PCA,92341,selected_cal,512,46,0.23195698708546328,0.2821501819785563,69.8904399522921,0.7835365853658537,0.8349661231040955,0.001714939024390244
Electricity,PCA,92341,selected_cal,512,47,0.23114914242146556,0.2816528183684698,70.56001696935515,0.788109756097561,0.8342949748039246,0.0005716463414634146
Electricity,PCA,92341,selected_cal,512,48,0.23567883443663176,0.289490540819336,73.51191983571867,0.7972560975609756,0.8339458703994751,0.0009527439024390244
Electricity,PCA,92341,selected_cal,512,49,0.22486963954085915,0.27536872488866704,71.28308759084562,0.801829268292683,0.8472827076911926,0.00019054878048780488
Electricity,PCA,92341,selected_cal,512,50,0.22067956448846257,0.27258409895852326,71.67446350469822,0.8079268292682927,0.8554311394691467,0.0005716463414634146
Electricity,PCA,92341,selected_cal,512,51,0.21592947232973214,0.2703003345333891,70.63425332743947,0.8353658536585366,0.8609322309494019,0.0007621951219512195
Electricity,PCA,92341,selected_cal,512,52,0.21143920508138522,0.25893530326606695,68.77526451901691,0.8597560975609756,0.86504065990448,0.0011432926829268292
Electricity,PCA,92341,selected_cal,512,53,0.22470848993362325,0.27764612114441267,70.87575401910921,0.7972560975609756,0.8556142449378967,0.0011432926829268292
Electricity,PCA,92341,selected_cal,512,54,0.23634782689793563,0.29578478210371056,75.99626066626573,0.788109756097561,0.8602678179740906,0.0005716463414634146
Electricity,PCA,92341,selected_cal,512,55,0.22567694151840526,0.2829474889938587,72.6846115996198,0.8109756097560976,0.8619822263717651,0.0
Electricity,PCA,92341,selected_cal,512,56,0.23858259639098126,0.2985014325610463,77.20889367126837,0.7911585365853658,0.8667055368423462,0.0011432926829268292
Electricity,PCA,92341,selected_cal,512,57,0.23071994996126144,0.2841750436987285,74.54510103783956,0.8109756097560976,0.8726257681846619,0.0
Electricity,PCA,92341,selected_cal,512,58,0.22712936492796357,0.28275404716432495,73.99522560398754,0.7942073170731707,0.8747175931930542,0.0
Electricity,PCA,92341,selected_cal,512,59,0.21433531766421354,0.2668341004523517,69.32773449362779,0.823170731707317,0.8664253950119019,0.0
Electricity,PCA,92341,selected_cal,512,60,0.20297285474386825,0.2522626072712668,66.25682714508801,0.8445121951219512,0.8630285263061523,0.0
Electricity,PCA,92341,selected_cal,512,61,0.21197848697303742,0.26318038747153805,68.99722537761781,0.8064024390243902,0.8604704737663269,0.0024771341463414634
Electricity,PCA,92341,selected_cal,512,62,0.21863898503308205,0.27032229859589335,68.6186153132741,0.7759146341463414,0.86597740650177,0.0026676829268292685
