dataset,source,budget,seed,arm,candidate_id,origin,channel,scaled_quantile_mean_pinball_numerator,valid_target_count,train_scale,quantile_count,active
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step0,11904,0,10.388213469857666,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step0,11904,1,8.138788111095787,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step0,11904,2,5.2342706921640145,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step0,11904,3,5.7032252162458645,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step0,12000,0,20.401381074755218,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step0,12000,1,14.867431907533998,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step0,12000,2,7.972622509130145,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step0,12000,3,23.853883562972356,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step0,12096,0,7.288240837955991,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step0,12096,1,16.344027770193527,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step0,12096,2,8.340254354622573,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step0,12096,3,18.888693505953565,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step0,12192,0,7.136330042046329,47,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step0,12192,1,9.26431608428977,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step0,12192,2,3.84641151687607,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step0,12192,3,7.709029880328006,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,10752,0,11.251489984820397,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,10752,1,8.829430992591085,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,10752,2,4.3730765425235685,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,10752,3,4.654288148180274,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,10848,0,11.789734996652408,44,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,10848,1,5.174153025461926,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,10848,2,12.714832544135938,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,10848,3,9.735684024978468,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,10944,0,20.92305835303196,43,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,10944,1,9.30081837674964,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,10944,2,6.125455146794798,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,10944,3,4.880325463593317,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11040,0,6.112528779955758,10,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11040,1,13.334349903108562,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11040,2,4.790324275278865,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11040,3,8.028144097573682,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11136,0,20.205257586289203,46,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11136,1,18.744293000370064,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11136,2,5.673620538543309,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11136,3,10.824090190048704,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11232,0,7.289863179878068,20,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11232,1,8.551780844066622,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11232,2,10.369667884701727,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11232,3,15.310907171076426,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11328,0,10.191005702043011,47,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11328,1,10.376080828242186,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11328,2,4.4629179783454305,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11328,3,7.30705990911937,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11424,0,3.753536179719139,15,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11424,1,7.852150186748979,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11424,2,5.348167525791331,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11424,3,7.177440752031179,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11520,0,11.664044291922664,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11520,1,5.029617120249098,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11520,2,6.089201766838265,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11520,3,7.378768223705066,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11616,0,16.29540991252682,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11616,1,15.030712239757827,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11616,2,9.439537628018318,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11616,3,11.83480440960284,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11712,0,10.671521166871596,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11712,1,10.049484722502125,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11712,2,9.761705484495163,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11712,3,15.924450536874724,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11808,0,7.647983594207098,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11808,1,18.556318050032406,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11808,2,7.485689334595612,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11808,3,10.98462309396285,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11904,0,10.17684864408736,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11904,1,8.109971701914283,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11904,2,5.576231621390888,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,11904,3,5.913630959439529,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,12000,0,20.344951846663985,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,12000,1,14.439695044255854,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,12000,2,7.4316454288303735,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,12000,3,23.754201876968157,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,12096,0,7.4247965229653365,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,12096,1,15.466463343640847,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,12096,2,8.544497011265886,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,12096,3,18.56441970012285,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,12192,0,7.382865730154567,47,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,12192,1,9.615418322518803,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,12192,2,3.8364025054781754,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step150,12192,3,7.706910589310654,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,10752,0,11.14006610710951,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,10752,1,7.021768543836049,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,10752,2,3.714177923812227,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,10752,3,5.748428520825408,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,10848,0,12.514642387115574,44,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,10848,1,5.515976659658727,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,10848,2,11.831646385828076,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,10848,3,8.138228287100459,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,10944,0,22.347594764580606,43,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,10944,1,10.085311010406043,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,10944,2,5.413921441071513,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,10944,3,5.213718124553206,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11040,0,6.964252499852501,10,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11040,1,12.156946316508533,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11040,2,4.934918372469389,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11040,3,7.176965609482273,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11136,0,17.35357970310651,46,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11136,1,16.915699635897678,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11136,2,6.495853491400419,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11136,3,10.32669840520224,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11232,0,7.600108642834174,20,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11232,1,9.084531368505214,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11232,2,9.013681016144133,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11232,3,15.479104959072956,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11328,0,10.022569650177662,47,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11328,1,8.9650399561128,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11328,2,4.725104232136848,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11328,3,7.059115924873973,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11424,0,3.579241433122734,15,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11424,1,7.543239480303355,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11424,2,6.998856983344861,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11424,3,6.079441127619143,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11520,0,10.688568166230217,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11520,1,5.483839675739381,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11520,2,6.31515085371801,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11520,3,7.354758078207221,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11616,0,16.0375614216181,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11616,1,15.180069556530366,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11616,2,8.71423484715497,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11616,3,12.515444423542908,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11712,0,10.39437030057144,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11712,1,7.4582601483366275,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11712,2,11.935133043411719,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11712,3,11.111646283515807,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11808,0,7.5000581116510485,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11808,1,16.131028111066183,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11808,2,7.822481535538759,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11808,3,8.201618264185667,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11904,0,9.161745983878621,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11904,1,9.041139918284397,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11904,2,5.586989729915904,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,11904,3,5.85509896369586,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,12000,0,20.32498916786345,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,12000,1,11.62341544667027,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,12000,2,5.692448593635486,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,12000,3,20.536147388116472,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,12096,0,7.513794555834655,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,12096,1,18.512265532040235,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,12096,2,9.443428977271875,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,12096,3,23.07137943616311,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,12192,0,7.350989403946554,47,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,12192,1,8.232397403855037,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,12192,2,3.6223625592202473,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step450,12192,3,8.298263357301977,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,10752,0,10.147472962449228,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,10752,1,5.9146671306885725,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,10752,2,4.649763292528091,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,10752,3,9.158122060646724,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,10848,0,11.893976589915443,44,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,10848,1,5.427122819301026,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,10848,2,11.498008020709932,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,10848,3,8.909629679598112,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,10944,0,24.712597173807755,43,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,10944,1,9.368628856266591,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,10944,2,4.644207859479203,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,10944,3,5.913324970254465,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11040,0,6.520264146635847,10,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11040,1,10.886541631210578,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11040,2,5.173332053632808,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11040,3,5.6894818498532995,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11136,0,6.6481260192945895,46,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11136,1,11.013275617134893,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11136,2,5.3539537880545565,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11136,3,10.78887747490745,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11232,0,7.002112208201626,20,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11232,1,7.746934871305028,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11232,2,9.963317534784492,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11232,3,18.82998627885577,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11328,0,9.118537058988627,47,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11328,1,6.645372259186326,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11328,2,3.659859656108784,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11328,3,6.423642099252789,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11424,0,2.006957923608875,15,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11424,1,19.18012958844221,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11424,2,6.598842841284244,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11424,3,9.76869321973418,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11520,0,8.367345601167239,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11520,1,16.210966135429732,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11520,2,6.797919417713749,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11520,3,8.61610333256779,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11616,0,19.97731263167269,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11616,1,11.951509294017297,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11616,2,8.302389488480024,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11616,3,12.311087201061612,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11712,0,12.477055942838643,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11712,1,8.11092840144819,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11712,2,13.414026985391132,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11712,3,14.164914357716796,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11808,0,9.02829594498579,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11808,1,11.786819426883152,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11808,2,6.554548684236417,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11808,3,9.332290825776743,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11904,0,6.146013807357875,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11904,1,8.024943145136907,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11904,2,5.381287868925323,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,11904,3,5.840826673223236,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,12000,0,17.327494161996572,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,12000,1,8.983499390547887,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,12000,2,3.9890718520989257,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,12000,3,14.256061897045553,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,12096,0,10.400878200149991,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,12096,1,23.706747712518283,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,12096,2,10.180438389044626,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,12096,3,31.416446890182396,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,12192,0,6.265338546244351,47,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,12192,1,5.340732280595984,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,12192,2,3.7045410041617552,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_0_step900,12192,3,12.857197921626765,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_1_step150,10752,0,9.909182182543187,48,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_1_step150,10752,1,6.067159622395549,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_1_step150,10752,2,3.755737697318997,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_1_step150,10752,3,6.954024648073006,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_1_step150,10848,0,13.487849454846538,44,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_1_step150,10848,1,5.791842530233687,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_1_step150,10848,2,11.159480906328369,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_1_step150,10848,3,8.038507250450593,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_1_step150,10944,0,22.01591905189198,43,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_1_step150,10944,1,9.096256321624319,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_1_step150,10944,2,4.647033597850424,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_1_step150,10944,3,4.709289161517914,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_1_step150,11040,0,6.579123966433183,10,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_1_step150,11040,1,12.84359479537425,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_1_step150,11040,2,4.737474893489765,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_1_step150,11040,3,8.82172264104838,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_1_step150,11136,0,16.658646128144902,46,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_1_step150,11136,1,17.512587178116526,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_1_step150,11136,2,5.7747505879864,48,12.361013236800593,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_1_step150,11136,3,9.583478812881282,48,10.041996353100474,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_1_step150,11232,0,6.159153864317391,20,91.44184586689721,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_1_step150,11232,1,7.7135326073314525,48,14.591262213468674,21,True
beijing_233,beijing,233,34000,native,beijing_233_34000_native_1_step150,11232,2,10.27681257343103,48,12.361013236800593,21,True
